datetime,Consumption (kWh),homeid
2017-07-08,10.753290277777777,70
2017-07-09,12.299166666666666,70
2017-07-10,14.6469575,70
2017-07-11,15.43961,70
2017-07-12,13.961511111111111,70
2017-07-13,12.236752777777777,70
2017-07-14,12.337774722222223,70
2017-07-15,13.393030833333333,70
2017-07-16,13.564639444444444,70
2017-07-17,14.568721111111111,70
2017-07-18,16.12331222222222,70
2017-07-19,12.2170125,70
2017-07-20,13.497528888888889,70
2017-07-21,14.468548333333333,70
2017-07-22,13.5548125,70
2017-07-23,17.409183055555555,70
2017-07-24,12.33175111111111,70
2017-07-25,17.038755833333333,70
2017-07-26,13.779397777777778,70
2017-07-27,13.036921111111111,70
2017-07-28,13.620542222222221,70
2017-07-29,11.77988888888889,70
2017-07-30,14.303039444444444,70
2017-07-31,12.5609725,70
2017-08-01,15.383044166666666,70
2017-08-02,11.609463055555555,70
2017-08-03,13.702418333333334,70
2017-08-04,12.314192222222221,70
2017-08-05,13.437131388888888,70
2017-08-06,14.930544444444445,70
2017-08-07,11.449820277777778,70
2017-08-08,16.427841944444445,70
2017-08-09,12.041617777777777,70
2017-08-10,12.455091666666666,70
2017-08-11,12.462525555555555,70
2017-08-12,13.50666388888889,70
2017-08-13,13.81551638888889,70
2017-08-14,12.014271944444445,70
2017-08-15,15.6054875,70
2017-08-16,12.7028425,70
2017-08-17,11.848214166666667,70
2017-08-18,11.575541388888889,70
2017-08-19,12.784784722222222,70
2017-08-20,14.744197777777778,70
2017-08-21,12.545861666666667,70
2017-08-22,16.075610277777777,70
2017-08-25,11.84289361111111,70
2017-08-26,11.967296666666666,70
2017-08-27,14.178305277777778,70
2017-08-28,13.69291861111111,70
2017-08-29,14.346621666666667,70
2017-08-30,14.611476111111111,70
2017-08-31,14.36186111111111,70
2017-09-01,12.561738333333333,70
2017-09-02,11.786399166666667,70
2017-09-03,16.516513055555556,70
2017-09-04,13.695671944444445,70
2017-09-05,13.082169722222222,70
2017-09-06,14.039561666666666,70
2017-09-07,12.532241944444445,70
2017-09-08,12.678099722222223,70
2017-09-09,19.412723888888888,70
2017-09-10,17.50093777777778,70
2017-09-11,13.235213333333334,70
2017-09-12,17.50129111111111,70
2017-09-13,12.443896666666667,70
2017-09-14,13.044277222222222,70
2017-09-15,11.449707222222223,70
2017-09-16,16.336896666666668,70
2017-09-17,16.101860555555554,70
2017-09-18,12.003966944444445,70
2017-09-19,15.997747222222221,70
2017-09-20,12.184136944444445,70
2017-09-21,13.074773888888888,70
2017-09-22,12.328862222222222,70
2017-09-23,15.369720833333334,70
2017-09-24,15.609180277777778,70
2017-09-25,11.567588888888888,70
2017-09-26,15.766132222222222,70
2017-09-27,11.577568333333334,70
2017-09-28,12.081144722222222,70
2017-09-29,11.850057777777778,70
2017-09-30,15.202147777777778,70
2017-10-01,17.137422222222224,70
2017-10-02,11.670821111111112,70
2017-10-03,14.514385277777778,70
2017-10-04,13.277220277777777,70
2017-10-05,12.924505,70
2017-10-06,12.843431666666667,70
2017-10-07,15.247003611111111,70
2017-10-08,15.460621944444444,70
2017-10-09,13.08478888888889,70
2017-10-10,16.7312675,70
2017-10-11,13.643459722222222,70
2017-10-12,12.185200833333333,70
2017-10-13,11.759988333333334,70
2017-10-14,15.103973055555555,70
2017-10-15,14.530296944444444,70
2017-10-16,13.573610833333333,70
2017-10-17,15.300369722222221,70
2017-10-18,12.73181,70
2017-10-19,12.510041388888888,70
2017-10-20,13.442477222222221,70
2017-10-21,10.80233,70
2017-10-22,11.319047777777778,70
2017-10-23,17.58565722222222,70
2017-10-24,11.084869166666667,70
2017-10-25,9.937111944444444,70
2017-10-26,13.518094722222223,70
2017-10-27,15.071278611111111,70
2017-10-28,13.87027,70
2017-10-29,14.221181111111111,70
2017-10-30,14.374080277777777,70
2017-10-31,15.168150277777778,70
2017-11-01,14.084589166666667,70
2017-11-02,13.697520277777778,70
2017-11-03,13.876363333333334,70
