datetime,Consumption (kWh),homeid
2017-11-20,4.0182,280
2017-11-21,3.5169544444444445,280
2017-11-22,3.060663611111111,280
2017-11-23,2.9583227777777776,280
2017-11-24,4.681216388888889,280
2017-11-25,7.267770277777778,280
2017-11-26,5.740529722222222,280
2017-11-27,3.8629105555555556,280
2017-11-28,3.9073277777777777,280
2017-11-29,3.812329722222222,280
2017-11-30,3.2252899999999998,280
2017-12-01,4.849626111111111,280
2017-12-02,6.587046666666667,280
2017-12-03,4.340444722222222,280
2017-12-04,4.354914722222222,280
2017-12-05,3.985593888888889,280
2017-12-06,3.144640277777778,280
2017-12-07,5.191520555555556,280
2017-12-08,3.309531111111111,280
2017-12-09,4.274541111111111,280
2017-12-10,7.935158888888889,280
2017-12-11,3.9070347222222224,280
2017-12-12,3.1397158333333333,280
2017-12-13,4.532556111111111,280
2017-12-14,3.1649030555555555,280
2017-12-15,3.6571833333333332,280
2017-12-18,5.049831666666667,280
2017-12-19,3.0759213888888888,280
2017-12-20,4.106061666666666,280
2017-12-21,4.952989722222222,280
2017-12-22,7.438626111111111,280
2017-12-23,6.461074444444445,280
2017-12-24,3.695399166666667,280
2017-12-29,1.7004197222222222,280
2017-12-30,2.396453888888889,280
2017-12-31,0.4965775,280
2018-01-01,3.665266388888889,280
2018-01-02,4.877251944444445,280
2018-01-03,2.91316,280
2018-01-06,4.407541666666667,280
2018-01-07,5.742058611111111,280
2018-01-08,4.198545833333333,280
2018-01-09,3.4137644444444444,280
2018-01-10,5.928628611111111,280
2018-01-13,3.112936111111111,280
2018-01-14,2.4355558333333334,280
2018-01-15,1.9689038888888888,280
2018-01-16,2.123598888888889,280
2018-01-17,2.094035,280
2018-01-18,2.0807816666666668,280
2018-01-19,2.10196,280
2018-01-20,5.258929166666666,280
2018-01-21,4.499068611111111,280
2018-01-22,3.5587838888888887,280
2018-01-23,2.0957594444444445,280
2018-01-24,3.9299983333333333,280
2018-01-25,2.8769605555555557,280
2018-01-26,3.142426388888889,280
2018-01-27,2.8631583333333332,280
2018-01-28,5.719471944444445,280
2018-01-29,3.5739819444444443,280
2018-01-30,4.152646944444444,280
2018-01-31,3.2325591666666664,280
2018-02-01,5.073998333333333,280
2018-02-02,3.609,280
2018-02-03,1.8571902777777778,280
2018-02-04,3.0400288888888887,280
2018-02-05,7.9421977777777775,280
2018-02-06,2.6045708333333333,280
2018-02-07,3.2689655555555555,280
2018-02-08,3.206112777777778,280
2018-02-09,2.6857780555555557,280
2018-02-10,1.995705,280
2018-02-13,1.7936883333333333,280
2018-02-14,3.3267605555555555,280
2018-02-15,2.8439947222222224,280
2018-02-16,3.4557902777777776,280
2018-02-17,3.141453333333333,280
2018-02-18,7.821179166666667,280
2018-02-19,3.3718208333333335,280
2018-02-20,2.619961388888889,280
2018-02-21,2.5334469444444445,280
2018-02-22,2.4682197222222224,280
2018-02-23,1.726206111111111,280
2018-02-24,2.232744444444444,280
2018-02-25,3.2252219444444443,280
2018-02-26,5.0223375,280
