datetime,Consumption (kWh),homeid
2018-02-13,5.963245833333334,280
2018-02-14,6.4815175,280
2018-02-15,8.459043888888889,280
2018-02-16,3.6972497222222223,280
2018-02-17,1.80892,280
2018-02-18,4.309815555555556,280
2018-02-19,11.189323611111112,280
2018-02-20,2.5840105555555555,280
2018-02-21,4.930726388888889,280
2018-02-22,6.3194486111111114,280
2018-02-23,4.609689722222222,280
2018-02-24,8.159359722222222,280
2018-02-25,8.814190277777778,280
2018-02-26,5.0478411111111114,280
2018-02-27,8.623837222222223,280
2018-02-28,9.332199722222223,280
2018-03-01,4.585333611111111,280
2018-03-02,12.857491388888889,280
2018-03-03,11.132079444444445,280
2018-03-04,10.572157222222222,280
2018-03-05,8.930133055555556,280
2018-03-06,10.705439444444444,280
2018-03-07,9.244011111111112,280
2018-03-10,7.399994444444444,280
2018-03-11,4.051347222222223,280
2018-03-12,15.311188611111112,280
2018-03-13,9.672945277777778,280
2018-03-14,10.965470555555555,280
2018-03-15,7.354315555555556,280
2018-03-19,9.387572222222222,280
2018-03-20,7.121580555555555,280
2018-03-21,8.276044444444445,280
2018-03-22,6.103206388888889,280
2018-03-23,2.551051111111111,280
2018-03-24,4.2600991666666665,280
2018-03-25,4.089337222222222,280
2018-03-26,3.8121005555555554,280
2018-03-27,3.526528888888889,280
2018-03-28,3.3386875,280
2018-03-29,5.076668333333333,280
2018-03-30,4.8808283333333335,280
2018-03-31,3.1527869444444443,280
2018-04-01,10.251646388888888,280
2018-04-02,8.787704166666666,280
2018-04-03,6.517318055555555,280
2018-04-04,9.000823333333333,280
2018-04-05,6.287738055555556,280
2018-04-06,6.854678611111111,280
2018-04-07,7.226835833333333,280
2018-04-08,5.676512777777778,280
2018-04-09,6.616105833333333,280
2018-04-10,9.987329444444445,280
2018-04-11,7.7117008333333334,280
2018-04-12,7.1075375,280
2018-04-13,3.6216530555555555,280
2018-04-14,5.115883611111111,280
2018-04-15,6.468775833333333,280
2018-04-16,10.049044722222222,280
2018-04-17,8.358603888888888,280
2018-04-18,9.551086111111111,280
2018-04-19,4.4216444444444445,280
2018-04-20,4.320111944444444,280
2018-04-21,2.0528180555555555,280
2018-04-22,5.729177222222222,280
2018-04-23,5.37956,280
2018-04-24,1.8348469444444444,280
2018-04-27,10.858291666666666,280
2018-04-28,2.3414266666666665,280
2018-04-29,1.5656058333333334,280
2018-04-30,8.467491666666668,280
2018-05-01,12.693520277777777,280
2018-05-02,3.055125277777778,280
2018-05-03,4.7976525,280
2018-05-04,5.4483097222222225,280
2018-05-05,3.3468241666666665,280
2018-05-06,5.027536388888889,280
2018-05-07,4.979007222222222,280
2018-05-08,4.937828611111111,280
2018-05-12,1.4923158333333333,280
2018-05-13,3.431267222222222,280
2018-05-14,2.778382222222222,280
2018-05-15,1.0357577777777778,280
2018-05-16,1.2934022222222221,280
2018-05-19,1.8585802777777778,280
2018-05-20,6.695180833333334,280
2018-05-21,2.2832958333333333,280
2018-05-22,2.0749661111111113,280
2018-05-23,1.8453130555555555,280
2018-05-24,2.3229783333333334,280
2018-05-25,7.325470833333333,280
2018-05-26,7.186625555555556,280
2018-05-27,5.786753888888889,280
2018-05-28,2.5617402777777776,280
2018-05-29,5.891919722222222,280
2018-05-30,5.3956277777777775,280
2018-05-31,3.0519005555555556,280
2018-06-01,6.295738333333333,280
2018-06-02,2.4372119444444444,280
2018-06-03,3.125767777777778,280
2018-06-04,5.4052686111111115,280
2018-06-05,2.7439066666666667,280
2018-06-06,5.198606111111111,280
2018-06-07,6.822158888888889,280
2018-06-08,7.426416388888889,280
2018-06-09,2.624613611111111,280
2018-06-10,5.128586666666667,280
2018-06-11,2.203521388888889,280
2018-06-12,5.241002222222222,280
2018-06-13,4.605623333333333,280
2018-06-14,9.300323888888888,280
2018-06-15,2.993275833333333,280
2018-06-16,6.866996944444445,280
2018-06-17,4.268500555555556,280
2018-06-19,4.92614,280
2018-06-20,3.6869022222222223,280
2018-06-21,2.6351344444444442,280
2018-06-22,5.0987125,280
2018-06-23,6.489151666666666,280
2018-06-24,3.773633333333333,280
2018-06-25,5.452466944444445,280
2018-06-26,3.821846388888889,280
2018-06-27,5.6878255555555555,280
2018-06-28,3.7568847222222224,280
2018-06-29,4.507732222222222,280
2018-06-30,2.3123080555555555,280
