datetime,Consumption (kWh),homeid
2017-06-23,3.2597222222222224,70
2017-06-24,6.104289722222222,70
2017-06-25,4.335279444444445,70
2017-06-26,4.071135277777778,70
2017-06-27,4.394078888888889,70
2017-06-28,3.9225419444444443,70
2017-06-29,3.8022497222222222,70
2017-06-30,4.191333333333334,70
2017-07-01,3.0353505555555556,70
2017-07-02,4.877851388888889,70
2017-07-03,3.4402255555555556,70
2017-07-04,3.7877625,70
2017-07-05,4.758894166666667,70
2017-07-08,2.569073888888889,70
2017-07-09,4.005759722222222,70
2017-07-10,4.344249722222222,70
2017-07-11,3.7814994444444445,70
2017-07-12,3.196101666666667,70
2017-07-13,3.6549116666666666,70
2017-07-14,3.9744461111111113,70
2017-07-15,3.607256111111111,70
2017-07-16,4.833831666666667,70
2017-07-17,3.934011388888889,70
2017-07-18,4.151686111111111,70
2017-07-19,4.006648333333334,70
2017-07-20,2.6845544444444442,70
2017-07-21,3.9575891666666667,70
2017-07-22,3.600745277777778,70
2017-07-23,5.565673611111111,70
2017-07-24,3.3793875,70
2017-07-25,3.333383611111111,70
2017-07-26,4.094025,70
2017-07-27,2.7089566666666665,70
2017-07-28,2.9434380555555557,70
2017-07-29,5.721724166666666,70
2017-07-30,5.851624444444444,70
2017-07-31,4.821466388888889,70
2017-08-01,4.559850833333333,70
2017-08-02,4.866447777777778,70
2017-08-03,3.5185186111111113,70
2017-08-04,2.5237830555555556,70
2017-08-07,3.8067066666666665,70
2017-08-08,4.031390833333333,70
2017-08-09,3.1643144444444444,70
2017-08-10,3.4618794444444445,70
2017-08-11,4.2647691666666665,70
2017-08-12,5.289963611111111,70
2017-08-13,5.6229125,70
2017-08-14,3.008183888888889,70
2017-08-15,4.5910725,70
2017-08-16,3.5963305555555554,70
2017-08-17,3.2346530555555555,70
2017-08-18,4.610714444444445,70
2017-08-21,2.6287544444444446,70
2017-08-22,3.073078333333333,70
2017-08-23,3.6235594444444446,70
2017-08-24,2.8999958333333336,70
2017-08-25,3.4927616666666665,70
2017-08-26,5.155193611111111,70
2017-08-27,4.129796388888889,70
2017-08-28,3.226929722222222,70
2017-08-29,3.4456011111111113,70
2017-08-30,3.2131297222222224,70
2017-08-31,3.5523474999999998,70
2017-09-01,3.9300655555555557,70
2017-09-02,5.642258611111111,70
2017-09-03,3.661664722222222,70
2017-09-04,3.2817636111111113,70
2017-09-05,3.1456577777777777,70
2017-09-06,3.603263888888889,70
2017-09-07,3.4974688888888887,70
2017-09-08,4.0345530555555555,70
2017-09-09,3.826563888888889,70
2017-09-10,5.9065063888888885,70
2017-09-11,4.998995,70
2017-09-12,3.7405186111111113,70
2017-09-13,3.5282019444444446,70
2017-09-14,3.50776,70
2017-09-15,5.4536475,70
2017-09-16,5.174824166666666,70
2017-09-17,4.614934444444445,70
2017-09-18,4.488200277777778,70
2017-09-19,3.6775380555555555,70
2017-09-20,4.251797777777778,70
2017-09-21,3.8224133333333334,70
2017-09-22,4.6772986111111114,70
2017-09-23,5.372102222222222,70
2017-09-24,4.959610277777778,70
2017-09-25,5.976141111111111,70
2017-09-26,5.7593419444444445,70
2017-09-27,4.562328055555556,70
2017-09-28,5.1529575,70
2017-09-29,6.101041666666666,70
2017-09-30,4.084166388888889,70
2017-10-01,2.8705422222222223,70
2017-10-02,3.4847494444444442,70
2017-10-03,3.9957094444444445,70
2017-10-04,3.363836111111111,70
2017-10-05,3.495213611111111,70
2017-10-06,3.556061666666667,70
2017-10-07,2.6195041666666667,70
2017-10-08,4.7679108333333335,70
2017-10-09,4.200694444444444,70
2017-10-10,5.107491944444445,70
2017-10-11,3.549800277777778,70
2017-10-12,2.704304722222222,70
2017-10-13,3.59486,70
2017-10-14,3.534868611111111,70
2017-10-15,5.6731625,70
2017-10-16,3.3798494444444445,70
2017-10-17,4.631143333333333,70
2017-10-22,5.751331666666666,70
2017-10-23,3.6026475,70
2017-10-24,3.1950402777777778,70
2017-10-25,1.2849905555555556,70
2017-10-26,3.1398444444444444,70
2017-10-27,3.57631,70
2017-10-28,6.532067777777778,70
2017-10-31,4.048383611111111,70
2017-11-01,3.5224788888888887,70
2017-11-02,3.3891180555555556,70
2017-11-05,4.990730277777778,70
2017-11-06,2.9197272222222224,70
2017-11-07,3.5660044444444443,70
2017-11-08,3.880059722222222,70
2017-11-09,3.039236388888889,70
2017-11-10,3.0012891666666666,70
2017-11-11,4.442952777777778,70
2017-11-12,5.073651666666667,70
2017-11-13,2.838493888888889,70
2017-11-14,2.626673888888889,70
2017-11-15,2.6634708333333332,70
2017-11-16,2.9782058333333334,70
2017-11-17,3.159266111111111,70
2017-11-18,5.312885,70
2017-11-19,4.442764444444444,70
2017-11-20,3.9641575,70
2017-11-21,3.018335,70
2017-11-22,2.231234166666667,70
2017-11-23,2.8568675,70
2017-11-24,2.9048719444444444,70
2017-11-25,7.678301666666667,70
2017-11-26,4.479624444444444,70
2017-11-27,2.526066388888889,70
2017-11-28,3.9008272222222224,70
2017-11-29,2.8188105555555554,70
2017-11-30,2.6822347222222223,70
2017-12-05,2.5288419444444443,70
2017-12-06,3.8334069444444445,70
2017-12-07,3.3906425,70
2017-12-08,5.4918075,70
2017-12-09,3.341493333333333,70
2017-12-10,4.493661666666667,70
2017-12-11,4.263944722222222,70
2017-12-12,3.0201511111111112,70
2017-12-13,3.65279,70
2017-12-14,1.3040119444444445,70
2017-12-15,3.8227197222222222,70
2017-12-16,4.343423055555555,70
2017-12-17,3.8156922222222223,70
2017-12-18,2.2845597222222223,70
2017-12-19,1.726918888888889,70
2017-12-22,6.7436375,70
2017-12-23,2.190421388888889,70
2017-12-24,2.0069216666666665,70
2017-12-29,2.0898519444444443,70
2017-12-30,3.387285277777778,70
2017-12-31,0.7869169444444445,70
2018-01-01,3.3797808333333332,70
2018-01-02,6.131325555555556,70
2018-01-03,4.022692222222222,70
2018-01-04,4.199766111111111,70
2018-01-06,4.0586525,70
2018-01-08,2.6749844444444446,70
2018-01-09,2.8000805555555557,70
2018-01-10,2.4449605555555554,70
2018-01-11,1.9943219444444444,70
2018-01-12,3.6928133333333335,70
2018-01-13,5.254758333333333,70
2018-01-14,4.695925,70
2018-01-15,3.3517733333333335,70
2018-01-16,4.481006944444444,70
2018-01-17,3.134456111111111,70
2018-01-18,2.5416619444444444,70
2018-01-19,2.602261388888889,70
2018-01-20,3.414585,70
2018-01-21,6.452668888888889,70
2018-01-24,3.7152833333333333,70
2018-01-25,3.769572777777778,70
2018-01-26,2.473332777777778,70
2018-01-27,3.4193972222222224,70
2018-01-28,6.136548333333334,70
2018-01-29,2.684421388888889,70
2018-01-30,3.3595525,70
2018-01-31,3.698062222222222,70
2018-02-01,4.5088525,70
2018-02-02,5.162901388888889,70
2018-02-03,1.621348888888889,70
2018-02-04,3.0195266666666667,70
2018-02-05,3.158965277777778,70
2018-02-06,1.9850594444444445,70
2018-02-07,2.1314538888888888,70
2018-02-08,3.7248941666666666,70
2018-02-09,3.9496233333333333,70
2018-02-10,6.213371388888889,70
2018-02-13,1.7035933333333333,70
2018-02-14,3.3533644444444444,70
2018-02-15,3.367745,70
2018-02-16,2.4991697222222222,70
2018-02-17,2.1031447222222224,70
2018-02-18,5.856776944444444,70
2018-02-21,2.338315,70
2018-02-22,1.8348044444444445,70
2018-02-23,3.595983888888889,70
2018-02-24,5.107396388888889,70
2018-02-25,2.404228888888889,70
2018-02-26,3.5415175,70
2018-02-27,3.3513380555555554,70
2018-02-28,3.7652122222222224,70
2018-03-01,4.96544,70
2018-03-02,4.634916944444444,70
2018-03-03,7.493339166666667,70
2018-03-06,3.625887222222222,70
2018-03-07,2.892027222222222,70
2018-03-08,4.362551388888889,70
2018-03-09,3.4626283333333334,70
2018-03-10,6.1037775,70
2018-03-11,1.28936,70
2018-03-12,3.114879722222222,70
2018-03-13,3.334369722222222,70
2018-03-14,3.920798611111111,70
2018-03-15,3.681483888888889,70
2018-03-16,3.5949983333333333,70
2018-03-17,4.459566388888889,70
2018-03-18,4.8575108333333334,70
2018-03-19,3.380188611111111,70
2018-03-20,4.630271111111111,70
2018-03-21,4.1235566666666665,70
2018-03-22,3.3573880555555555,70
2018-03-23,1.5871025,70
2018-03-24,5.919843611111111,70
2018-03-25,3.599626944444444,70
2018-03-26,3.3262697222222224,70
2018-03-27,2.7940680555555555,70
2018-03-28,3.2005005555555557,70
2018-03-29,2.6785394444444446,70
2018-03-30,4.052802777777778,70
2018-03-31,6.445786944444444,70
2018-04-01,4.788973055555555,70
2018-04-02,3.5998680555555556,70
2018-04-03,2.637989722222222,70
2018-04-06,2.6467569444444443,70
2018-04-09,4.029129722222222,70
2018-04-10,4.452728333333333,70
2018-04-11,3.7119744444444445,70
2018-04-12,2.821326111111111,70
2018-04-13,2.3950483333333334,70
2018-04-14,4.6092275,70
2018-04-15,2.749211388888889,70
2018-04-16,2.8945191666666665,70
2018-04-17,4.610258055555556,70
2018-04-18,3.4951061111111112,70
2018-04-19,2.5706144444444443,70
2018-04-20,3.2557355555555554,70
2018-04-21,3.4401605555555554,70
2018-04-22,2.674083611111111,70
2018-04-23,4.6101425,70
2018-04-24,2.231152777777778,70
2018-04-25,2.90459,70
2018-04-26,2.3723152777777776,70
2018-04-27,2.687835833333333,70
2018-04-28,4.199200277777778,70
2018-04-29,4.350740555555555,70
2018-04-30,2.7584955555555557,70
2018-05-01,2.831328888888889,70
2018-05-02,2.235243611111111,70
2018-05-03,3.8707297222222223,70
2018-05-04,2.9572830555555556,70
2018-05-05,3.3901355555555557,70
2018-05-06,2.7552302777777777,70
2018-05-07,2.8019066666666665,70
2018-05-08,3.2905825,70
2018-05-12,3.744733888888889,70
2018-05-13,4.559333888888889,70
2018-05-14,3.9813911111111113,70
2018-05-15,3.039102777777778,70
2018-05-16,3.4263666666666666,70
2018-05-17,3.1232402777777777,70
2018-05-18,3.863882222222222,70
2018-05-19,3.48462,70
2018-05-20,3.760435,70
2018-05-21,3.6247941666666668,70
