datetime,Consumption (kWh),homeid
2017-02-15,7.471701111111111,70
2017-02-16,4.892592777777778,70
2017-02-17,9.231009722222222,70
2017-02-18,5.889472222222222,70
2017-02-21,5.673855,70
2017-02-22,8.627893888888888,70
2017-02-23,7.757163611111111,70
2017-02-24,5.486365,70
2017-02-25,6.250947777777778,70
2017-02-26,11.731908888888888,70
2017-02-27,6.756406944444445,70
2017-02-28,5.907250555555556,70
2017-03-01,5.2959097222222224,70
2017-03-02,8.616243055555556,70
2017-03-03,6.8399875,70
2017-03-04,9.095378055555555,70
2017-03-05,10.703369166666667,70
2017-03-06,5.594576944444444,70
2017-03-07,5.909593611111111,70
2017-03-08,7.436803888888889,70
2017-03-09,4.644592222222222,70
2017-03-10,5.765974444444445,70
2017-03-11,7.500792777777778,70
2017-03-12,9.266435833333333,70
2017-03-15,7.092839722222222,70
2017-03-16,6.063870277777777,70
2017-03-17,6.124751388888889,70
2017-03-18,8.339398888888889,70
2017-03-21,5.9022075,70
2017-03-22,10.4878225,70
2017-03-23,4.995386666666667,70
2017-03-24,5.078471944444445,70
2017-03-25,6.189454166666667,70
2017-03-26,8.95714,70
2017-03-27,4.103614166666667,70
2017-03-28,5.456555,70
2017-03-29,6.140459166666667,70
2017-03-30,4.332360555555556,70
2017-04-02,4.542165833333334,70
2017-04-03,6.5299788888888886,70
2017-04-04,5.822810277777778,70
2017-04-05,5.036941111111111,70
2017-04-06,5.664080833333333,70
2017-04-07,6.5930816666666665,70
2017-04-08,6.249240277777778,70
2017-04-09,7.853485833333333,70
2017-04-10,5.053774722222222,70
2017-04-11,5.990908055555556,70
2017-04-12,6.2136877777777775,70
2017-04-13,8.829446388888888,70
2017-04-14,7.689606944444445,70
2017-04-15,5.6099025,70
2017-04-16,3.276068611111111,70
2017-04-17,5.0528080555555555,70
2017-04-18,6.572840277777778,70
2017-04-19,6.151281944444444,70
2017-04-20,7.003660833333333,70
2017-04-21,6.271800555555555,70
2017-04-22,5.946775833333334,70
2017-04-23,6.5321927777777775,70
2017-04-24,3.8507658333333334,70
2017-04-25,6.487520833333333,70
2017-04-26,5.943149166666666,70
2017-04-27,5.025861388888889,70
2017-04-28,5.598689722222222,70
2017-04-29,5.3033375,70
2017-04-30,11.449429722222222,70
2017-05-01,5.6642302777777775,70
2017-05-02,5.358893055555556,70
2017-05-03,3.5533241666666666,70
2017-05-04,4.535135833333333,70
2017-05-05,3.779536944444444,70
2017-05-06,6.061561944444445,70
2017-05-07,9.416868333333333,70
2017-05-08,3.293338888888889,70
2017-05-09,4.965814444444445,70
2017-05-10,8.006063055555556,70
2017-05-11,4.713509444444444,70
2017-05-12,3.6247116666666668,70
2017-05-15,4.432799722222223,70
2017-05-16,4.5702147222222225,70
2017-05-17,6.31481,70
2017-05-18,4.944569444444444,70
2017-05-19,4.2637325,70
2017-05-20,6.695526388888889,70
2017-05-21,10.699054166666667,70
2017-05-22,7.410358055555555,70
2017-05-23,3.861241111111111,70
2017-05-24,5.3943075,70
2017-05-25,4.378516388888889,70
2017-05-28,9.5030475,70
2017-05-29,4.721778055555555,70
2017-05-30,4.873447777777778,70
2017-05-31,3.39521,70
2017-06-01,5.624043055555555,70
2017-06-02,5.273028611111111,70
2017-06-03,5.964145277777778,70
2017-06-04,7.960391944444445,70
2017-06-05,4.087471944444444,70
2017-06-08,6.035982777777778,70
2017-06-09,4.533230555555556,70
2017-06-10,7.217304722222222,70
2017-06-11,7.1242608333333335,70
2017-06-16,4.024166944444445,70
2017-06-19,3.104636111111111,70
2017-06-20,6.029668055555556,70
2017-06-21,3.971933611111111,70
2017-06-22,4.870087222222223,70
2017-06-23,3.555933888888889,70
2017-06-24,3.6670425,70
2017-06-25,9.374183055555555,70
2017-06-26,4.118894166666666,70
2017-06-27,4.637233055555556,70
2017-06-28,5.843988055555555,70
2017-06-29,5.314052222222222,70
2017-06-30,6.232459444444444,70
