datetime,Consumption (kWh),homeid
2017-07-17,2.4320102777777777,70
2017-07-18,4.461346944444444,70
2017-07-19,2.782103888888889,70
2017-07-20,2.460649722222222,70
2017-07-21,3.4263097222222223,70
2017-07-22,6.130081388888889,70
2017-07-23,1.7010130555555556,70
2017-07-24,1.5610444444444445,70
2017-07-25,3.5691108333333332,70
2017-07-26,4.4512075,70
2017-07-27,2.3514683333333335,70
2017-07-28,1.6688313888888888,70
2017-07-29,4.782831944444444,70
2017-07-30,3.115791388888889,70
2017-07-31,1.5769905555555555,70
2017-08-01,3.4340508333333335,70
2017-08-02,7.066376944444444,70
2017-08-03,1.9684619444444444,70
2017-08-04,3.5096869444444443,70
2017-08-05,4.060546388888889,70
2017-08-09,7.519696111111111,70
2017-08-10,2.7084141666666666,70
2017-08-27,5.712869722222222,70
2017-09-02,3.900958611111111,70
2017-09-03,3.532141388888889,70
2017-09-12,4.004729722222222,70
2017-09-13,5.947646388888889,70
2017-09-14,2.6105030555555557,70
2017-09-15,2.0531144444444442,70
2017-09-19,3.6206191666666667,70
2017-09-20,2.917788888888889,70
2017-09-21,1.980671111111111,70
2017-09-22,4.918196388888889,70
2017-09-23,4.248646944444444,70
2017-09-24,4.157370833333333,70
2017-09-25,2.6755319444444443,70
2017-10-01,2.2785575,70
2017-10-06,8.4312225,70
2017-10-09,4.4507658333333335,70
2017-10-10,4.077046944444445,70
2017-10-14,2.6018583333333334,70
2017-10-15,6.309129444444444,70
2017-10-16,2.9648013888888887,70
2017-10-17,4.898921666666666,70
2017-10-18,2.806803611111111,70
2017-10-19,5.341276111111111,70
2017-10-20,6.888765277777778,70
2017-10-21,1.5876233333333334,70
2017-10-22,2.498323611111111,70
2017-10-23,4.484737222222222,70
2017-10-24,4.556533055555556,70
2017-10-25,3.0125883333333334,70
2017-10-26,1.3758772222222222,70
2017-10-29,3.368708888888889,70
2017-10-30,3.318023611111111,70
2017-10-31,5.0465905555555555,70
2017-11-01,4.477807222222222,70
2017-11-02,4.646915555555555,70
2017-11-03,4.108980555555555,70
2017-11-04,5.6806230555555555,70
2017-12-01,3.7215322222222222,70
2017-12-02,3.793705,70
2017-12-03,4.369734722222222,70
2017-12-04,4.893872222222222,70
2017-12-05,5.994033055555556,70
2017-12-06,4.210042777777778,70
2017-12-07,4.729423888888889,70
2017-12-08,5.174426111111111,70
2017-12-09,7.774440555555556,70
2017-12-10,3.4310158333333334,70
2017-12-11,2.3072725,70
2017-12-12,3.772387222222222,70
2017-12-13,5.245151666666667,70
2017-12-14,8.014161944444444,70
2017-12-15,8.655780277777778,70
2017-12-16,6.068266666666666,70
2017-12-17,6.634400833333333,70
2017-12-18,5.675985555555555,70
2017-12-19,5.521488333333333,70
2017-12-20,6.2674216666666664,70
2017-12-21,4.802941944444444,70
2017-12-22,6.779345,70
2017-12-23,4.091396944444444,70
2017-12-24,7.786303888888889,70
2017-12-29,1.3362175,70
2017-12-30,6.777616388888889,70
2017-12-31,2.945368333333333,70
2018-01-01,2.5821305555555556,70
2018-01-02,3.8907741666666666,70
2018-01-03,1.676388888888889,70
2018-01-04,5.656845,70
2018-01-05,4.636916944444445,70
2018-01-06,5.098760833333333,70
2018-01-07,5.660896944444445,70
2018-01-08,8.203338888888888,70
2018-01-09,3.621961111111111,70
2018-01-10,4.230231944444444,70
2018-01-11,7.265001944444444,70
2018-01-12,4.333808888888889,70
2018-01-15,2.8699616666666667,70
2018-01-16,4.146988333333334,70
2018-01-17,3.195293888888889,70
2018-01-18,4.230879444444445,70
2018-01-19,5.414330555555556,70
2018-01-20,5.955909722222223,70
2018-01-21,6.102161944444444,70
2018-01-22,4.618115555555556,70
2018-01-23,1.8926469444444445,70
2018-01-24,3.0756316666666668,70
2018-01-25,3.833632777777778,70
2018-01-26,3.7840616666666667,70
2018-01-27,3.425577777777778,70
2018-01-28,4.753657777777778,70
2018-01-29,3.610788611111111,70
2018-01-30,4.371480833333333,70
2018-01-31,3.9096555555555557,70
2018-02-01,4.7074375,70
2018-02-02,5.727836944444444,70
2018-02-03,4.1839377777777775,70
2018-02-04,4.583071111111111,70
2018-02-07,5.184271944444444,70
2018-02-08,7.065513611111111,70
2018-02-09,6.616635,70
2018-02-10,7.159773333333333,70
2018-02-13,4.401567222222222,70
2018-02-14,4.404364444444444,70
2018-02-15,8.005890555555556,70
2018-02-16,5.826388055555555,70
2018-02-17,4.891931944444445,70
2018-02-18,8.603467222222223,70
2018-02-19,3.7841855555555557,70
2018-02-20,2.9254119444444444,70
2018-02-21,8.06608861111111,70
2018-02-22,1.3671413888888888,70
2018-02-23,5.544254444444444,70
2018-02-24,4.564161666666666,70
2018-02-25,1.7020358333333334,70
2018-02-26,6.591348611111111,70
2018-02-27,3.581665,70
2018-02-28,10.324941666666666,70
2018-03-01,4.1051,70
2018-03-02,9.933629722222221,70
2018-03-03,6.247901388888889,70
2018-03-04,6.5909305555555555,70
2018-03-05,4.9967138888888885,70
2018-03-06,6.106685555555556,70
2018-03-07,3.5825580555555554,70
2018-03-08,4.106884444444445,70
2018-03-09,3.6970122222222224,70
2018-03-10,4.587824166666667,70
2018-03-11,1.442113888888889,70
2018-03-12,5.459981944444444,70
2018-03-13,4.260460833333333,70
2018-03-14,5.6400202777777775,70
2018-03-15,4.044217777777778,70
2018-03-16,6.224058333333334,70
2018-03-17,14.004047222222223,70
2018-03-18,3.983372222222222,70
2018-03-19,6.519905277777777,70
