datetime,mean_h,min_h,max_h,homeid
2017-06-15,562.170981210856,521.0,741.0,126
2017-06-16,574.6526551772454,530.0,646.0,126
2017-06-17,641.4068296795953,580.0,698.0,126
2017-06-18,604.9003523608175,575.0,660.0,126
2017-06-19,581.4731941309255,492.0,667.0,126
2017-06-20,565.5129109637364,490.0,660.0,126
2017-06-21,620.9423021582734,567.0,685.0,126
2017-06-22,617.2984583146235,534.0,745.0,126
2017-06-23,552.8730608591885,485.0,668.0,126
2017-06-24,522.5471782621678,486.0,591.0,126
2017-06-25,506.27618762175933,460.0,597.0,126
2017-06-26,532.6519900860184,475.0,605.0,126
2017-06-27,580.5546922608165,538.0,808.0,126
2017-06-28,581.2719964269763,498.0,696.0,126
2017-06-29,553.2428772919606,502.0,658.0,126
2017-06-30,636.5335109366237,540.0,832.0,126
2017-07-01,599.7219243792325,529.0,702.0,126
2017-07-02,574.9349513193171,552.0,650.0,126
2017-07-03,568.5160142348755,516.0,695.0,126
2017-07-04,567.9468523518544,532.0,708.0,126
2017-07-05,549.3959721605213,509.0,725.0,126
2017-07-06,575.3456598447424,519.0,733.0,126
2017-07-07,561.1941898180793,501.0,662.0,126
2017-07-08,513.7711302384648,445.0,669.0,126
2017-07-09,543.14332247557,459.0,652.0,126
2017-07-10,551.7876497432972,533.0,593.0,126
2017-07-11,581.5175550817341,537.0,688.0,126
2017-07-12,584.0037964004499,514.0,843.0,126
2017-07-13,566.1556657223796,520.0,661.0,126
2017-07-14,554.7291845493562,504.0,699.0,126
2017-07-15,631.087169159954,551.0,776.0,126
2017-07-16,511.8373818181818,412.0,680.0,126
2017-07-17,510.14493809176986,464.0,596.0,126
2017-07-18,539.090882567469,506.0,646.0,126
2017-07-19,591.4275226716568,509.0,693.0,126
2017-07-20,558.7924123120973,494.0,664.0,126
2017-07-21,595.2972701149425,536.0,682.0,126
2017-07-22,633.9319454414932,604.0,701.0,126
2017-07-23,660.8355586788475,631.0,716.0,126
2017-07-24,650.4527911784976,587.0,741.0,126
2017-07-25,,,,126
2017-07-26,,,,126
2017-07-27,,,,126
2017-07-28,,,,126
