datetime,mean_h,min_h,max_h,homeid
2017-11-03,610.974795640327,588.0,886.0,235
2017-11-04,573.9419869470631,487.0,611.0,235
2017-11-05,525.6638377445339,472.0,555.0,235
2017-11-06,537.1628242074928,469.0,596.0,235
2017-11-07,575.2066044508256,521.0,609.0,235
2017-11-08,544.698720712951,476.0,610.0,235
2017-11-09,589.9452113891285,504.0,676.0,235
2017-11-10,534.855227108868,450.0,574.0,235
2017-11-11,495.37960545401796,351.0,554.0,235
2017-11-12,458.2786458333333,336.0,514.0,235
2017-11-13,449.50763688760804,361.0,514.0,235
2017-11-14,530.8188468158347,500.0,558.0,235
2017-11-15,525.80069074687,483.0,551.0,235
2017-11-16,521.1927105754054,415.0,570.0,235
2017-11-17,502.31893302406496,467.0,543.0,235
2017-11-18,490.9216823785352,410.0,531.0,235
2017-11-19,437.11186287776275,331.0,479.0,235
2017-11-20,490.5949815498155,431.0,572.0,235
2017-11-21,553.3561088592936,499.0,612.0,235
2017-11-22,573.7276488842914,519.0,591.0,235
2017-11-23,519.4136690647482,413.0,559.0,235
2017-11-24,470.6688779925007,400.0,503.0,235
2017-11-25,414.52800814782483,296.0,490.0,235
2017-11-26,428.5633802816901,366.0,539.0,235
2017-11-27,480.2256027554535,421.0,521.0,235
2017-11-28,453.9732065687122,390.0,498.0,235
2017-11-29,438.2391835561305,343.0,484.0,235
2017-11-30,404.05635629864514,314.0,457.0,235
2017-12-01,398.2912079847351,359.0,455.0,235
2017-12-02,445.7505109489051,402.0,528.0,235
2017-12-03,493.1276470588235,453.0,534.0,235
2017-12-04,500.19033674963396,430.0,539.0,235
2017-12-05,515.5851947308133,457.0,540.0,235
2017-12-06,542.9942271612065,467.0,634.0,235
2017-12-07,525.4561252333764,384.0,608.0,235
2017-12-08,394.8130282716409,305.0,463.0,235
2017-12-09,355.63834391229085,325.0,408.0,235
2017-12-10,347.17137503603345,281.0,377.0,235
2017-12-11,355.8875023281803,314.0,412.0,235
2017-12-12,377.9421249640081,329.0,443.0,235
2017-12-13,436.92090152167674,351.0,522.0,235
2017-12-14,409.8490165831084,367.0,445.0,235
2017-12-15,404.6092715231788,338.0,443.0,235
2017-12-16,376.81462781304094,323.0,443.0,235
2017-12-17,423.6784319398235,359.0,522.0,235
2017-12-18,455.3860640301318,424.0,495.0,235
2017-12-19,536.3358352991636,465.0,627.0,235
2017-12-20,574.3417121516806,535.0,631.0,235
2017-12-21,515.0835994194484,454.0,566.0,235
2017-12-22,515.1409024745269,477.0,640.0,235
2017-12-23,468.4794853119689,369.0,587.0,235
2017-12-24,529.7595744680851,481.0,561.0,235
2017-12-25,518.2876344086021,491.0,555.0,235
2017-12-26,461.12133734034563,368.0,507.0,235
2017-12-27,394.4677716390424,288.0,435.0,235
2017-12-28,368.99426356589146,315.0,401.0,235
2017-12-29,365.2686832740213,310.0,409.0,235
2017-12-30,401.7389361395416,344.0,444.0,235
2017-12-31,448.7734693877551,403.0,504.0,235
2018-01-01,437.9869138495093,394.0,468.0,235
2018-01-02,458.9562245491565,398.0,539.0,235
2018-01-03,494.21368078175897,443.0,552.0,235
2018-01-04,495.71135781383435,416.0,629.0,235
2018-01-05,464.25739180117125,422.0,535.0,235
2018-01-06,426.2473566641847,313.0,476.0,235
2018-01-07,380.8057372175981,239.0,441.0,235
2018-01-08,391.78598618356125,352.0,430.0,235
2018-01-09,415.38376753507015,352.0,468.0,235
2018-01-10,437.1011826544021,371.0,492.0,235
2018-01-11,444.2429617117117,376.0,494.0,235
2018-01-12,457.2575066813394,397.0,494.0,235
2018-01-13,445.60423131170666,377.0,509.0,235
2018-01-14,441.68295756896794,398.0,573.0,235
2018-01-15,441.3045940843298,369.0,501.0,235
2018-01-16,414.1606086221471,350.0,439.0,235
2018-01-17,374.4139020537125,321.0,427.0,235
2018-01-18,404.3855146849159,359.0,468.0,235
2018-01-19,409.10094592686715,357.0,479.0,235
2018-01-20,391.1863689433742,316.0,455.0,235
2018-01-21,367.56626848691695,278.0,447.0,235
2018-01-22,446.2248193795155,403.0,491.0,235
2018-01-23,482.33479612360577,418.0,528.0,235
2018-01-24,476.7165737165737,412.0,531.0,235
2018-01-25,459.01303060217174,384.0,509.0,235
2018-01-26,447.25063613231555,384.0,498.0,235
2018-01-27,473.1517379679144,422.0,543.0,235
2018-01-28,523.6480169971671,484.0,579.0,235
2018-01-29,469.0540616640856,393.0,497.0,235
2018-01-30,458.8521910666479,386.0,492.0,235
2018-01-31,438.381307097681,365.0,476.0,235
2018-02-01,420.8485742379548,349.0,455.0,235
2018-02-02,420.44446006749155,347.0,452.0,235
2018-02-03,436.2822665267576,377.0,529.0,235
2018-02-04,428.55691687344915,331.0,601.0,235
2018-02-05,389.29411764705884,304.0,423.0,235
