datetime,mean_h,min_h,max_h,homeid
2017-01-04,464.2826192794547,390.0,559.0,69
2017-01-05,430.8067333427243,376.0,617.0,69
2017-01-06,493.51499019333147,404.0,602.0,69
2017-01-07,563.8128237435251,496.0,767.0,69
2017-01-08,582.3053841839596,520.0,675.0,69
2017-01-09,536.3256951236551,425.0,638.0,69
2017-01-10,511.54680910879955,425.0,625.0,69
2017-01-11,463.7361851332398,368.0,534.0,69
2017-01-12,401.05243235665216,282.0,452.0,69
2017-01-13,404.2107107808776,337.0,441.0,69
2017-01-14,411.3011069076643,366.0,449.0,69
2017-01-15,465.71765035749337,398.0,567.0,69
2017-01-16,550.507065901777,501.0,653.0,69
2017-01-17,570.1975083986562,530.0,709.0,69
2017-01-18,568.4761571808139,514.0,639.0,69
2017-01-19,522.902421951561,473.0,586.0,69
2017-01-20,534.564577198149,482.0,613.0,69
2017-01-21,458.98516237402015,399.0,517.0,69
2017-01-22,460.51214405360133,388.0,623.0,69
2017-01-23,505.03000697836706,431.0,622.0,69
2017-01-24,531.4127629733521,469.0,641.0,69
2017-01-25,576.7954609134212,514.0,628.0,69
2017-01-26,454.526271542665,360.0,552.0,69
2017-01-27,431.1116252979947,369.0,552.0,69
2017-01-28,436.4992357077346,386.0,528.0,69
2017-01-29,433.47278578424516,375.0,561.0,69
2017-01-30,457.86131491871674,376.0,597.0,69
2017-01-31,503.7392200147167,449.0,592.0,69
2017-02-01,498.6300129366106,453.0,547.0,69
2017-02-02,522.3505407354002,459.0,610.0,69
2017-02-03,532.0884216589861,487.0,605.0,69
2017-02-04,503.0448340278776,459.0,742.0,69
2017-02-05,506.66795532646046,444.0,636.0,69
2017-02-06,486.0096303639711,409.0,637.0,69
2017-02-07,488.67550143266476,427.0,580.0,69
2017-02-08,470.45700386321363,421.0,548.0,69
2017-02-09,429.68554349535947,353.0,494.0,69
2017-02-10,452.12072008471586,383.0,548.0,69
2017-02-11,472.9562356979405,396.0,703.0,69
2017-02-12,431.8181049069374,361.0,487.0,69
2017-02-13,447.5696309910929,351.0,560.0,69
2017-02-14,474.15563430191355,386.0,509.0,69
2017-02-15,527.7851332398317,395.0,697.0,69
2017-02-16,603.1313983414356,464.0,672.0,69
2017-02-17,503.50370681214156,410.0,578.0,69
2017-02-18,563.2572951739619,516.0,754.0,69
2017-02-19,597.2523167649537,526.0,822.0,69
2017-02-20,592.7403307174887,462.0,676.0,69
2017-02-21,526.5116019010344,468.0,562.0,69
2017-02-22,510.7045709478407,443.0,789.0,69
2017-02-23,481.41683395468885,436.0,534.0,69
2017-02-24,445.6335543953718,396.0,509.0,69
2017-02-25,512.0063042869151,423.0,646.0,69
2017-02-26,502.9175965665236,468.0,556.0,69
2017-02-27,450.5210722477064,330.0,499.0,69
2017-02-28,411.66524943310657,334.0,557.0,69
2017-03-01,404.12351211314945,361.0,456.0,69
2017-03-02,435.459622960045,375.0,585.0,69
2017-03-03,421.17621776504296,371.0,472.0,69
2017-03-04,485.2433938008856,402.0,658.0,69
2017-03-05,504.997458703939,377.0,760.0,69
2017-03-06,492.783829547058,411.0,607.0,69
2017-03-07,481.0453651685393,439.0,543.0,69
2017-03-08,515.8846153846154,470.0,663.0,69
2017-03-09,516.3670302013422,483.0,576.0,69
2017-03-10,510.44989517819704,463.0,583.0,69
2017-03-11,541.9723818870041,494.0,615.0,69
2017-03-12,543.6032814472023,480.0,778.0,69
2017-03-13,517.637926215763,395.0,643.0,69
2017-03-14,495.70902050767245,418.0,565.0,69
2017-03-15,485.26898866974403,454.0,579.0,69
2017-03-16,516.4432614177641,421.0,581.0,69
2017-03-17,490.71480650588893,440.0,661.0,69
2017-03-18,495.45320818156347,463.0,539.0,69
2017-03-19,494.7985736649852,360.0,678.0,69
2017-03-20,502.7257100149477,448.0,552.0,69
2017-03-21,429.0446553167736,360.0,582.0,69
2017-03-22,422.30632521690455,379.0,537.0,69
2017-03-23,455.39201121233356,408.0,558.0,69
2017-03-24,428.64965034965036,355.0,481.0,69
2017-03-25,422.90969287123136,379.0,512.0,69
2017-03-26,465.84568073804866,431.0,511.0,69
2017-03-27,463.9813699397675,429.0,529.0,69
2017-03-28,509.8281271886819,448.0,677.0,69
2017-03-29,556.5874213836478,478.0,701.0,69
2017-03-30,636.1309707241911,585.0,743.0,69
2017-03-31,583.5758383611618,440.0,679.0,69
2017-04-01,499.78762424751505,409.0,582.0,69
2017-04-02,465.3788941902891,393.0,524.0,69
2017-04-03,467.8562403481679,421.0,531.0,69
2017-04-04,435.3141567963903,365.0,486.0,69
2017-04-05,421.8911764705882,366.0,563.0,69
2017-04-06,443.401316711024,392.0,541.0,69
2017-04-07,399.49048089127064,321.0,513.0,69
2017-04-08,468.27988215488216,427.0,574.0,69
2017-04-09,486.55406927626024,439.0,572.0,69
2017-04-10,421.8712131886713,313.0,535.0,69
2017-04-11,452.9921458625526,395.0,586.0,69
2017-04-12,429.38359264497876,379.0,465.0,69
2017-04-13,444.9941311193816,404.0,529.0,69
2017-04-14,451.33672172808133,405.0,565.0,69
2017-04-15,415.6855588950909,357.0,549.0,69
2017-04-16,492.6668086314594,405.0,756.0,69
2017-04-17,465.07108805384183,396.0,565.0,69
2017-04-18,422.4434306569343,373.0,555.0,69
2017-04-19,453.5194385964912,405.0,515.0,69
2017-04-20,519.1757796112432,468.0,659.0,69
2017-04-21,473.75671117357695,356.0,547.0,69
2017-04-22,436.9816731952994,350.0,652.0,69
2017-04-23,421.4439932791935,362.0,480.0,69
2017-04-24,434.32749193887565,345.0,546.0,69
2017-04-25,451.3565119865414,373.0,581.0,69
2017-04-26,400.7446659180236,373.0,462.0,69
2017-04-27,443.52063802994263,409.0,509.0,69
2017-04-28,467.84712482468444,404.0,592.0,69
2017-04-29,473.22098976109214,442.0,501.0,69
2017-04-30,471.705,408.0,541.0,69
2017-05-01,513.0216493377012,462.0,558.0,69
2017-05-02,550.7706134094151,472.0,657.0,69
2017-05-03,522.0689007655641,473.0,597.0,69
2017-05-04,535.9672248461428,457.0,627.0,69
2017-05-05,490.8662980292074,416.0,592.0,69
2017-05-06,474.6955410394774,428.0,660.0,69
2017-05-07,487.4996479369103,449.0,527.0,69
2017-05-08,481.00702839471467,428.0,715.0,69
2017-05-09,469.82851123595503,421.0,566.0,69
2017-05-10,472.1351994401679,456.0,504.0,69
2017-05-11,492.119333427482,467.0,543.0,69
2017-05-12,511.470771408351,455.0,593.0,69
2017-05-13,568.3530407788909,520.0,737.0,69
2017-05-14,507.0321650079331,426.0,560.0,69
2017-05-15,584.1575686537174,493.0,820.0,69
2017-05-16,570.9517748550418,463.0,626.0,69
2017-05-17,531.3738700564971,510.0,568.0,69
2017-05-18,553.197466572836,502.0,602.0,69
2017-05-19,550.4644163150492,510.0,621.0,69
2017-05-20,576.1900210822207,523.0,665.0,69
2017-05-21,564.158774764648,498.0,653.0,69
2017-05-22,647.1546493579795,567.0,718.0,69
2017-05-23,587.6189797663152,512.0,667.0,69
2017-05-24,634.5823787300241,580.0,713.0,69
2017-05-25,675.6935231316726,581.0,808.0,69
2017-05-26,603.1571570154325,569.0,648.0,69
2017-05-27,640.4927331734161,527.0,754.0,69
2017-05-28,613.8163742690058,541.0,701.0,69
2017-05-29,633.1207884803579,600.0,689.0,69
2017-05-30,609.171704450042,516.0,742.0,69
2017-05-31,555.1049607623319,520.0,655.0,69
2017-06-01,601.1240916713248,539.0,690.0,69
2017-06-02,554.2179576971565,419.0,647.0,69
2017-06-03,560.9087090450854,497.0,676.0,69
2017-06-04,495.4404695360537,384.0,636.0,69
2017-06-05,584.3572534121289,495.0,679.0,69
2017-06-06,639.409756097561,631.0,645.0,69
2017-06-07,540.6721047794117,495.0,589.0,69
2017-06-08,610.1531682752833,537.0,715.0,69
2017-06-09,659.906035569248,584.0,746.0,69
2017-06-10,656.791322603219,565.0,711.0,69
2017-06-11,618.7952954354522,521.0,715.0,69
2017-06-12,608.3850469911629,543.0,680.0,69
2017-06-13,641.9386357282639,604.0,686.0,69
2017-06-14,627.571635520788,612.0,656.0,69
2017-06-15,622.4186827017201,565.0,673.0,69
2017-06-16,657.0320908071749,573.0,747.0,69
2017-06-17,660.4942705422023,634.0,688.0,69
2017-06-18,614.2606263982103,567.0,653.0,69
2017-06-19,582.1089842112617,503.0,642.0,69
2017-06-20,588.6321323426329,548.0,631.0,69
2017-06-21,642.3259165966974,616.0,713.0,69
2017-06-22,630.4418019026301,569.0,676.0,69
2017-06-23,580.0800729210489,483.0,694.0,69
2017-06-24,571.6774736842106,507.0,627.0,69
2017-06-25,528.0807331747586,436.0,607.0,69
2017-06-26,557.52512949741,500.0,761.0,69
2017-06-27,624.361919418019,567.0,697.0,69
2017-06-28,621.664751226349,538.0,705.0,69
2017-06-29,642.4642806217025,574.0,740.0,69
2017-06-30,718.0697377746279,667.0,796.0,69
2017-07-01,640.8725847101653,546.0,727.0,69
2017-07-02,613.111914893617,526.0,670.0,69
2017-07-03,582.8970462936666,489.0,681.0,69
