datetime,mean_h,min_h,max_h,homeid
2017-10-05,531.3459204315576,506.0,754.0,207
2017-10-06,491.5876923076923,408.0,560.0,207
2017-10-07,557.850476457399,527.0,605.0,207
2017-10-08,562.2857745290976,490.0,661.0,207
2017-10-09,588.8925874125874,533.0,647.0,207
2017-10-10,571.8607152835988,470.0,625.0,207
2017-10-11,576.5957565605806,531.0,612.0,207
2017-10-12,543.1535874439462,491.0,587.0,207
2017-10-13,623.3191817290178,576.0,732.0,207
2017-10-14,589.9243779703662,526.0,618.0,207
2017-10-15,583.7248566233039,539.0,616.0,207
2017-10-16,565.7008785385581,509.0,600.0,207
2017-10-17,573.876064200977,550.0,590.0,207
2017-10-18,577.1390419669351,505.0,697.0,207
2017-10-19,569.5321023919429,506.0,635.0,207
2017-10-20,592.2177261271353,548.0,639.0,207
2017-10-21,544.8534060707791,465.0,625.0,207
2017-10-22,512.7897600446429,435.0,591.0,207
2017-10-23,555.8003070053028,508.0,645.0,207
2017-10-24,554.6739251814629,524.0,602.0,207
2017-10-25,574.5832927027466,491.0,724.0,207
2017-10-26,526.9431356620634,480.0,555.0,207
2017-10-27,502.66866796984084,425.0,590.0,207
2017-10-28,557.8094905792045,486.0,592.0,207
2017-10-29,451.52370990237097,310.0,659.0,207
2017-10-30,407.2766848053579,347.0,479.0,207
2017-10-31,504.6771400642368,441.0,572.0,207
2017-11-01,566.5480044655317,493.0,726.0,207
2017-11-02,453.156520524993,343.0,530.0,207
2017-11-03,443.864226847325,401.0,499.0,207
2017-11-04,465.6249651324965,413.0,544.0,207
2017-11-05,396.02289863166715,358.0,525.0,207
2017-11-06,408.2786083554562,353.0,523.0,207
2017-11-07,463.28886100655234,419.0,542.0,207
2017-11-08,414.76318727323473,370.0,517.0,207
2017-11-09,461.7326120556414,429.0,528.0,207
2017-11-10,430.3639612807148,386.0,563.0,207
2017-11-11,382.0209821428571,355.0,423.0,207
2017-11-12,400.3334332384235,353.0,558.0,207
2017-11-13,371.12554112554113,339.0,416.0,207
2017-11-14,471.87350905610367,416.0,590.0,207
2017-11-15,436.0667061962645,386.0,484.0,207
2017-11-16,460.2998822836963,408.0,539.0,207
2017-11-17,415.78256963162625,357.0,526.0,207
2017-11-18,393.85618379829924,351.0,466.0,207
2017-11-19,350.7535106065133,319.0,391.0,207
2017-11-20,410.2329878323569,339.0,479.0,207
2017-11-21,494.7614908662345,381.0,667.0,207
2017-11-22,479.7359706959707,402.0,531.0,207
