datetime,mean_h,min_h,max_h,homeid
2018-02-26,498.501034340091,456.0,605.0,303
2018-02-27,472.3686031425688,408.0,513.0,303
2018-02-28,440.9941366168279,393.0,498.0,303
2018-03-01,458.8922577152139,404.0,505.0,303
2018-03-02,467.0129775444736,431.0,520.0,303
2018-03-03,472.79672364672365,418.0,538.0,303
2018-03-04,588.7549184935357,530.0,632.0,303
2018-03-05,580.8585915492957,491.0,625.0,303
2018-03-06,554.3174421924065,462.0,598.0,303
2018-03-07,536.2095238095238,490.0,577.0,303
2018-03-08,500.5101482654383,424.0,557.0,303
2018-03-09,496.98826291079814,464.0,580.0,303
2018-03-10,649.8928418345478,580.0,688.0,303
2018-03-11,653.0675033921302,588.0,696.0,303
2018-03-12,579.6730769230769,470.0,645.0,303
2018-03-13,626.6301290416123,518.0,674.0,303
2018-03-14,585.6162774036395,517.0,617.0,303
2018-03-15,557.7489329268293,476.0,602.0,303
2018-03-16,538.0808896444256,431.0,599.0,303
2018-03-17,559.8753583823751,511.0,636.0,303
2018-03-18,527.8402267156863,483.0,565.0,303
2018-03-19,511.14868400800367,470.0,546.0,303
2018-03-20,499.7555898226677,454.0,539.0,303
2018-03-21,514.8292148889584,479.0,552.0,303
2018-03-22,546.8820346320347,483.0,574.0,303
2018-03-23,577.2445414847161,564.0,604.0,303
2018-03-24,564.442627653471,497.0,611.0,303
2018-03-25,558.3486028401283,528.0,632.0,303
2018-03-26,568.247655046899,510.0,585.0,303
2018-03-27,601.4782010096375,582.0,612.0,303
2018-03-28,591.5793153678077,512.0,618.0,303
2018-03-29,531.1407634079562,497.0,592.0,303
2018-03-30,554.7104820627802,510.0,649.0,303
2018-03-31,564.7663892539057,532.0,608.0,303
2018-04-01,585.358448130447,543.0,617.0,303
2018-04-02,547.381084636749,466.0,615.0,303
2018-04-03,543.9820728291317,492.0,603.0,303
2018-04-04,532.5715086146519,485.0,574.0,303
2018-04-05,514.8067592203057,469.0,576.0,303
2018-04-06,552.5003507787288,509.0,666.0,303
2018-04-07,683.2297297297297,637.0,736.0,303
2018-04-08,639.8373010283138,603.0,675.0,303
2018-04-09,663.3530001432049,636.0,723.0,303
2018-04-10,624.542507096967,585.0,658.0,303
2018-04-11,619.5395230238488,599.0,655.0,303
2018-04-12,588.4858715050565,536.0,624.0,303
2018-04-13,592.5426078028747,564.0,628.0,303
2018-04-14,599.7381431445817,528.0,655.0,303
2018-04-15,617.3179065743944,587.0,675.0,303
2018-04-16,628.6059735784032,607.0,669.0,303
2018-04-17,635.3469331112962,604.0,694.0,303
2018-04-18,654.8373972009811,644.0,672.0,303
2018-04-19,632.9925125989921,587.0,667.0,303
2018-04-20,576.8415268082579,457.0,640.0,303
2018-04-21,548.543446882217,452.0,600.0,303
2018-04-22,580.2091954022989,564.0,597.0,303
2018-04-23,588.0612837641592,570.0,628.0,303
2018-04-24,582.495,571.0,615.0,303
2018-04-25,572.9927391799545,526.0,607.0,303
2018-04-26,570.8953357684743,545.0,598.0,303
2018-04-27,537.7205429610971,427.0,644.0,303
2018-04-28,631.0358448130447,531.0,692.0,303
2018-04-29,513.413377350366,363.0,585.0,303
2018-04-30,527.7033305345648,464.0,577.0,303
2018-05-01,528.2310606060606,483.0,580.0,303
2018-05-02,553.1261325028313,484.0,590.0,303
2018-05-03,545.5740625968392,439.0,583.0,303
2018-05-04,602.8337112622827,538.0,651.0,303
2018-05-05,627.494019682059,598.0,676.0,303
2018-05-06,613.2671616699356,503.0,661.0,303
2018-05-07,595.3700699300699,541.0,627.0,303
2018-05-08,568.0089011663597,534.0,589.0,303
2018-05-09,568.5233749301545,553.0,584.0,303
2018-05-10,,,,303
2018-05-11,539.0945502298096,516.0,572.0,303
2018-05-12,538.8955056179775,450.0,578.0,303
2018-05-13,571.2088111888112,549.0,592.0,303
2018-05-14,541.3365949119374,513.0,569.0,303
2018-05-15,553.8404362754999,523.0,592.0,303
2018-05-16,521.3584278155706,481.0,560.0,303
2018-05-17,515.2332453825858,487.0,548.0,303
2018-05-18,518.4948150224216,497.0,536.0,303
2018-05-19,499.53068702290074,413.0,538.0,303
2018-05-20,521.4815598548972,490.0,550.0,303
2018-05-21,508.7552833078101,448.0,538.0,303
2018-05-22,537.680483349726,517.0,598.0,303
2018-05-23,556.5637307281331,543.0,581.0,303
2018-05-24,569.6548672566372,558.0,598.0,303
2018-05-25,546.1404868971933,508.0,575.0,303
2018-05-26,564.6571829011913,544.0,595.0,303
2018-05-27,596.3117663499162,566.0,646.0,303
2018-05-28,615.836389083275,592.0,638.0,303
2018-05-29,619.5092891140795,602.0,658.0,303
2018-05-30,612.3328583642063,587.0,657.0,303
2018-05-31,635.9060218978102,622.0,649.0,303
2018-06-01,662.6308489559518,606.0,717.0,303
2018-06-02,693.7627836611196,669.0,727.0,303
2018-06-03,705.5716682981401,691.0,742.0,303
2018-06-04,675.2163750874738,661.0,691.0,303
2018-06-05,603.823003908431,528.0,661.0,303
2018-06-06,563.7418542861138,408.0,601.0,303
2018-06-07,552.4913262451036,440.0,598.0,303
2018-06-08,570.0787159804606,529.0,586.0,303
2018-06-09,575.9431722982407,541.0,594.0,303
2018-06-10,624.0602189781022,593.0,666.0,303
2018-06-11,645.2932617601356,615.0,693.0,303
2018-06-12,634.4792452830188,606.0,646.0,303
2018-06-13,604.4443821012765,569.0,666.0,303
2018-06-14,594.6244786423126,497.0,641.0,303
2018-06-15,580.2410751784964,542.0,666.0,303
2018-06-16,670.5007862759113,636.0,685.0,303
2018-06-17,642.8471671388102,622.0,680.0,303
2018-06-18,,,,303
2018-06-19,638.7200811359027,605.0,659.0,303
2018-06-20,638.7705056179775,565.0,662.0,303
2018-06-21,558.3939047073974,462.0,607.0,303
2018-06-22,548.6587823652904,511.0,589.0,303
2018-06-23,567.786621024105,555.0,592.0,303
2018-06-24,508.24216524216524,387.0,577.0,303
2018-06-25,466.3721320649133,334.0,535.0,303
2018-06-26,545.7336781769886,503.0,581.0,303
2018-06-27,568.1869759642258,543.0,587.0,303
2018-06-28,561.1382903816364,487.0,593.0,303
2018-06-29,569.2896581318838,547.0,580.0,303
2018-06-30,563.1063354730672,503.0,594.0,303
