datetime,mean_h,min_h,max_h,homeid
2017-07-07,604.4977099236642,587.0,667.0,144
2017-07-08,562.3414267834794,535.0,592.0,144
2017-07-09,541.3676092544987,535.0,557.0,144
2017-07-10,591.6687153053133,559.0,629.0,144
2017-07-11,600.9270327669902,580.0,643.0,144
2017-07-12,585.5382955771305,562.0,617.0,144
2017-07-13,576.696619083396,561.0,631.0,144
2017-07-14,544.430872075357,525.0,569.0,144
2017-07-15,582.9609673962957,545.0,633.0,144
2017-07-16,565.4878759975445,544.0,588.0,144
2017-07-17,552.5696355663088,538.0,583.0,144
2017-07-18,563.0047105303146,538.0,589.0,144
2017-07-19,583.005591657851,570.0,617.0,144
2017-07-20,572.4013277006638,548.0,615.0,144
2017-07-21,568.2438434808884,550.0,600.0,144
2017-07-22,599.9739475774425,570.0,638.0,144
2017-07-23,617.6257521058965,592.0,655.0,144
2017-07-24,599.6509462300992,571.0,622.0,144
2017-07-25,621.3202751196172,603.0,652.0,144
2017-07-26,598.4548741901461,569.0,651.0,144
2017-07-27,588.5665671641791,576.0,625.0,144
2017-07-28,589.4106927710843,570.0,615.0,144
2017-07-29,581.4662475677294,571.0,616.0,144
2017-07-30,563.1168576598311,516.0,607.0,144
2017-07-31,560.5434620545699,546.0,589.0,144
2017-08-01,576.9794448612153,565.0,624.0,144
2017-08-02,587.8062490427325,568.0,641.0,144
2017-08-03,601.7207442718745,570.0,673.0,144
2017-08-04,595.373125,587.0,608.0,144
2017-08-05,593.0628180661578,582.0,611.0,144
2017-08-06,593.5294820122406,578.0,620.0,144
2017-08-07,572.2624070420397,554.0,587.0,144
2017-08-08,578.4223761481704,558.0,619.0,144
2017-08-09,566.7654747596154,548.0,583.0,144
2017-08-10,544.4685440383463,523.0,582.0,144
2017-08-11,556.1135585652627,531.0,583.0,144
2017-08-12,579.5117399157134,558.0,653.0,144
2017-08-13,557.2107918067869,544.0,583.0,144
2017-08-14,561.8013376717281,545.0,598.0,144
2017-08-15,565.3068340306834,551.0,603.0,144
2017-08-16,562.4425934263845,547.0,590.0,144
