datetime,mean_t,min_t,max_t,homeid
2017-07-03,178.00799467021986,165.0,182.0,137
2017-07-04,178.92941769599193,178.0,181.0,137
2017-07-05,181.15220086794793,179.0,184.0,137
2017-07-06,185.59357417826473,182.0,190.0,137
2017-07-07,191.38205242114617,187.0,194.0,137
2017-07-08,187.48215059979765,183.0,193.0,137
2017-07-09,188.48016605166052,186.0,191.0,137
2017-07-10,186.39863292611983,183.0,190.0,137
2017-07-11,182.27142235754675,180.0,185.0,137
2017-07-12,185.92293942403177,181.0,192.0,137
2017-07-13,192.9960975609756,189.0,197.0,137
2017-07-14,190.5644214973011,188.0,196.0,137
2017-07-15,196.19554556599917,189.0,200.0,137
2017-07-16,193.71544568747746,191.0,196.0,137
2017-07-17,197.39817351598174,190.0,207.0,137
2017-07-18,208.62669717772692,201.0,217.0,137
2017-07-19,209.22873581091588,206.0,213.0,137
2017-07-20,203.27345399698342,198.0,208.0,137
2017-07-21,197.56391953277094,195.0,199.0,137
2017-07-22,192.88117721120554,188.0,197.0,137
2017-07-23,191.32860442098317,190.0,193.0,137
2017-07-24,195.7018891107357,192.0,199.0,137
2017-07-25,192.26523184048108,190.0,195.0,137
2017-07-26,193.51511677890815,192.0,196.0,137
2017-07-27,190.787856936833,188.0,194.0,137
2017-07-28,193.5844970076945,190.0,196.0,137
2017-07-29,197.22493573264782,193.0,201.0,137
2017-07-30,201.3261209964413,198.0,204.0,137
2017-07-31,201.1027074749853,196.0,205.0,137
2017-08-01,197.08831868443437,195.0,199.0,137
2017-08-02,199.83132720937598,197.0,203.0,137
2017-08-03,202.1899333826795,201.0,204.0,137
2017-08-04,198.1832445659997,195.0,202.0,137
2017-08-05,193.8,189.0,197.0,137
2017-08-06,186.21369235176167,184.0,189.0,137
2017-08-07,185.90088819963344,182.0,190.0,137
2017-08-08,189.35162023877203,185.0,196.0,137
2017-08-09,191.5016611295681,188.0,194.0,137
2017-08-10,189.9455725699068,188.0,193.0,137
2017-08-11,189.5192404637876,187.0,193.0,137
2017-08-12,189.12184736324926,185.0,191.0,137
2017-08-13,184.51757408683667,181.0,187.0,137
2017-08-14,184.5348365276212,183.0,187.0,137
2017-08-15,189.91083838533194,185.0,195.0,137
2017-08-16,192.26922474549727,190.0,194.0,137
2017-08-17,198.2128139994355,194.0,203.0,137
2017-08-18,195.71540004457322,190.0,202.0,137
2017-08-19,187.59066427289048,185.0,190.0,137
2017-08-20,190.424776119403,187.0,195.0,137
2017-08-21,190.6943535188216,189.0,192.0,137
2017-08-22,192.47492625368733,191.0,195.0,137
2017-08-23,198.03433234838892,194.0,202.0,137
2017-08-24,197.9029167253769,195.0,200.0,137
2017-08-25,198.75477888730384,196.0,200.0,137
2017-08-26,198.78120764945038,196.0,204.0,137
2017-08-27,200.24143004266588,198.0,204.0,137
2017-08-28,204.1189406845284,200.0,206.0,137
2017-08-29,193.8012665862485,189.0,201.0,137
