datetime,mean_t,min_t,max_t,homeid
2017-10-13,205.36982119494112,198.0,209.0,216
2017-10-14,203.31005586592178,196.0,207.0,216
2017-10-15,213.28929519315835,203.0,228.0,216
2017-10-16,209.89596541786744,208.0,214.0,216
2017-10-17,206.96349206349205,205.0,210.0,216
2017-10-18,203.40541734138083,200.0,206.0,216
2017-10-19,201.7876000681315,199.0,204.0,216
2017-10-20,209.31947708578144,201.0,219.0,216
2017-10-21,216.4575753165478,211.0,223.0,216
2017-10-22,218.9203604127307,213.0,225.0,216
2017-10-23,216.28567327016938,211.0,221.0,216
2017-10-24,216.64777503986085,212.0,220.0,216
2017-10-25,215.8507487800774,207.0,222.0,216
2017-10-26,204.39429444727458,202.0,208.0,216
2017-10-27,204.22958057395144,199.0,213.0,216
2017-10-28,199.65806546741373,197.0,202.0,216
2017-10-29,203.7759413624605,200.0,212.0,216
2017-10-30,192.26539400028707,187.0,200.0,216
2017-10-31,188.54918501572777,186.0,190.0,216
2017-11-01,189.75972804860407,189.0,192.0,216
2017-11-02,192.85027965007887,190.0,200.0,216
2017-11-03,189.61569708399827,186.0,193.0,216
2017-11-04,191.59851787271143,187.0,204.0,216
2017-11-05,188.87181365367712,185.0,197.0,216
2017-11-06,184.63410379415612,181.0,191.0,216
2017-11-07,184.01001887614345,183.0,185.0,216
2017-11-08,178.73031922576916,173.0,184.0,216
2017-11-09,177.99856115107914,173.0,188.0,216
2017-11-10,176.62282091917592,172.0,185.0,216
2017-11-11,174.72133526850507,169.0,186.0,216
2017-11-12,173.89158016147636,168.0,186.0,216
2017-11-13,165.53545019573727,163.0,170.0,216
2017-11-14,166.41040462427745,163.0,169.0,216
2017-11-15,169.1017929438982,168.0,170.0,216
2017-11-16,174.99985611510792,170.0,187.0,216
2017-11-17,173.19219526454253,168.0,193.0,216
2017-11-18,173.87208091625763,169.0,183.0,216
2017-11-19,175.87836240023648,168.0,198.0,216
2017-11-20,173.46757511081924,171.0,178.0,216
2017-11-21,173.8752896871379,173.0,176.0,216
2017-11-22,176.82349528643945,175.0,180.0,216
2017-11-23,177.07865818392133,171.0,181.0,216
2017-11-24,168.01992893557855,162.0,173.0,216
2017-11-25,162.03553886160068,158.0,185.0,216
2017-11-26,182.4736385959844,170.0,202.0,216
2017-11-27,168.87967526819367,165.0,174.0,216
2017-11-28,167.84378152471538,163.0,177.0,216
2017-11-29,168.52858439201452,164.0,180.0,216
2017-11-30,160.38735403019083,154.0,166.0,216
2017-12-01,157.28511621192436,153.0,162.0,216
2017-12-02,161.47538860103626,157.0,166.0,216
2017-12-03,167.99221341023792,165.0,175.0,216
2017-12-04,168.84276997303817,165.0,176.0,216
2017-12-05,168.33771743742045,165.0,171.0,216
2017-12-06,170.75594651653765,169.0,175.0,216
2017-12-07,172.55114043896143,168.0,176.0,216
2017-12-08,167.37164535618942,159.0,177.0,216
2017-12-09,156.18158567774935,152.0,161.0,216
2017-12-10,170.0080252221267,155.0,202.0,216
2017-12-11,166.06675108538352,158.0,186.0,216
2017-12-12,153.4098452883263,149.0,158.0,216
2017-12-13,153.20401572591967,152.0,155.0,216
2017-12-14,154.1815583920747,153.0,156.0,216
2017-12-15,158.51302378255946,154.0,167.0,216
2017-12-16,158.75725965604735,153.0,162.0,216
2017-12-17,155.50324534833405,153.0,158.0,216
2017-12-18,158.8759842519685,158.0,161.0,216
2017-12-19,162.52432208652453,158.0,167.0,216
2017-12-20,173.73862836220252,167.0,181.0,216
2017-12-21,174.92056008001143,171.0,177.0,216
2017-12-22,167.17634500426985,166.0,171.0,216
2017-12-23,172.14839961202716,166.0,175.0,216
2017-12-24,174.53915404401258,173.0,175.0,216
2017-12-25,174.9151138716356,174.0,175.0,216
2017-12-26,172.04182893408336,168.0,181.0,216
