datetime,mean_t,min_t,max_t,homeid
2017-01-04,190.95308361710178,185.0,211.0,72
2017-01-05,186.3668029683477,177.0,203.0,72
2017-01-06,184.56502174891256,177.0,199.0,72
2017-01-07,186.72520184544405,177.0,205.0,72
2017-01-08,191.14075541094923,184.0,199.0,72
2017-01-09,187.47956246401841,180.0,200.0,72
2017-01-10,181.67398777692895,175.0,194.0,72
2017-01-11,179.30356435643566,171.0,187.0,72
2017-01-12,176.77339449541284,168.0,182.0,72
2017-01-13,161.05264986967853,148.0,178.0,72
2017-01-14,143.96849056603773,141.0,148.0,72
2017-01-15,142.90371167294245,141.0,144.0,72
2017-01-16,143.75708362128543,142.0,146.0,72
2017-01-17,147.46851851851852,145.0,149.0,72
2017-01-18,149.7525873221216,149.0,150.0,72
2017-01-19,148.81520212267833,148.0,149.0,72
2017-01-20,148.16251183338593,147.0,149.0,72
2017-01-21,145.41141732283464,142.0,148.0,72
2017-01-22,141.18223443223442,140.0,143.0,72
2017-01-23,141.4315592320899,141.0,142.0,72
2017-01-24,144.85820777160984,142.0,147.0,72
2017-01-25,146.6855718292303,145.0,148.0,72
2017-01-26,144.77041789491938,141.0,147.0,72
2017-01-27,137.92978208232446,135.0,141.0,72
2017-01-28,137.0673186634067,135.0,139.0,72
2017-01-29,140.32664982633406,138.0,142.0,72
2017-01-30,143.41189931350115,136.0,164.0,72
2017-01-31,161.23768902675457,151.0,177.0,72
2017-02-01,173.79165727170238,163.0,181.0,72
2017-02-02,178.83547778349632,170.0,192.0,72
2017-02-03,185.57576383154418,178.0,196.0,72
2017-02-04,182.43147590361446,177.0,191.0,72
2017-02-05,181.0366645035691,176.0,189.0,72
2017-02-06,181.36586901763224,174.0,192.0,72
2017-02-07,177.94420600858368,171.0,193.0,72
2017-02-08,182.05098039215687,170.0,192.0,72
2017-02-09,174.76671974522293,166.0,192.0,72
2017-02-10,172.25296442687747,165.0,184.0,72
2017-02-11,168.43403484951347,151.0,180.0,72
2017-02-12,162.43036346091992,143.0,175.0,72
2017-02-13,160.43007915567281,147.0,176.0,72
2017-02-14,164.47608453837597,149.0,182.0,72
2017-02-15,171.77484939759037,161.0,191.0,72
2017-02-16,181.35911016949152,175.0,191.0,72
2017-02-17,185.11242937853106,168.0,199.0,72
2017-02-18,189.5314431115958,184.0,198.0,72
2017-02-19,184.49447077409164,182.0,193.0,72
2017-02-20,188.6684256816183,183.0,199.0,72
2017-02-21,188.25017405430495,182.0,198.0,72
2017-02-22,185.00455037919826,180.0,196.0,72
2017-02-23,178.40865026099925,168.0,192.0,72
2017-02-24,177.20415360501568,169.0,186.0,72
2017-02-25,180.91474756421613,173.0,191.0,72
2017-02-26,186.8230852211435,179.0,199.0,72
2017-02-27,189.76904710223573,183.0,202.0,72
2017-02-28,190.63555454130534,184.0,203.0,72
2017-03-01,185.93966369930763,178.0,197.0,72
2017-03-02,187.47831887925284,174.0,196.0,72
2017-03-03,180.03461308931767,172.0,190.0,72
2017-03-04,174.82336182336184,160.0,186.0,72
2017-03-05,182.99929709465792,173.0,189.0,72
2017-03-06,186.09635761589405,178.0,191.0,72
2017-03-07,187.52030192608018,177.0,196.0,72
2017-03-08,190.52685576342787,184.0,196.0,72
2017-03-09,192.0525179856115,188.0,196.0,72
2017-03-10,188.16871508379887,182.0,192.0,72
2017-03-11,188.28033472803347,185.0,195.0,72
2017-03-12,186.29344919786095,184.0,190.0,72
2017-03-13,185.44520547945206,179.0,197.0,72
2017-03-14,191.2615823235923,189.0,200.0,72
2017-03-15,190.53663052102618,186.0,197.0,72
2017-03-16,188.75225085377213,184.0,192.0,72
2017-03-17,181.77937120794263,177.0,189.0,72
2017-03-18,186.7576679340938,180.0,192.0,72
2017-03-19,188.46409431939978,186.0,193.0,72
2017-03-20,187.9120879120879,183.0,195.0,72
2017-03-21,190.64781859931114,180.0,197.0,72
2017-03-22,183.62985286296757,175.0,195.0,72
2017-03-23,172.03691084611017,164.0,181.0,72
2017-03-24,178.93807680857398,165.0,189.0,72
2017-03-25,182.97571367703452,177.0,194.0,72
2017-03-26,194.14330218068537,188.0,198.0,72
2017-03-27,190.602048857368,185.0,197.0,72
2017-03-28,184.75625,182.0,191.0,72
2017-03-29,183.65288220551378,182.0,185.0,72
2017-03-30,189.3057019645424,184.0,192.0,72
2017-03-31,195.33361450864615,192.0,201.0,72
2017-04-01,198.53571428571428,197.0,200.0,72
2017-04-02,197.76355421686748,194.0,202.0,72
2017-04-03,195.24291666666667,191.0,199.0,72
2017-04-04,195.97215422276622,192.0,208.0,72
2017-04-05,193.99419516786946,191.0,198.0,72
2017-04-06,192.60178117048346,187.0,197.0,72
2017-04-07,190.61252115059222,185.0,196.0,72
2017-04-08,192.23266219239375,186.0,196.0,72
2017-04-09,196.0609880749574,191.0,197.0,72
