datetime,mean_t,min_t,max_t,homeid
2017-03-07,179.86511627906978,162.0,203.0,99
2017-03-08,177.08885345702276,164.0,197.0,99
2017-03-09,172.89879310344827,162.0,197.0,99
2017-03-10,180.58299412030755,165.0,205.0,99
2017-03-11,191.39817402645798,182.0,204.0,99
2017-03-12,192.43511223427976,178.0,211.0,99
2017-03-13,183.86091308964052,173.0,195.0,99
2017-03-14,183.180476556495,172.0,209.0,99
2017-03-15,195.32272727272726,173.0,210.0,99
2017-03-16,191.35597406606976,179.0,215.0,99
2017-03-17,192.19692588647086,175.0,204.0,99
2017-03-18,189.25896762904637,173.0,210.0,99
2017-03-19,190.34680382072006,182.0,204.0,99
2017-03-20,185.12106072252115,171.0,189.0,99
2017-03-21,170.61334625949266,159.0,184.0,99
2017-03-22,158.0912383580545,139.0,182.0,99
2017-03-23,154.0841314277295,136.0,191.0,99
2017-03-24,173.55641355641356,150.0,201.0,99
2017-03-25,179.1066915565767,170.0,198.0,99
2017-03-26,173.93417980151781,164.0,192.0,99
2017-03-27,175.25424688561722,168.0,183.0,99
2017-03-28,170.71897467958738,160.0,197.0,99
2017-03-29,177.20430107526883,167.0,199.0,99
2017-03-30,181.91809093840698,176.0,193.0,99
2017-03-31,183.09384790657933,176.0,196.0,99
2017-04-01,184.37939446118526,178.0,199.0,99
2017-04-02,177.20288133075894,172.0,186.0,99
2017-04-03,168.86151836260706,161.0,186.0,99
2017-04-04,177.11832460732984,164.0,192.0,99
2017-04-05,176.78715203426125,168.0,201.0,99
2017-04-06,177.0630021141649,166.0,195.0,99
2017-04-07,180.31412213740458,168.0,204.0,99
2017-04-08,180.0,180.0,180.0,99
2017-04-09,,,,99
2017-04-10,,,,99
2017-04-11,,,,99
2017-04-12,,,,99
2017-04-13,,,,99
2017-04-14,,,,99
2017-04-15,,,,99
2017-04-16,,,,99
2017-04-17,,,,99
2017-04-18,166.0,166.0,166.0,99
2017-04-19,,,,99
2017-04-20,,,,99
2017-04-21,,,,99
2017-04-22,,,,99
2017-04-23,,,,99
2017-04-24,,,,99
2017-04-25,168.28178110129164,155.0,196.0,99
2017-04-26,168.12703101920238,154.0,192.0,99
2017-04-27,170.6376283537595,160.0,182.0,99
2017-04-28,171.31242362525458,161.0,185.0,99
2017-04-29,178.52353556485355,166.0,189.0,99
2017-04-30,182.86500754147812,173.0,199.0,99
2017-05-01,183.41220423412204,174.0,205.0,99
2017-05-02,178.77566807313642,174.0,191.0,99
2017-05-03,174.72997496871088,165.0,198.0,99
2017-05-04,176.10992652355569,168.0,192.0,99
2017-05-05,180.46679896199055,168.0,195.0,99
2017-05-06,181.75973236009733,170.0,204.0,99
2017-05-07,189.90792258844874,178.0,203.0,99
2017-05-08,185.05461695310225,179.0,206.0,99
2017-05-09,182.5229693741678,172.0,189.0,99
2017-05-10,181.80046367851622,178.0,187.0,99
