datetime,mean_t,min_t,max_t,homeid
2017-07-20,208.44919786096256,206.0,212.0,155
2017-07-21,,,,155
2017-07-22,,,,155
2017-07-23,190.33333333333334,190.0,191.0,155
2017-07-24,193.0,193.0,193.0,155
2017-07-25,193.875,193.0,194.0,155
2017-07-26,,,,155
2017-07-27,193.0,193.0,193.0,155
2017-07-28,194.0,194.0,194.0,155
2017-07-29,,,,155
2017-07-30,202.0,202.0,202.0,155
2017-07-31,202.0,202.0,202.0,155
2017-08-01,,,,155
2017-08-02,,,,155
2017-08-03,,,,155
2017-08-04,,,,155
2017-08-05,,,,155
2017-08-06,,,,155
2017-08-07,,,,155
2017-08-08,,,,155
2017-08-09,,,,155
2017-08-10,,,,155
2017-08-11,,,,155
2017-08-12,,,,155
2017-08-13,,,,155
2017-08-14,,,,155
2017-08-15,,,,155
2017-08-16,,,,155
2017-08-17,,,,155
2017-08-18,,,,155
2017-08-19,196.0,196.0,196.0,155
2017-08-20,,,,155
2017-08-21,,,,155
2017-08-22,,,,155
2017-08-23,,,,155
2017-08-24,,,,155
2017-08-25,,,,155
2017-08-26,201.8,201.0,202.0,155
2017-08-27,,,,155
2017-08-28,,,,155
2017-08-29,,,,155
2017-08-30,,,,155
2017-08-31,,,,155
2017-09-01,,,,155
2017-09-02,188.0,188.0,188.0,155
2017-09-03,,,,155
2017-09-04,188.33333333333334,188.0,190.0,155
2017-09-05,,,,155
2017-09-06,,,,155
2017-09-07,184.2,184.0,185.0,155
2017-09-08,183.0,182.0,184.0,155
2017-09-09,180.25,179.0,182.0,155
2017-09-10,176.33333333333334,175.0,177.0,155
2017-09-11,173.6320754716981,173.0,175.0,155
2017-09-12,174.0,174.0,174.0,155
2017-09-13,171.0,171.0,171.0,155
2017-09-14,,,,155
2017-09-15,172.75,170.0,173.0,155
2017-09-16,167.0,167.0,167.0,155
2017-09-17,,,,155
2017-09-18,179.0,179.0,179.0,155
2017-09-19,,,,155
2017-09-20,189.14285714285714,189.0,190.0,155
2017-09-21,194.15929203539824,189.0,197.0,155
2017-09-22,181.2465564738292,176.0,189.0,155
2017-09-23,174.14043993231812,173.0,176.0,155
2017-09-24,174.0544642857143,174.0,175.0,155
2017-09-25,173.99821215733016,173.0,174.0,155
2017-09-26,173.79802143446003,172.0,177.0,155
2017-09-27,176.58774834437085,176.0,177.0,155
2017-09-28,184.0,183.0,187.0,155
2017-09-29,187.0,187.0,187.0,155
2017-09-30,185.0,185.0,185.0,155
2017-10-01,178.87878787878788,173.0,180.0,155
2017-10-02,178.86721991701245,178.0,185.0,155
2017-10-03,184.25,183.0,187.0,155
2017-10-04,183.77777777777777,183.0,184.0,155
2017-10-05,,,,155
2017-10-06,179.75,177.0,181.0,155
2017-10-07,,,,155
2017-10-08,193.0,190.0,194.0,155
2017-10-09,193.50980392156862,192.0,197.0,155
2017-10-10,189.2608695652174,187.0,193.0,155
2017-10-11,190.70833333333334,190.0,192.0,155
