datetime,mean_t,min_t,max_t,homeid
2018-02-14,175.38648974668274,157,191,293
2018-02-15,155.3539600296077,136,181,293
2018-02-16,160.67459524285428,132,192,293
2018-02-17,189.47143926166126,155,204,293
2018-02-18,181.71394588165327,169,194,293
2018-02-19,182.28104875804968,166,205,293
2018-02-20,176.3420470540921,167,194,293
2018-02-21,167.3472362826483,157,179,293
2018-02-22,175.00298301973382,159,205,293
2018-02-23,182.80666400638466,167,199,293
2018-02-24,173.35875270145107,158,189,293
2018-02-25,187.66,159,202,293
2018-02-26,176.8198871181939,161,193,293
2018-02-27,176.4813015312132,165,189,293
2018-02-28,176.4659839063643,158,191,293
2018-03-01,177.36053912392362,159,185,293
2018-03-02,172.66965486329,153,187,293
2018-03-03,172.436095710534,160,186,293
2018-03-04,177.9266992447801,156,198,293
2018-03-05,178.8254060324826,163,193,293
2018-03-06,187.88515115589806,164,200,293
2018-03-07,185.619722468261,174,198,293
2018-03-08,187.1759556463379,172,204,293
2018-03-09,191.9987137081955,177,200,293
2018-03-10,181.8348850741926,169,193,293
2018-03-11,181.06219596942321,168,203,293
2018-03-12,185.66978922716626,170,207,293
2018-03-13,185.7827868852459,178,198,293
2018-03-14,180.80816998354032,167,194,293
2018-03-15,181.1622746185853,165,203,293
2018-03-16,179.07420960187355,158,196,293
2018-03-17,184.64165134547886,163,209,293
2018-03-18,182.03770197486534,162,195,293
2018-03-19,183.18840579710144,164,199,293
2018-03-20,183.87959118492495,166,206,293
2018-03-21,185.40576171875,170,197,293
2018-03-22,180.371912168344,171,191,293
