datetime,mean_t,min_t,max_t,homeid
2017-09-26,191.36683702441795,189.0,208.0,197
2017-09-27,189.41250862267188,186.0,195.0,197
2017-09-28,191.70113591852723,186.0,203.0,197
2017-09-29,192.78349964362081,186.0,204.0,197
2017-09-30,186.58812546676626,182.0,192.0,197
2017-10-01,178.86776145203112,175.0,196.0,197
2017-10-02,175.39752407152682,168.0,185.0,197
2017-10-03,170.7979312892501,167.0,175.0,197
2017-10-04,165.30863509749304,162.0,171.0,197
2017-10-05,166.05295865982168,159.0,179.0,197
2017-10-06,158.58189759767046,155.0,165.0,197
2017-10-07,162.43603744149766,157.0,174.0,197
2017-10-08,173.3298755186722,165.0,180.0,197
2017-10-09,171.96680216802167,170.0,175.0,197
2017-10-10,170.243757431629,168.0,175.0,197
2017-10-11,170.38456507521255,169.0,174.0,197
2017-10-12,166.68713450292398,164.0,170.0,197
2017-10-13,172.49489795918367,166.0,178.0,197
2017-10-14,170.9121236777868,170.0,173.0,197
2017-10-15,177.94155844155844,170.0,190.0,197
2017-10-16,175.56617647058823,174.0,179.0,197
2017-10-17,172.40894568690095,169.0,176.0,197
2017-10-18,,,,197
2017-10-19,172.7741935483871,171.0,174.0,197
2017-10-20,171.88936170212767,170.0,177.0,197
2017-10-21,170.83928571428572,168.0,177.0,197
2017-10-22,,,,197
2017-10-23,,,,197
2017-10-24,169.6,168.0,171.0,197
2017-10-25,164.5,164.0,165.0,197
2017-10-26,163.0,163.0,163.0,197
2017-10-27,151.72727272727272,148.0,155.0,197
2017-10-28,166.8186046511628,158.0,174.0,197
2017-10-29,164.53753753753753,154.0,174.0,197
2017-10-30,146.4037558685446,144.0,154.0,197
2017-10-31,145.2608695652174,145.0,147.0,197
2017-11-01,151.0,151.0,151.0,197
2017-11-02,168.0,168.0,168.0,197
2017-11-03,150.5438596491228,147.0,165.0,197
2017-11-04,149.46666666666667,143.0,163.0,197
2017-11-05,148.60750360750362,142.0,164.0,197
2017-11-06,143.683908045977,138.0,168.0,197
2017-11-07,150.30188679245282,143.0,161.0,197
2017-11-08,144.1860465116279,134.0,154.0,197
2017-11-09,147.90625,140.0,154.0,197
2017-11-10,139.02797202797203,132.0,148.0,197
2017-11-11,135.5190311418685,127.0,152.0,197
2017-11-12,121.6923076923077,119.0,127.0,197
2017-11-13,117.0,117.0,117.0,197
2017-11-14,131.0,131.0,131.0,197
2017-11-15,134.76666666666668,131.0,158.0,197
2017-11-16,134.0078988941548,131.0,149.0,197
2017-11-17,129.66150121065374,125.0,147.0,197
2017-11-18,137.09542586750788,127.0,153.0,197
2017-11-19,137.28861571352218,126.0,154.0,197
2017-11-20,138.98528381219342,134.0,154.0,197
2017-11-21,135.74418604651163,135.0,137.0,197
2017-11-22,147.5987841945289,131.0,158.0,197
2017-11-23,141.71456848772763,134.0,157.0,197
2017-11-24,128.87955829481254,118.0,144.0,197
2017-11-25,122.06235083532219,113.0,141.0,197
2017-11-26,141.42857142857142,140.0,142.0,197
2017-11-27,127.5,125.0,140.0,197
2017-11-28,125.33333333333333,118.0,136.0,197
2017-11-29,134.7027027027027,125.0,152.0,197
2017-11-30,138.63732394366198,125.0,154.0,197
2017-12-01,147.66666666666666,137.0,151.0,197
2017-12-02,136.95833333333334,131.0,154.0,197
2017-12-03,146.5,143.0,155.0,197
