datetime,mean_t,min_t,max_t,homeid
2017-06-21,233.52945756553336,223.0,241.0,123
2017-06-22,232.13286066584465,222.0,246.0,123
2017-06-23,218.4164737016209,205.0,230.0,123
2017-06-24,205.5032267527134,197.0,217.0,123
2017-06-25,198.90220870678618,185.0,215.0,123
2017-06-26,202.9158258864226,187.0,218.0,123
2017-06-27,183.28328723824575,176.0,201.0,123
2017-06-28,186.62980625931445,172.0,206.0,123
2017-06-29,173.38032393521297,167.0,193.0,123
2017-06-30,166.80572744279752,164.0,169.0,123
2017-07-01,188.76263355472133,166.0,213.0,123
2017-07-02,192.85314787701319,178.0,205.0,123
2017-07-03,198.82518301610543,181.0,217.0,123
2017-07-04,186.56947872803832,177.0,207.0,123
2017-07-05,186.8833388649187,172.0,204.0,123
2017-07-06,200.70956596847333,183.0,216.0,123
2017-07-07,207.69246929541046,200.0,219.0,123
2017-07-08,213.60344245696928,190.0,237.0,123
2017-07-09,205.6459898654552,195.0,222.0,123
2017-07-10,186.02959501557632,180.0,195.0,123
2017-07-11,183.12457845665543,171.0,203.0,123
2017-07-12,200.16708490171476,174.0,232.0,123
2017-07-13,213.09968454258674,195.0,228.0,123
2017-07-14,215.4130731707317,193.0,237.0,123
2017-07-15,206.50667240637108,197.0,218.0,123
2017-07-16,211.1784065823801,192.0,230.0,123
2017-07-17,222.56770737114354,194.0,253.0,123
2017-07-18,245.06028225806452,211.0,277.0,123
2017-07-19,224.11689691817216,214.0,248.0,123
2017-07-20,212.79123393768702,203.0,220.0,123
2017-07-21,198.23196223870534,187.0,207.0,123
2017-07-22,189.51668318467128,183.0,201.0,123
2017-07-23,186.9254893706588,182.0,195.0,123
2017-07-24,215.86955680278692,184.0,242.0,123
2017-07-25,207.24327465958154,201.0,218.0,123
2017-07-26,199.134670487106,188.0,212.0,123
2017-07-27,199.24866420057543,183.0,216.0,123
2017-07-28,200.5782237086585,182.0,213.0,123
2017-07-29,203.1040567282322,186.0,219.0,123
2017-07-30,202.80938108796644,188.0,218.0,123
2017-07-31,197.86805446861794,188.0,205.0,123
2017-08-01,194.4961556566766,182.0,206.0,123
2017-08-02,190.72045624532535,174.0,202.0,123
2017-08-03,203.40679065743944,183.0,223.0,123
2017-08-04,192.67133644651992,185.0,209.0,123
2017-08-05,187.96554724203932,174.0,204.0,123
2017-08-06,187.12767889575008,178.0,194.0,123
2017-08-07,193.98899587345255,176.0,215.0,123
2017-08-08,210.77568173328353,181.0,232.0,123
2017-08-09,209.1147655703289,189.0,229.0,123
2017-08-10,203.15849056603773,190.0,221.0,123
2017-08-11,198.70909517112048,189.0,212.0,123
2017-08-12,201.4523422491503,189.0,214.0,123
2017-08-13,205.30799220272905,186.0,222.0,123
2017-08-14,193.39256198347107,184.0,208.0,123
2017-08-15,209.95837335894973,185.0,234.0,123
