datetime,mean_t,min_t,max_t,homeid
2018-03-06,173.1764532310416,143.0,211.0,307
2018-03-07,173.96304753996264,151.0,220.0,307
2018-03-08,184.52550345435836,165.0,217.0,307
2018-03-09,187.38753768844222,163.0,224.0,307
2018-03-10,194.72717978676792,165.0,235.0,307
2018-03-11,202.28629032258064,176.0,231.0,307
2018-03-12,193.78236211541187,170.0,218.0,307
2018-03-13,197.0259766411599,173.0,246.0,307
2018-03-14,202.18795996467472,175.0,234.0,307
2018-03-15,194.1876602805853,168.0,225.0,307
2018-03-16,186.29093732354602,161.0,211.0,307
2018-03-17,179.60922367409685,159.0,218.0,307
2018-03-18,182.9592206615315,154.0,211.0,307
2018-03-19,179.07461773700305,157.0,205.0,307
2018-03-20,179.10836909871244,157.0,208.0,307
2018-03-21,178.79841776966379,158.0,209.0,307
2018-03-22,185.60203470975463,165.0,220.0,307
2018-03-23,220.453125,194.0,239.0,307
2018-03-24,197.44650655021834,175.0,231.0,307
2018-03-25,197.6103777878926,176.0,245.0,307
2018-03-26,199.21952316689158,178.0,230.0,307
2018-03-27,202.55754004787332,178.0,228.0,307
2018-03-28,198.90537634408602,179.0,225.0,307
2018-03-29,193.22174130181455,177.0,223.0,307
2018-03-30,189.47280850408256,171.0,223.0,307
2018-03-31,187.33885265094497,164.0,220.0,307
2018-04-01,186.61866969009827,168.0,229.0,307
2018-04-02,192.218457347182,165.0,222.0,307
2018-04-03,195.56322567025543,171.0,231.0,307
2018-04-04,194.2936634717785,177.0,227.0,307
2018-04-05,186.53764044943821,174.0,204.0,307
2018-04-06,174.8181818181818,171.0,179.0,307
2018-04-07,170.0,168.0,172.0,307
2018-04-08,178.63087248322148,174.0,191.0,307
2018-04-09,,,,307
2018-04-10,,,,307
2018-04-11,,,,307
2018-04-12,,,,307
2018-04-13,,,,307
2018-04-14,,,,307
2018-04-15,,,,307
2018-04-16,,,,307
2018-04-17,,,,307
2018-04-18,,,,307
2018-04-19,,,,307
2018-04-20,,,,307
2018-04-21,,,,307
2018-04-22,,,,307
2018-04-23,,,,307
2018-04-24,,,,307
2018-04-25,,,,307
2018-04-26,,,,307
2018-04-27,,,,307
2018-04-28,,,,307
2018-04-29,,,,307
2018-04-30,,,,307
2018-05-01,,,,307
2018-05-02,,,,307
2018-05-03,,,,307
2018-05-04,,,,307
2018-05-05,,,,307
2018-05-06,,,,307
2018-05-07,,,,307
2018-05-08,,,,307
2018-05-09,,,,307
2018-05-10,,,,307
2018-05-11,,,,307
2018-05-12,,,,307
2018-05-13,,,,307
2018-05-14,,,,307
2018-05-15,,,,307
2018-05-16,,,,307
2018-05-17,,,,307
2018-05-18,,,,307
2018-05-19,,,,307
2018-05-20,,,,307
2018-05-21,,,,307
2018-05-22,,,,307
2018-05-23,,,,307
2018-05-24,174.12544455221467,170.0,177.0,307
2018-05-25,172.194582094483,165.0,180.0,307
2018-05-26,171.16468998648853,166.0,178.0,307
2018-05-27,171.44502617801047,166.0,177.0,307
2018-05-28,178.46849684968498,169.0,188.0,307
2018-05-29,181.22421524663676,179.0,185.0,307
2018-05-30,186.7192823759988,176.0,235.0,307
2018-05-31,201.8145738451529,191.0,236.0,307
2018-06-01,196.72563472563473,187.0,215.0,307
2018-06-02,193.11382246970194,190.0,197.0,307
2018-06-03,201.21535468422627,190.0,231.0,307
2018-06-04,209.22875914588622,199.0,239.0,307
2018-06-05,195.5694131772475,190.0,200.0,307
2018-06-06,190.4515015015015,185.0,197.0,307
2018-06-07,188.60274996263638,183.0,195.0,307
2018-06-08,190.29867389993973,184.0,198.0,307
2018-06-09,192.0885564697083,186.0,199.0,307
2018-06-10,193.43015587529976,190.0,199.0,307
2018-06-11,188.26164013217183,186.0,194.0,307
2018-06-12,185.69965040279678,181.0,190.0,307
2018-06-13,183.42088607594937,180.0,187.0,307
2018-06-14,181.51331496786042,179.0,185.0,307
2018-06-15,176.94660851255827,174.0,180.0,307
2018-06-16,188.4836200448766,172.0,230.0,307
2018-06-17,202.22547694156526,189.0,225.0,307
2018-06-18,,,,307
2018-06-19,206.48767188240873,197.0,223.0,307
2018-06-20,209.2138486793016,197.0,229.0,307
2018-06-21,205.5320484087853,194.0,223.0,307
2018-06-22,200.58389665014272,194.0,216.0,307
2018-06-23,195.68934512213397,187.0,216.0,307
2018-06-24,200.953272427737,190.0,209.0,307
2018-06-25,205.23827420324713,196.0,217.0,307
2018-06-26,208.41652892561984,203.0,215.0,307
2018-06-27,210.6670158635139,202.0,220.0,307
2018-06-28,218.22218890554723,209.0,228.0,307
2018-06-29,220.03635271143156,214.0,227.0,307
2018-06-30,217.77669466106778,211.0,224.0,307
