datetime,mean_t,min_t,max_t,homeid
2016-11-10,96.0,94.0,98.0,64
2016-11-11,95.70833333333333,89.0,99.0,64
2016-11-12,95.25,76.0,99.0,64
2016-11-13,95.58333333333333,92.0,99.0,64
2016-11-14,98.29166666666667,95.0,100.0,64
2016-11-15,98.79166666666667,98.0,100.0,64
2016-11-16,98.25,93.0,100.0,64
2016-11-17,96.66666666666667,90.0,99.0,64
2016-11-18,97.75,91.0,100.0,64
2016-11-19,98.375,96.0,100.0,64
2016-11-20,98.75,97.0,100.0,64
2016-11-21,98.95833333333333,98.0,100.0,64
2016-11-22,97.83333333333333,85.0,100.0,64
2016-11-23,97.20833333333333,84.0,100.0,64
2016-11-24,97.16666666666667,94.0,99.0,64
2016-11-25,96.45833333333333,94.0,99.0,64
2016-11-26,96.375,92.0,98.0,64
2016-11-27,96.04166666666667,90.0,99.0,64
2016-11-28,97.29166666666667,95.0,99.0,64
2016-11-29,97.54166666666667,92.0,100.0,64
2016-11-30,98.20833333333333,97.0,99.0,64
2016-12-01,97.79166666666667,96.0,100.0,64
2016-12-02,97.95833333333333,92.0,99.0,64
2016-12-03,97.33333333333333,92.0,99.0,64
2016-12-04,97.33333333333333,93.0,100.0,64
2016-12-05,98.04166666666667,95.0,100.0,64
2016-12-06,99.0,98.0,100.0,64
2016-12-07,98.0,93.0,100.0,64
2016-12-08,95.83333333333333,89.0,99.0,64
2016-12-09,97.33333333333333,95.0,99.0,64
2016-12-10,98.54166666666667,96.0,100.0,64
2016-12-11,98.875,98.0,100.0,64
2016-12-12,98.33333333333333,89.0,100.0,64
2016-12-13,97.08333333333333,91.0,99.0,64
2016-12-14,97.0,90.0,100.0,64
2016-12-15,97.83333333333333,94.0,100.0,64
2016-12-16,97.29166666666667,91.0,99.0,64
2016-12-17,96.04166666666667,82.0,99.0,64
2016-12-18,95.25,86.0,99.0,64
2016-12-19,95.83333333333333,83.0,100.0,64
2016-12-20,96.54166666666667,92.0,99.0,64
2016-12-21,97.20833333333333,90.0,100.0,64
2016-12-22,98.54166666666667,97.0,100.0,64
2016-12-23,98.875,97.0,100.0,64
2016-12-24,98.91666666666667,96.0,100.0,64
2016-12-25,98.83333333333333,96.0,100.0,64
2016-12-26,99.25,99.0,100.0,64
2016-12-27,98.04166666666667,95.0,100.0,64
2016-12-28,96.45833333333333,91.0,99.0,64
2016-12-29,96.75,93.0,99.0,64
2016-12-30,94.5,84.0,98.0,64
2016-12-31,96.0,92.0,98.0,64
2017-01-01,,,,64
2017-01-02,95.43478260869566,90.0,98.0,64
2017-01-03,95.25,85.0,99.0,64
2017-01-04,96.75,93.0,99.0,64
2017-01-05,97.08333333333333,91.0,99.0,64
2017-01-06,97.45833333333333,94.0,99.0,64
2017-01-07,96.75,92.0,99.0,64
2017-01-08,96.08333333333333,89.0,99.0,64
2017-01-09,95.91666666666667,91.0,98.0,64
2017-01-10,95.79166666666667,89.0,98.0,64
2017-01-11,95.625,91.0,98.0,64
2017-01-12,96.25,91.0,98.0,64
2017-01-13,96.20833333333333,93.0,98.0,64
2017-01-14,95.95833333333333,92.0,99.0,64
2017-01-15,94.83333333333333,88.0,98.0,64
2017-01-16,94.83333333333333,86.0,97.0,64
2017-01-17,95.375,83.0,99.0,64
2017-01-18,95.16666666666667,87.0,98.0,64
2017-01-19,96.29166666666667,94.0,98.0,64
2017-01-20,95.20833333333333,81.0,98.0,64
2017-01-21,96.41666666666667,91.0,99.0,64
2017-01-22,95.45833333333333,88.0,100.0,64
2017-01-23,96.625,89.0,100.0,64
2017-01-24,96.29166666666667,93.0,99.0,64
2017-01-25,96.33333333333333,92.0,98.0,64
2017-01-26,94.91666666666667,81.0,99.0,64
2017-01-27,95.79166666666667,90.0,98.0,64
2017-01-28,95.20833333333333,84.0,97.0,64
2017-01-29,95.16666666666667,86.0,99.0,64
2017-01-30,95.04166666666667,84.0,98.0,64
2017-01-31,95.66666666666667,92.0,98.0,64
2017-02-01,94.70833333333333,89.0,97.0,64
2017-02-02,96.33333333333333,92.0,99.0,64
2017-02-03,95.83333333333333,87.0,99.0,64
2017-02-04,96.70833333333333,92.0,100.0,64
2017-02-05,94.5,87.0,98.0,64
2017-02-06,97.20833333333333,95.0,99.0,64
2017-02-07,94.91666666666667,89.0,98.0,64
2017-02-08,95.08333333333333,88.0,98.0,64
2017-02-09,97.0952380952381,95.0,100.0,64
2017-02-10,93.0,75.0,97.0,64
2017-02-11,95.83333333333333,89.0,98.0,64
2017-02-12,95.79166666666667,90.0,99.0,64
2017-02-13,94.58333333333333,70.0,98.0,64
2017-02-14,96.70833333333333,92.0,99.0,64
2017-02-15,96.04166666666667,90.0,98.0,64
2017-02-16,93.41666666666667,53.0,98.0,64
2017-02-17,95.91666666666667,91.0,98.0,64
2017-02-18,96.25,93.0,99.0,64
2017-02-19,95.33333333333333,85.0,98.0,64
2017-02-20,96.83333333333333,90.0,99.0,64
2017-02-21,97.25,94.0,99.0,64
2017-02-22,95.20833333333333,87.0,100.0,64
2017-02-23,95.0,77.0,98.0,64
2017-02-24,96.625,92.0,99.0,64
2017-02-25,95.45833333333333,90.0,98.0,64
2017-02-26,92.95833333333333,54.0,99.0,64
2017-02-27,96.125,90.0,98.0,64
2017-02-28,95.20833333333333,89.0,99.0,64
2017-03-01,98.58333333333333,96.0,100.0,64
2017-03-02,98.625,96.0,100.0,64
2017-03-03,98.375,95.0,100.0,64
2017-03-04,98.25,96.0,100.0,64
2017-03-05,97.54166666666667,94.0,99.0,64
2017-03-06,93.33333333333333,22.0,100.0,64
2017-03-07,96.91666666666667,92.0,100.0,64
2017-03-08,95.79166666666667,91.0,98.0,64
2017-03-09,95.66666666666667,92.0,98.0,64
2017-03-10,95.25,88.0,99.0,64
2017-03-11,95.41666666666667,92.0,99.0,64
2017-03-12,94.83333333333333,88.0,98.0,64
2017-03-13,97.20833333333333,90.0,99.0,64
2017-03-14,96.625,64.0,100.0,64
2017-03-15,97.875,91.0,100.0,64
2017-03-16,98.66666666666667,95.0,100.0,64
2017-03-17,97.45833333333333,91.0,100.0,64
2017-03-18,95.75,82.0,99.0,64
2017-03-19,96.36842105263158,94.0,99.0,64
2017-03-20,79.0909090909091,0.0,98.0,64
2017-03-21,96.125,91.0,98.0,64
2017-03-22,95.125,89.0,98.0,64
2017-03-23,95.95833333333333,91.0,98.0,64
2017-03-24,96.41666666666667,94.0,100.0,64
2017-03-25,95.33333333333333,88.0,98.0,64
2017-03-26,94.58333333333333,83.0,98.0,64
2017-03-27,95.95833333333333,91.0,99.0,64
2017-03-28,95.125,87.0,98.0,64
2017-03-29,95.54166666666667,87.0,99.0,64
2017-03-30,94.45833333333333,80.0,97.0,64
2017-03-31,95.0,91.0,98.0,64
2017-04-01,96.16666666666667,94.0,98.0,64
2017-04-02,96.5,92.0,99.0,64
2017-04-03,96.25,95.0,98.0,64
