datetime,mean_t,min_t,max_t,homeid
2017-07-05,192.31982281284607,184.0,220.0,141
2017-07-06,192.14756671899528,190.0,201.0,141
2017-07-07,192.7880302813884,190.0,197.0,141
2017-07-08,193.3318602993585,191.0,199.0,141
2017-07-09,196.29826573025656,192.0,219.0,141
2017-07-10,195.106523883331,193.0,200.0,141
2017-07-11,192.12979732643382,190.0,199.0,141
2017-07-12,192.55976180348787,189.0,201.0,141
2017-07-13,195.50662759871634,193.0,199.0,141
2017-07-14,195.8500280583614,194.0,199.0,141
2017-07-15,194.15259238443164,192.0,197.0,141
2017-07-16,193.9898687214612,191.0,199.0,141
2017-07-17,197.59778703836758,194.0,206.0,141
2017-07-18,203.90413506939475,200.0,212.0,141
2017-07-19,205.53013408609738,204.0,208.0,141
2017-07-20,203.44918998527245,199.0,204.0,141
2017-07-21,,,,141
2017-07-22,,,,141
2017-07-23,,,,141
2017-07-24,,,,141
2017-07-25,,,,141
2017-07-26,,,,141
2017-07-27,197.1775,196.0,199.0,141
2017-07-28,198.84971260339267,194.0,222.0,141
2017-07-29,202.03090883312066,197.0,225.0,141
2017-07-30,200.59994235480616,198.0,204.0,141
2017-07-31,199.30174245643857,198.0,201.0,141
2017-08-01,201.71408148677628,196.0,223.0,141
2017-08-02,197.27942046126552,195.0,200.0,141
2017-08-03,198.48218902614192,196.0,203.0,141
2017-08-04,201.42182292421387,197.0,225.0,141
2017-08-05,201.82998301245752,195.0,222.0,141
2017-08-06,202.17375630857967,194.0,226.0,141
2017-08-07,203.2382255509146,198.0,226.0,141
2017-08-08,202.74335031126202,199.0,224.0,141
2017-08-09,202.98816650424612,199.0,218.0,141
2017-08-10,203.10452961672473,201.0,210.0,141
2017-08-11,201.39838304990244,199.0,205.0,141
2017-08-12,204.52530322040988,201.0,208.0,141
2017-08-13,202.5093784994401,199.0,205.0,141
2017-08-14,203.92125729099158,199.0,225.0,141
2017-08-15,206.99748953974895,202.0,229.0,141
2017-08-16,206.84439066059227,203.0,218.0,141
