datetime,mean_t,min_t,max_t,homeid
2017-07-25,205.48398384925974,204.0,210.0,158
2017-07-26,202.33367631927092,200.0,205.0,158
2017-07-27,201.91665437380144,199.0,204.0,158
2017-07-28,203.58882206249083,200.0,208.0,158
2017-07-29,200.03415921419148,196.0,205.0,158
2017-07-30,201.17864537119195,196.0,206.0,158
2017-07-31,206.3046053605805,205.0,210.0,158
2017-08-01,207.9004605556381,206.0,212.0,158
2017-08-02,207.31597528684907,205.0,212.0,158
2017-08-03,208.95317774842212,206.0,214.0,158
2017-08-04,208.25593745390177,202.0,212.0,158
2017-08-05,202.9878245562564,196.0,208.0,158
2017-08-06,198.44373892498524,195.0,202.0,158
2017-08-07,202.21952303362465,198.0,208.0,158
2017-08-08,203.64386827596482,199.0,210.0,158
2017-08-09,209.6638880619232,202.0,219.0,158
2017-08-10,208.77667603966256,205.0,215.0,158
2017-08-11,205.37796101949024,202.0,208.0,158
2017-08-12,203.26020934689666,198.0,205.0,158
2017-08-13,200.56233183856503,197.0,205.0,158
2017-08-14,196.5885444035733,194.0,200.0,158
2017-08-15,204.0353702588802,199.0,208.0,158
2017-08-16,205.2629246676514,202.0,211.0,158
2017-08-17,211.1744497323022,204.0,217.0,158
2017-08-18,211.11472729974736,206.0,216.0,158
2017-08-19,207.7541907954892,202.0,214.0,158
2017-08-20,207.77360817477097,202.0,214.0,158
2017-08-21,208.75674610990743,205.0,212.0,158
2017-08-22,208.52148080438758,207.0,212.0,158
2017-08-23,214.15284166790326,211.0,218.0,158
2017-08-24,216.80549368968076,214.0,219.0,158
2017-08-25,214.3128466496777,209.0,218.0,158
2017-08-26,213.5012084592145,209.0,218.0,158
2017-08-27,215.72251308900525,212.0,219.0,158
2017-08-28,215.87234042553192,215.0,218.0,158
2017-08-29,209.45974025974027,205.0,216.0,158
2017-08-30,200.18203125,198.0,205.0,158
2017-08-31,197.74693993737546,194.0,203.0,158
2017-09-01,197.3701519618961,194.0,202.0,158
2017-09-02,201.33387986287076,196.0,208.0,158
2017-09-03,193.0462824723798,191.0,197.0,158
2017-09-04,196.28962320574163,195.0,199.0,158
2017-09-05,195.59147241074064,194.0,198.0,158
2017-09-06,194.77684588887226,191.0,199.0,158
2017-09-07,191.84923365655303,190.0,195.0,158
2017-09-08,190.11291338582677,187.0,191.0,158
2017-09-09,189.94862096138692,186.0,196.0,158
2017-09-10,187.43482810164426,184.0,191.0,158
2017-09-11,188.91480488531428,185.0,194.0,158
2017-09-12,188.4525753302657,186.0,192.0,158
2017-09-13,184.58768346194583,182.0,187.0,158
2017-09-14,184.86818339701284,182.0,189.0,158
2017-09-15,182.28694617900683,179.0,186.0,158
2017-09-16,180.565575339843,176.0,193.0,158
2017-09-17,183.29045516821435,180.0,187.0,158
2017-09-18,180.30575161435652,177.0,184.0,158
2017-09-19,181.0103980986334,176.0,186.0,158
2017-09-20,186.164936220706,183.0,191.0,158
2017-09-21,191.23805970149255,190.0,196.0,158
2017-09-22,187.20901458241272,183.0,192.0,158
2017-09-23,183.1275,179.0,186.0,158
2017-09-24,184.53230586840544,182.0,188.0,158
2017-09-25,189.79580606781678,188.0,194.0,158
2017-09-26,194.76815476190475,192.0,198.0,158
2017-09-27,195.31517220902612,193.0,197.0,158
2017-09-28,198.5584261321455,195.0,204.0,158
2017-09-29,199.3363268971711,197.0,203.0,158
2017-09-30,195.4056933577493,187.0,200.0,158
2017-10-01,183.5873261205564,177.0,195.0,158
2017-10-02,184.25777262180975,182.0,191.0,158
2017-10-03,183.15619080420183,179.0,192.0,158
2017-10-04,180.29950698438785,176.0,186.0,158
2017-10-05,177.69442298779546,175.0,182.0,158
2017-10-06,175.09403166869672,170.0,182.0,158
2017-10-07,179.2526861800667,174.0,194.0,158
2017-10-08,182.68551895587322,180.0,191.0,158
2017-10-09,182.80307900524446,181.0,185.0,158
2017-10-10,179.52685765443152,177.0,183.0,158
2017-10-11,177.81689291101057,175.0,180.0,158
2017-10-12,176.46786905122764,174.0,185.0,158
2017-10-13,181.99164420485175,178.0,192.0,158
2017-10-14,183.78102414270336,182.0,187.0,158
2017-10-15,183.96085626911315,181.0,187.0,158
2017-10-16,182.49264705882354,177.0,187.0,158
2017-10-17,177.37175102599178,174.0,181.0,158
2017-10-18,172.14474483596598,166.0,188.0,158
2017-10-19,176.13400095374345,173.0,179.0,158
2017-10-20,178.02854834365743,174.0,181.0,158
2017-10-21,176.6109436237564,174.0,180.0,158
2017-10-22,173.72041498153683,172.0,181.0,158
2017-10-23,170.57413821540493,168.0,174.0,158
2017-10-24,171.05740768425773,169.0,173.0,158
2017-10-25,173.25572979493364,170.0,191.0,158
2017-10-26,177.9726574500768,173.0,183.0,158
2017-10-27,170.60140041493776,162.0,177.0,158
2017-10-28,160.98535632931987,160.0,162.0,158
2017-10-29,157.83031542056074,155.0,164.0,158
2017-10-30,160.84459930313588,150.0,168.0,158
