datetime,mean_t,min_t,max_t,homeid
2017-10-26,200.4736605132823,136.0,225.0,227
2017-10-27,197.94936512852277,181.0,209.0,227
2017-10-28,205.00136861313868,196.0,228.0,227
2017-10-29,205.6890448581019,184.0,237.0,227
2017-10-30,199.04332020599819,183.0,210.0,227
2017-10-31,201.4067745350068,188.0,226.0,227
2017-11-01,209.32844840610363,191.0,244.0,227
2017-11-02,201.40943935066886,192.0,220.0,227
2017-11-03,210.18409159385357,195.0,237.0,227
2017-11-04,210.0820985787723,194.0,225.0,227
2017-11-05,199.6251134644478,185.0,218.0,227
2017-11-06,200.05415541554154,168.0,224.0,227
2017-11-07,203.42521817634668,194.0,217.0,227
2017-11-08,200.8331578155559,185.0,227.0,227
2017-11-09,200.87071956554533,189.0,229.0,227
2017-11-10,190.8680409268733,174.0,221.0,227
2017-11-11,196.11386288130475,184.0,215.0,227
2017-11-12,199.94918576598312,184.0,217.0,227
2017-11-13,201.81828006793268,177.0,234.0,227
2017-11-14,211.37224403503473,191.0,240.0,227
2017-11-15,211.2435084541063,191.0,235.0,227
2017-11-16,189.25312641253578,182.0,196.0,227
2017-11-17,201.78202384591867,182.0,232.0,227
2017-11-18,196.45166743506994,188.0,206.0,227
2017-11-19,198.90080555994314,167.0,227.0,227
2017-11-20,195.12748501104448,159.0,224.0,227
2017-11-21,202.5500387897595,188.0,218.0,227
2017-11-22,212.57500381504656,194.0,241.0,227
2017-11-23,194.23196347031964,173.0,219.0,227
2017-11-24,203.65403138107814,172.0,232.0,227
2017-11-25,195.0062177737337,177.0,231.0,227
2017-11-26,199.0281690140845,179.0,225.0,227
2017-11-27,204.529465509365,187.0,231.0,227
2017-11-28,202.61953572505277,179.0,236.0,227
2017-11-29,204.40233236151605,181.0,245.0,227
2017-11-30,204.25265997302563,178.0,225.0,227
2017-12-01,207.60742544126597,185.0,232.0,227
2017-12-02,199.21802237677653,190.0,210.0,227
2017-12-03,203.19922720247294,194.0,221.0,227
2017-12-04,213.16676664667065,189.0,235.0,227
2017-12-05,196.81786786786788,177.0,218.0,227
2017-12-06,203.3141646489104,176.0,233.0,227
2017-12-07,208.2703396226415,195.0,225.0,227
2017-12-08,197.13088737201366,178.0,217.0,227
2017-12-09,192.0640295959021,176.0,221.0,227
2017-12-10,205.56373868363102,175.0,231.0,227
2017-12-11,203.57871098136087,164.0,228.0,227
2017-12-12,198.5448818897638,178.0,220.0,227
2017-12-13,207.26185297955632,189.0,221.0,227
2017-12-14,213.20498084291188,201.0,224.0,227
2017-12-15,210.11170212765958,191.0,226.0,227
2017-12-16,220.16407805655118,188.0,235.0,227
2017-12-17,195.69087425983977,178.0,222.0,227
2017-12-18,201.57628627381163,164.0,229.0,227
2017-12-19,208.85019347705915,184.0,229.0,227
2017-12-20,205.46103793048724,190.0,224.0,227
2017-12-21,202.49851851851852,185.0,224.0,227
2017-12-22,200.40061610679183,189.0,216.0,227
2017-12-23,195.39045092838197,188.0,204.0,227
2017-12-24,204.21649316851008,192.0,232.0,227
2017-12-25,204.38852097130243,192.0,232.0,227
2017-12-26,201.89291937272296,189.0,213.0,227
2017-12-27,211.08646112600536,181.0,243.0,227
2017-12-28,216.55834564254062,196.0,247.0,227
2017-12-29,198.87845819086104,177.0,234.0,227
2017-12-30,228.62182220116847,177.0,246.0,227
2017-12-31,214.09580838323353,196.0,235.0,227
2018-01-01,215.73336205039845,183.0,237.0,227
2018-01-02,217.7593303639994,192.0,242.0,227
2018-01-03,221.6617713511071,188.0,241.0,227
2018-01-04,214.51550030693676,173.0,247.0,227
2018-01-05,210.9827891265884,195.0,239.0,227
2018-01-06,215.43054203180785,185.0,243.0,227
2018-01-07,207.41975308641975,176.0,239.0,227
2018-01-08,215.26872453776247,184.0,245.0,227
2018-01-09,222.61680517082178,193.0,251.0,227
2018-01-10,214.41264508246792,198.0,232.0,227
2018-01-11,209.25891496494972,196.0,227.0,227
2018-01-12,211.51946685373554,188.0,222.0,227
2018-01-13,196.78018505980592,179.0,211.0,227
2018-01-14,194.19482120838472,186.0,208.0,227
2018-01-15,194.85614525139664,184.0,227.0,227
2018-01-16,199.37644486098094,180.0,217.0,227
2018-01-17,206.4114191021392,182.0,235.0,227
2018-01-18,200.25821886093533,188.0,221.0,227
2018-01-19,199.63154642360576,183.0,224.0,227
2018-01-20,204.55501337950574,183.0,231.0,227
2018-01-21,193.94773731525217,183.0,208.0,227
2018-01-22,195.35258687258687,181.0,223.0,227
2018-01-23,200.95530955309553,188.0,218.0,227
2018-01-24,194.69463613550815,186.0,210.0,227
2018-01-25,195.21332670313276,184.0,212.0,227
2018-01-26,191.45406742963192,184.0,212.0,227
2018-01-27,188.15650172612197,177.0,197.0,227
2018-01-28,184.09704309531298,179.0,198.0,227
2018-01-29,185.0098978790259,182.0,192.0,227
2018-01-30,200.8251212263413,183.0,218.0,227
2018-01-31,204.9793082149475,193.0,225.0,227
2018-02-01,203.0573820395738,186.0,223.0,227
2018-02-02,197.20888157894737,181.0,219.0,227
2018-02-03,193.44689028651294,175.0,206.0,227
2018-02-04,193.06016447843024,166.0,215.0,227
2018-02-05,200.38258376094174,185.0,223.0,227
2018-02-06,209.565445026178,178.0,223.0,227
2018-02-07,206.38223079204982,191.0,219.0,227
2018-02-08,193.65426631237082,178.0,210.0,227
2018-02-09,194.53972032133294,178.0,212.0,227
2018-02-10,193.13079906904576,174.0,213.0,227
2018-02-11,174.2505947660587,165.0,192.0,227
2018-02-12,200.15693957517013,184.0,212.0,227
2018-02-13,201.40195280716028,184.0,214.0,227
2018-02-14,203.1704085388296,172.0,219.0,227
2018-02-15,192.94703358484983,172.0,214.0,227
2018-02-16,197.2453161592506,174.0,212.0,227
2018-02-17,185.3715483234714,168.0,206.0,227
2018-02-18,181.93224537374326,155.0,194.0,227
2018-02-19,201.51943670236173,187.0,217.0,227
2018-02-20,210.3998001998002,195.0,220.0,227
2018-02-21,207.8407970419063,196.0,223.0,227
2018-02-22,203.85611672278338,193.0,229.0,227
2018-02-23,206.57021891780255,149.0,225.0,227
2018-02-24,199.72015834348355,184.0,216.0,227
2018-02-25,195.49848526576702,181.0,209.0,227
2018-02-26,206.0482500360075,186.0,230.0,227
2018-02-27,210.81062788018434,188.0,236.0,227
2018-02-28,210.6781227436823,193.0,233.0,227
2018-03-01,205.2976946814304,190.0,228.0,227
2018-03-02,201.20069960647135,184.0,214.0,227
2018-03-03,191.62324707243025,178.0,210.0,227
2018-03-04,191.8371229008768,180.0,211.0,227
2018-03-05,204.15522207063816,187.0,227.0,227
2018-03-06,199.1697653154526,183.0,218.0,227
2018-03-07,190.70103868734006,172.0,209.0,227
2018-03-08,183.16358720144208,162.0,218.0,227
2018-03-09,183.08932257459185,165.0,201.0,227
2018-03-10,193.12042360060514,171.0,217.0,227
2018-03-11,179.01226348983883,159.0,212.0,227
2018-03-12,202.2480563297638,182.0,220.0,227
2018-03-13,191.93905454545455,172.0,210.0,227
2018-03-14,191.87789259205357,174.0,209.0,227
2018-03-15,182.72169884169884,163.0,216.0,227
2018-03-16,175.33066394874783,157.0,205.0,227
2018-03-17,152.9730880340581,141.0,179.0,227
2018-03-18,135.4707752877044,127.0,157.0,227
2018-03-19,135.16950699939136,122.0,179.0,227
2018-03-20,192.18982054455446,160.0,216.0,227
2018-03-21,198.95051514205431,183.0,221.0,227
2018-03-22,194.07546588633915,177.0,214.0,227
2018-03-23,192.91642084562437,184.0,202.0,227
2018-03-24,189.67195157105795,182.0,197.0,227
2018-03-25,185.68608746697976,174.0,194.0,227
