datetime,mean_t,min_t,max_t,homeid
2018-03-15,165.7273673257024,113.0,178.0,315
2018-03-16,177.19481865284973,167.0,187.0,315
2018-03-17,139.6870588235294,110.0,188.0,315
2018-03-18,90.02270947533282,78.0,110.0,315
2018-03-19,80.01162242814512,71.0,99.0,315
2018-03-20,82.33589101158785,71.0,103.0,315
2018-03-21,82.03226321673854,78.0,87.0,315
2018-03-22,91.60822476848219,87.0,95.0,315
2018-03-23,167.62230732407852,163.0,174.0,315
2018-03-24,152.70124297129328,129.0,181.0,315
2018-03-25,140.94649419373806,125.0,171.0,315
2018-03-26,114.45151783082818,108.0,125.0,315
2018-03-27,104.23456,102.0,109.0,315
2018-03-28,98.61474036850922,94.0,110.0,315
2018-03-29,90.65955660060463,84.0,105.0,315
2018-03-30,85.19499263622976,82.0,91.0,315
2018-03-31,78.52009744214372,75.0,82.0,315
2018-04-01,82.42686346863469,71.0,136.0,315
2018-04-02,162.21778471138845,136.0,173.0,315
2018-04-03,160.24160573048798,128.0,179.0,315
2018-04-04,159.39921957076393,137.0,173.0,315
2018-04-05,162.968642675825,129.0,190.0,315
2018-04-06,173.0966018697136,148.0,190.0,315
2018-04-07,175.19165520403484,155.0,190.0,315
2018-04-08,193.30373901385371,177.0,207.0,315
2018-04-09,169.59874701670645,163.0,177.0,315
2018-04-10,167.95758615312647,159.0,176.0,315
2018-04-11,160.94377135756446,156.0,167.0,315
2018-04-12,157.10696594427245,151.0,163.0,315
2018-04-13,155.40949720670392,150.0,161.0,315
2018-04-14,157.1711434023191,147.0,168.0,315
2018-04-15,168.59678371200945,163.0,178.0,315
2018-04-16,158.11971104231165,153.0,166.0,315
2018-04-17,156.90638719728085,148.0,176.0,315
2018-04-18,155.67350828324294,150.0,165.0,315
2018-04-19,167.1545773618017,156.0,189.0,315
2018-04-20,167.6448721716133,159.0,182.0,315
2018-04-21,162.74609949955843,149.0,185.0,315
2018-04-22,158.77139076742134,153.0,163.0,315
2018-04-23,144.62948265726044,139.0,153.0,315
2018-04-24,136.39251882438668,134.0,140.0,315
2018-04-25,131.5605170387779,127.0,142.0,315
2018-04-26,128.3573226714053,120.0,142.0,315
2018-04-27,129.95881141512209,121.0,141.0,315
2018-04-28,137.17157584683358,129.0,150.0,315
2018-04-29,138.11194801358735,128.0,149.0,315
2018-04-30,141.331810814793,129.0,162.0,315
2018-05-01,130.8853749072012,126.0,142.0,315
2018-05-02,127.03774141235442,122.0,137.0,315
2018-05-03,144.1498624372876,125.0,158.0,315
2018-05-04,167.05588095615008,149.0,183.0,315
2018-05-05,172.28939369700848,162.0,185.0,315
2018-05-06,177.1618293755497,164.0,200.0,315
2018-05-07,186.13937435746806,176.0,205.0,315
2018-05-08,186.88198558847077,179.0,194.0,315
2018-05-09,166.83558690966098,157.0,179.0,315
2018-05-10,,,,315
2018-05-11,149.88188841201716,148.0,157.0,315
2018-05-12,157.0396953273766,148.0,175.0,315
2018-05-13,168.71034077555817,162.0,182.0,315
2018-05-14,173.28282081608515,161.0,193.0,315
2018-05-15,173.3659728122345,170.0,178.0,315
2018-05-16,174.1907514450867,161.0,193.0,315
2018-05-17,178.01331083614548,164.0,193.0,315
2018-05-18,176.3640234948605,169.0,184.0,315
2018-05-19,180.78436398590196,171.0,190.0,315
2018-05-20,183.03978096311806,180.0,187.0,315
2018-05-21,185.3897070723418,179.0,194.0,315
2018-05-22,182.40647590361445,177.0,191.0,315
2018-05-23,178.40795215775012,169.0,190.0,315
2018-05-24,179.42461132296862,169.0,195.0,315
2018-05-25,176.29375804375803,168.0,188.0,315
2018-05-26,177.26607116708158,170.0,192.0,315
2018-05-27,167.4345718901454,159.0,177.0,315
2018-05-28,175.07074287402156,165.0,198.0,315
2018-05-29,182.03216468317788,175.0,196.0,315
2018-05-30,175.19170111774613,173.0,180.0,315
2018-05-31,177.14733991717108,173.0,185.0,315
2018-06-01,179.89541960281872,176.0,185.0,315
2018-06-02,187.07240767618126,183.0,191.0,315
2018-06-03,188.89668932899792,187.0,192.0,315
2018-06-04,183.4918657482046,181.0,188.0,315
2018-06-05,182.16303871439007,172.0,200.0,315
2018-06-06,183.91839131072948,172.0,206.0,315
2018-06-07,189.39344746162928,178.0,211.0,315
2018-06-08,191.91480611045827,184.0,207.0,315
2018-06-09,187.11921708185054,182.0,192.0,315
2018-06-10,186.35784965293163,180.0,194.0,315
2018-06-11,186.12100691888708,182.0,192.0,315
2018-06-12,183.91567328918322,177.0,197.0,315
2018-06-13,177.6929747207525,174.0,182.0,315
2018-06-14,174.30507191521573,171.0,183.0,315
2018-06-15,167.99076787807738,165.0,174.0,315
2018-06-16,163.68318584070798,161.0,166.0,315
2018-06-17,158.49506554720872,156.0,163.0,315
2018-06-18,,,,315
2018-06-19,156.85932861383878,154.0,162.0,315
2018-06-20,155.0318789481416,153.0,158.0,315
2018-06-21,157.39437037037038,149.0,172.0,315
2018-06-22,167.15777744763037,158.0,181.0,315
2018-06-23,173.5938050499119,168.0,186.0,315
2018-06-24,183.7502202643172,171.0,205.0,315
2018-06-25,198.317389360751,189.0,215.0,315
2018-06-26,204.36843662180152,199.0,215.0,315
2018-06-27,209.30312821265971,198.0,227.0,315
2018-06-28,217.68030728320284,205.0,238.0,315
2018-06-29,215.92529411764707,207.0,225.0,315
2018-06-30,209.12399237871904,198.0,223.0,315
