datetime,mean_t,min_t,max_t,homeid
2017-07-26,198.16756928958267,188.0,220.0,161
2017-07-27,197.54489947877886,183.0,241.0,161
2017-07-28,199.16596889952154,185.0,248.0,161
2017-07-29,207.66513557564085,191.0,251.0,161
2017-07-30,199.82192995418944,194.0,213.0,161
2017-07-31,205.35676077265973,186.0,250.0,161
2017-08-01,212.08843939170234,200.0,240.0,161
2017-08-02,201.3631013682507,188.0,245.0,161
2017-08-03,201.8814782096584,193.0,237.0,161
2017-08-04,218.66513284844888,192.0,252.0,161
2017-08-05,219.28058823529412,196.0,253.0,161
2017-08-06,211.36917562724014,190.0,243.0,161
2017-08-07,199.76226583407671,192.0,229.0,161
2017-08-08,199.43559822747415,184.0,253.0,161
2017-08-09,200.6554202728473,191.0,239.0,161
2017-08-10,206.686870252674,189.0,250.0,161
2017-08-11,206.93658752396402,195.0,247.0,161
2017-08-12,204.12059341950646,189.0,248.0,161
2017-08-13,220.1429414367901,196.0,257.0,161
2017-08-14,205.26808364758313,194.0,245.0,161
2017-08-15,200.96831245394253,194.0,216.0,161
2017-08-16,193.97344741112258,186.0,238.0,161
2017-08-17,195.739943595072,193.0,206.0,161
2017-08-18,193.19585185185184,183.0,229.0,161
2017-08-19,193.336499925783,181.0,238.0,161
2017-08-20,193.63051795173632,185.0,222.0,161
2017-08-21,196.9744680851064,180.0,244.0,161
2017-08-22,199.8493816254417,190.0,252.0,161
2017-08-23,230.96894318516337,208.0,265.0,161
2017-08-24,215.20212295444495,205.0,248.0,161
2017-08-25,211.59100356294536,195.0,280.0,161
2017-08-26,221.86690433749257,207.0,258.0,161
2017-08-27,217.60441452723856,207.0,261.0,161
2017-08-28,215.37654507084716,202.0,256.0,161
2017-08-29,214.31803962460896,195.0,246.0,161
2017-08-30,198.79519132092068,185.0,241.0,161
2017-08-31,200.6553103243964,184.0,245.0,161
2017-09-01,199.639181373276,185.0,235.0,161
2017-09-02,203.49912612875036,185.0,240.0,161
2017-09-03,201.16219369894984,185.0,243.0,161
2017-09-04,222.3622835884962,196.0,263.0,161
2017-09-05,220.6924531045514,196.0,251.0,161
2017-09-06,203.73619005975806,186.0,249.0,161
2017-09-07,200.46108140225786,182.0,252.0,161
2017-09-08,198.41221262263875,179.0,252.0,161
2017-09-09,206.38756254467478,183.0,252.0,161
