datetime,mean_t,min_t,max_t,homeid
2017-06-13,219.24921064501578,213.0,222.0,114
2017-06-14,222.11271259729028,220.0,225.0,114
2017-06-15,222.30926526582994,218.0,226.0,114
2017-06-16,217.27420504776842,215.0,219.0,114
2017-06-17,227.32593237556233,218.0,237.0,114
2017-06-18,237.1111589831969,234.0,242.0,114
2017-06-19,241.6296088602271,238.0,244.0,114
2017-06-20,238.32388436710636,236.0,241.0,114
2017-06-21,235.0264156245609,233.0,238.0,114
2017-06-22,230.02612994350284,225.0,235.0,114
2017-06-23,220.76095900127677,212.0,228.0,114
2017-06-24,211.2817280453258,205.0,215.0,114
2017-06-25,209.0258488193377,206.0,211.0,114
2017-06-26,210.45471167369902,208.0,215.0,114
2017-06-27,210.41420780310446,207.0,213.0,114
2017-06-28,211.29092688382497,210.0,213.0,114
2017-06-29,209.52237136465325,207.0,212.0,114
2017-06-30,210.635670946804,209.0,213.0,114
2017-07-01,209.8194784613168,206.0,212.0,114
2017-07-02,209.53922843519723,207.0,213.0,114
2017-07-03,209.71079635785517,207.0,213.0,114
2017-07-04,208.9647877119258,205.0,211.0,114
2017-07-05,213.7976064232692,210.0,219.0,114
2017-07-06,217.56958351472935,216.0,220.0,114
2017-07-07,221.90914318573894,220.0,224.0,114
2017-07-08,219.8036075036075,217.0,223.0,114
2017-07-09,218.04595060310166,217.0,219.0,114
2017-07-10,219.1555748876323,217.0,221.0,114
2017-07-11,214.74971131639722,213.0,218.0,114
2017-07-12,216.08645575156729,211.0,220.0,114
2017-07-13,220.1336170212766,217.0,224.0,114
2017-07-14,220.8352771778258,217.0,224.0,114
2017-07-15,223.93062481666178,220.0,228.0,114
2017-07-16,220.62324300825966,218.0,223.0,114
2017-07-17,221.17056614673598,214.0,227.0,114
2017-07-18,230.395211308236,225.0,238.0,114
2017-07-19,233.76632154155882,232.0,236.0,114
2017-07-20,228.55523507355062,224.0,235.0,114
2017-07-21,222.36169906407488,220.0,226.0,114
2017-07-22,222.88813705729916,218.0,227.0,114
2017-07-23,224.30622077369986,220.0,227.0,114
2017-07-24,226.82477599203528,223.0,230.0,114
2017-07-25,223.60972183197526,220.0,228.0,114
2017-07-26,221.01022872567125,217.0,224.0,114
2017-07-27,215.66270749856898,213.0,220.0,114
2017-07-28,214.17334470019892,212.0,217.0,114
2017-07-29,220.46539792387543,216.0,225.0,114
2017-07-30,223.7451065054692,221.0,226.0,114
2017-07-31,222.04992132742098,219.0,226.0,114
2017-08-01,220.0604277307306,218.0,222.0,114
2017-08-02,218.6070296744454,217.0,220.0,114
2017-08-03,221.81811604688178,220.0,225.0,114
2017-08-04,218.48407364114553,214.0,224.0,114
2017-08-05,217.08536409516944,212.0,219.0,114
2017-08-06,215.4195418962018,213.0,219.0,114
2017-08-07,216.51161783807188,213.0,219.0,114
2017-08-08,221.37285198555958,216.0,228.0,114
2017-08-09,228.13264278521075,225.0,232.0,114
2017-08-10,231.4321094312455,229.0,238.0,114
2017-08-11,224.19933362306244,220.0,231.0,114
2017-08-12,220.28085292828976,218.0,222.0,114
2017-08-13,218.47919988404118,217.0,221.0,114
2017-08-14,217.2856181665265,214.0,220.0,114
2017-08-15,220.98241821588124,216.0,226.0,114
2017-08-16,218.56080784428508,213.0,224.0,114
2017-08-17,221.36976744186046,215.0,229.0,114
2017-08-18,219.51292008961912,212.0,224.0,114
2017-08-19,210.0372401847575,205.0,216.0,114
2017-08-20,211.84936690438073,207.0,217.0,114
2017-08-21,217.07401506373117,216.0,220.0,114
2017-08-22,220.55784766301213,218.0,224.0,114
2017-08-23,227.11844380403457,223.0,232.0,114
2017-08-24,228.60432699288515,225.0,231.0,114
2017-08-25,225.8061090909091,223.0,230.0,114
2017-08-26,226.13175822582983,224.0,231.0,114
2017-08-27,226.34302158273383,224.0,229.0,114
2017-08-28,226.90199741342147,224.0,231.0,114
2017-08-29,215.85679190751446,207.0,225.0,114
2017-08-30,208.62001450326323,205.0,212.0,114
2017-08-31,210.41147706026175,204.0,215.0,114
2017-09-01,214.5265386787126,213.0,219.0,114
2017-09-02,,,,114
2017-09-03,,,,114
2017-09-04,,,,114
2017-09-05,,,,114
2017-09-06,,,,114
2017-09-07,,,,114
2017-09-08,,,,114
2017-09-09,,,,114
2017-09-10,,,,114
2017-09-11,,,,114
2017-09-12,,,,114
2017-09-13,,,,114
2017-09-14,,,,114
2017-09-15,,,,114
2017-09-16,,,,114
2017-09-17,,,,114
2017-09-18,,,,114
2017-09-19,,,,114
2017-09-20,,,,114
2017-09-21,,,,114
2017-09-22,,,,114
2017-09-23,,,,114
2017-09-24,,,,114
2017-09-25,217.1435977190254,216.0,218.0,114
2017-09-26,218.67482859941234,217.0,220.0,114
2017-09-27,221.11553003780983,219.0,224.0,114
2017-09-28,221.7726507713885,219.0,224.0,114
2017-09-29,219.02452010648733,210.0,225.0,114
2017-09-30,214.84337012714823,212.0,220.0,114
2017-10-01,211.79319041614124,210.0,214.0,114
2017-10-02,211.98125611973703,208.0,217.0,114
2017-10-03,204.58860582306832,200.0,209.0,114
2017-10-04,197.48084748140872,195.0,200.0,114
