datetime,Consumption (kWh),homeid
2017-11-24,14.935550833333334,280
2017-11-25,16.80071,280
2017-11-26,10.847662222222223,280
2017-11-27,11.110864444444445,280
2017-11-28,12.669168888888889,280
2017-11-29,15.466395555555556,280
2017-11-30,11.883334166666666,280
2017-12-01,16.74741361111111,280
2017-12-06,9.095532777777779,280
2017-12-07,13.338088611111111,280
2017-12-08,9.627763055555555,280
2017-12-09,13.305978611111112,280
2017-12-10,5.4171475,280
2017-12-11,9.784995,280
2017-12-12,10.082115277777778,280
2017-12-13,11.283428888888889,280
2017-12-14,7.827710555555556,280
2017-12-15,14.7890625,280
2017-12-16,14.577851666666666,280
2017-12-17,21.28430611111111,280
2017-12-20,15.8274975,280
2017-12-21,11.934231944444445,280
2017-12-22,12.7600525,280
2017-12-23,13.701170555555555,280
2017-12-24,13.238911111111111,280
2017-12-29,6.8311488888888885,280
2017-12-30,19.75812722222222,280
2017-12-31,3.482984722222222,280
2018-01-15,12.97511861111111,280
2018-01-16,10.463804166666666,280
2018-01-17,11.381273055555555,280
2018-01-18,8.263189722222222,280
2018-01-21,13.748715555555556,280
2018-01-22,13.067311666666667,280
