datetime,Consumption (kWh),homeid
2017-04-26,3.399039166666667,70
2017-04-27,4.428187777777778,70
2017-04-28,3.6358533333333334,70
2017-05-01,4.893888888888889,70
2017-05-02,2.9327244444444442,70
2017-05-03,2.6974383333333334,70
2017-05-06,3.9741661111111113,70
2017-05-07,6.102599166666667,70
2017-05-08,3.645985,70
2017-05-09,3.0910719444444443,70
2017-05-10,3.281461111111111,70
2017-05-11,3.578171111111111,70
2017-05-12,3.5353044444444444,70
2017-05-13,5.128851666666667,70
2017-05-14,5.480011388888889,70
2017-05-15,3.8444808333333333,70
2017-05-16,4.316464444444445,70
2017-05-17,3.7767536111111113,70
2017-05-18,5.293770555555556,70
2017-05-19,5.0376586111111115,70
2017-05-20,5.385205833333333,70
2017-05-21,4.866826388888889,70
2017-05-22,3.993517222222222,70
2017-05-23,3.7864269444444445,70
2017-05-24,3.9879666666666664,70
2017-05-25,3.902054722222222,70
2017-05-26,4.755206944444445,70
2017-05-27,4.463020277777778,70
2017-05-28,5.9941775,70
2017-05-29,3.679285277777778,70
2017-06-01,3.6260008333333333,70
2017-06-02,4.274986388888889,70
2017-06-03,4.351853055555556,70
2017-06-04,5.200443611111111,70
2017-06-05,3.7518072222222223,70
2017-06-08,5.359518055555555,70
2017-06-09,3.9746941666666666,70
2017-06-10,6.143101111111111,70
2017-06-11,4.828211666666666,70
2017-06-14,3.9598105555555554,70
2017-06-15,3.6507419444444444,70
2017-06-16,5.817988333333333,70
2017-06-17,5.359476666666667,70
2017-06-18,4.544720555555555,70
2017-06-19,4.341244722222222,70
2017-06-20,3.6301747222222223,70
2017-06-21,3.815108611111111,70
2017-06-22,4.251540277777778,70
2017-06-25,3.6015116666666667,70
2017-06-26,3.401651111111111,70
2017-06-27,3.362980277777778,70
2017-06-28,3.3758508333333332,70
2017-06-29,3.405575277777778,70
2017-06-30,3.5327469444444444,70
2017-07-01,3.5680008333333335,70
2017-07-02,3.5870622222222224,70
2017-07-03,4.9220202777777775,70
2017-07-04,5.164345,70
2017-07-05,3.279638888888889,70
2017-07-06,3.4922983333333333,70
2017-07-07,3.693937222222222,70
2017-07-08,4.147440555555556,70
2017-07-09,6.947609444444445,70
2017-07-10,3.654790277777778,70
2017-07-11,4.040655833333333,70
2017-07-12,3.3895447222222224,70
2017-07-13,3.813076111111111,70
2017-07-14,3.758675833333333,70
2017-07-15,6.176637777777778,70
2017-07-16,5.072225,70
2017-07-17,3.590681111111111,70
2017-07-18,4.176695,70
2017-07-19,5.278408333333333,70
2017-07-20,7.632118888888889,70
2017-07-21,3.7891130555555557,70
2017-07-22,9.04828,70
2017-07-23,6.659813333333333,70
2017-07-24,3.6924080555555556,70
