datetime,Consumption (kWh),homeid
2017-02-03,7.822896388888889,70
2017-02-06,3.6109733333333334,70
2017-02-12,5.437121666666667,70
2017-02-13,4.136128333333334,70
2017-02-14,6.06275,70
2017-02-15,3.049722222222222,70
2017-02-22,1.4764408333333334,70
2017-02-23,3.9342183333333334,70
2017-02-24,5.194171388888889,70
2017-02-27,4.357136666666666,70
2017-03-09,3.795450833333333,70
2017-03-10,7.510821666666667,70
2017-03-11,7.0006594444444445,70
2017-03-12,3.3598838888888887,70
2017-03-15,2.2641513888888887,70
2017-03-16,4.445508333333334,70
2017-03-17,7.2178875,70
2017-03-18,8.018993333333333,70
2017-03-21,2.1426275,70
2017-03-22,4.338953888888889,70
2017-03-23,3.9105097222222223,70
2017-03-24,6.8525875,70
2017-03-25,2.791321388888889,70
2017-03-26,2.0284225,70
2017-04-26,2.492745,70
2017-05-01,2.0246166666666667,70
2017-05-02,1.9770527777777778,70
2017-05-03,1.9985566666666665,70
2017-05-04,2.0132855555555556,70
2017-05-05,2.0263780555555555,70
2017-05-06,2.034011111111111,70
2017-05-07,6.150151111111111,70
2017-05-09,3.4040219444444446,70
2017-05-11,3.4030775,70
2017-05-12,5.506251111111111,70
2017-05-13,3.038065,70
2017-05-14,2.8476102777777776,70
2017-05-15,6.309743888888889,70
2017-05-16,3.6006875,70
2017-05-17,2.2689216666666665,70
2017-05-21,3.6127172222222224,70
2017-05-22,4.540866111111111,70
2017-05-23,4.896259722222222,70
2017-05-24,3.060634444444444,70
2017-05-25,2.3806527777777777,70
2017-05-30,2.5709027777777775,70
2017-05-31,4.060076111111111,70
2017-06-08,5.071725555555556,70
2017-06-09,2.6313905555555555,70
2017-06-10,3.9882508333333333,70
2017-06-11,7.808478888888889,70
2017-06-12,3.813686388888889,70
2017-06-15,5.225218333333333,70
2017-06-16,4.0044,70
2017-06-26,2.191962222222222,70
2017-06-27,2.235568333333333,70
2017-07-08,4.399760555555556,70
2017-07-11,4.903920277777778,70
2017-07-12,5.091256944444445,70
2017-07-21,3.1246719444444446,70
2017-07-22,2.197418888888889,70
2017-07-26,8.010965555555556,70
2017-09-01,3.079993611111111,70
2017-09-04,2.589363611111111,70
2017-09-05,4.419123611111111,70
2017-09-06,5.027336666666667,70
2017-09-07,2.5989702777777777,70
2017-09-08,6.395787777777778,70
2017-09-11,4.349885,70
2017-09-12,6.571086388888889,70
2017-09-13,4.706231388888889,70
2017-09-14,3.073179722222222,70
2017-09-15,6.898735833333333,70
2017-09-16,9.674201944444444,70
2017-09-17,7.410473888888889,70
2017-09-18,5.754627222222222,70
2017-09-21,5.5848144444444445,70
2017-09-22,3.7649411111111113,70
2017-09-23,3.4869444444444446,70
2017-09-24,6.234815277777778,70
2017-09-25,3.596067222222222,70
2017-09-26,4.4495563888888885,70
2017-09-27,4.116246666666667,70
2017-10-04,4.931601944444444,70
2017-10-05,5.549160277777777,70
2017-10-08,4.338270555555556,70
2017-10-17,2.2320683333333333,70
2017-10-18,6.234793333333333,70
2017-10-19,6.394237777777778,70
2017-10-20,2.967957777777778,70
2017-10-21,3.0715544444444443,70
2017-10-29,6.620636666666667,70
2017-10-30,4.740982222222222,70
2017-10-31,5.871315277777778,70
2017-11-01,3.226007777777778,70
2017-11-02,5.261364166666667,70
2017-11-03,5.384534444444444,70
2017-11-10,2.4810175,70
2017-11-12,2.751625277777778,70
2017-11-20,4.768753888888889,70
2017-11-26,1.9447738888888888,70
2017-11-27,2.8524008333333333,70
2017-12-11,3.0701074999999998,70
2017-12-12,8.006463055555555,70
2017-12-13,3.2930252777777778,70
2017-12-14,9.275467222222222,70
2017-12-15,2.373995277777778,70
2017-12-16,6.485506111111111,70
2017-12-17,2.2043283333333332,70
2017-12-18,3.4855058333333333,70
2017-12-19,7.8615602777777776,70
2017-12-20,7.746963888888889,70
2017-12-23,1.3943002777777778,70
2017-12-24,3.105561388888889,70
2017-12-30,1.7956708333333333,70
2018-01-04,1.8153733333333333,70
2018-01-05,3.6815883333333335,70
2018-01-06,6.8220897222222225,70
2018-01-07,6.706489722222222,70
2018-01-08,3.7184963888888887,70
2018-01-09,11.369481666666667,70
2018-01-12,7.561711944444444,70
2018-01-13,7.678574722222222,70
2018-01-14,7.1192858333333335,70
2018-01-15,6.003197777777777,70
2018-01-16,7.496291944444445,70
2018-01-17,7.194708333333334,70
2018-01-18,5.222232222222222,70
2018-01-19,5.485486388888889,70
2018-01-22,2.767856666666667,70
2018-01-23,6.671308333333333,70
2018-01-24,8.581096111111112,70
2018-02-16,2.1235283333333332,70
2018-02-17,2.5698608333333333,70
2018-02-18,9.334753055555556,70
2018-02-19,2.949995,70
2018-02-20,6.116036111111111,70
2018-02-21,1.7853830555555557,70
2018-02-26,8.193618888888889,70
2018-02-27,4.276743888888889,70
2018-02-28,11.546361666666666,70
2018-03-01,10.30307611111111,70
2018-03-02,10.435202777777778,70
2018-03-03,5.298384722222222,70
2018-03-04,5.288334166666667,70
2018-03-05,6.7732391666666665,70
2018-03-06,9.781437222222221,70
2018-03-07,6.101206944444445,70
2018-03-08,6.6489883333333335,70
2018-03-09,3.784451111111111,70
2018-03-10,2.311551111111111,70
2018-03-11,1.895038611111111,70
2018-03-12,4.0811825,70
2018-03-13,4.7599591666666665,70
2018-03-14,4.873,70
2018-03-15,6.8787336111111115,70
2018-03-18,9.76602638888889,70
2018-03-19,3.221303888888889,70
2018-04-08,6.3514872222222225,70
2018-04-09,3.9659775,70
2018-04-10,6.578077777777778,70
2018-06-09,5.990989166666667,70
