datetime,Consumption (kWh),homeid
2018-03-21,9.049254166666667,280
2018-03-22,5.594163611111111,280
2018-03-23,2.3430991666666667,280
2018-03-24,7.33557,280
2018-03-25,6.969644166666667,280
2018-03-26,6.204471111111111,280
2018-03-27,7.573751666666666,280
2018-03-28,6.833442777777778,280
2018-03-29,5.985515555555556,280
2018-03-30,5.087691944444445,280
2018-03-31,6.080482777777778,280
2018-04-01,3.930463611111111,280
2018-04-02,5.156590277777778,280
2018-04-03,7.116173333333333,280
2018-04-04,9.303907777777777,280
2018-04-05,5.256546944444445,280
2018-04-06,5.359259444444445,280
2018-04-07,5.6525775,280
2018-04-08,3.99433,280
2018-04-09,6.981427777777777,280
2018-04-10,7.2336375,280
2018-04-11,5.112038055555556,280
2018-04-12,6.329784166666666,280
2018-04-13,0.8099352777777777,280
2018-04-14,6.405519444444445,280
2018-04-15,3.1922205555555556,280
2018-04-16,5.541735,280
2018-04-17,4.702221388888889,280
2018-04-18,3.6462352777777776,280
2018-04-19,5.121096111111111,280
2018-04-20,3.4102377777777777,280
2018-04-21,2.9871986111111113,280
2018-04-22,3.6790913888888888,280
2018-04-23,4.5079730555555555,280
2018-04-24,2.9859038888888887,280
2018-04-25,3.5339827777777777,280
2018-04-26,2.522005,280
2018-04-27,3.9892891666666666,280
2018-04-28,5.723943055555556,280
2018-04-29,5.756446388888889,280
2018-04-30,6.828454444444445,280
2018-05-01,5.846917777777778,280
2018-05-02,5.965337777777778,280
2018-05-03,5.4967822222222225,280
2018-05-04,6.266514722222222,280
2018-05-05,5.918350555555556,280
2018-05-06,5.3479688888888886,280
2018-05-07,3.653091388888889,280
2018-05-08,5.229745,280
2018-05-12,4.378130555555556,280
2018-05-15,3.501790833333333,280
2018-05-16,4.827520833333334,280
2018-05-17,3.2993725,280
2018-05-18,3.578276388888889,280
2018-05-19,8.238811944444445,280
2018-05-20,4.476556388888889,280
2018-05-21,6.898615555555556,280
2018-05-22,6.388391388888889,280
2018-05-23,7.813938333333334,280
2018-05-24,9.644789722222223,280
2018-05-25,6.795715,280
2018-05-26,5.147983611111111,280
2018-05-27,5.329483333333333,280
2018-05-28,6.455146666666667,280
2018-05-29,5.630539722222222,280
2018-05-30,4.901853055555556,280
2018-05-31,5.253165277777778,280
2018-06-01,5.781967777777778,280
2018-06-02,5.796471388888889,280
2018-06-03,6.159534722222222,280
2018-06-04,5.841395277777778,280
2018-06-05,5.975072222222222,280
2018-06-06,6.204504444444445,280
2018-06-07,4.785058055555556,280
2018-06-08,6.041396111111111,280
2018-06-09,5.905828888888889,280
2018-06-10,5.631300833333333,280
2018-06-11,5.204273611111111,280
2018-06-16,6.663720277777777,280
2018-06-17,4.3296725,280
2018-06-19,5.46326,280
2018-06-20,6.267579722222222,280
2018-06-21,6.036272222222222,280
2018-06-22,6.9535108333333335,280
2018-06-23,4.7872127777777775,280
2018-06-24,6.724880277777777,280
2018-06-25,3.618954722222222,280
2018-06-26,5.444444444444445,280
2018-06-27,4.9200675,280
2018-06-28,5.97479,280
2018-06-29,6.420867222222222,280
2018-06-30,3.9038280555555556,280
