datetime,Consumption (kWh),homeid
2017-06-14,9.604955277777778,70
2017-06-15,7.383045833333333,70
2017-06-16,10.479001666666667,70
2017-06-17,2.9441269444444442,70
2017-06-18,2.5371716666666666,70
2017-06-19,4.256016666666667,70
2017-06-20,8.143261944444445,70
2017-06-21,6.289065555555555,70
2017-06-22,6.850493055555556,70
2017-06-23,11.91409,70
2017-06-24,8.214402777777778,70
2017-06-25,8.592018055555556,70
2017-06-26,12.519515555555556,70
2017-06-27,6.220078888888889,70
2017-06-28,10.1697325,70
2017-06-29,7.959689444444445,70
2017-06-30,13.066703333333333,70
2017-07-01,7.557577222222222,70
2017-07-02,9.40222111111111,70
2017-07-03,7.9664,70
2017-07-04,11.934669444444445,70
2017-07-05,3.0456055555555555,70
2017-07-06,13.702217222222222,70
2017-07-07,6.650540555555556,70
2017-07-08,9.212450277777778,70
2017-07-09,10.269673888888889,70
2017-07-10,9.700746666666667,70
2017-07-11,6.661753333333333,70
2017-07-12,11.206518333333333,70
2017-07-13,3.210341111111111,70
2017-07-14,2.488186111111111,70
2017-07-15,2.5132772222222224,70
2017-07-16,2.638393333333333,70
2017-07-17,2.5481291666666666,70
2017-07-20,8.998085,70
2017-07-21,8.48985361111111,70
2017-07-22,9.997331944444444,70
2017-07-23,14.457544166666667,70
2017-07-24,11.212276944444444,70
2017-07-25,7.023118611111111,70
2017-07-28,6.477691388888889,70
2017-08-13,3.602120833333333,70
2017-08-14,2.1765772222222224,70
2017-08-15,2.5234669444444444,70
2017-08-16,2.5336258333333332,70
2017-08-17,2.5230491666666666,70
2017-08-18,3.7431933333333336,70
2017-08-19,10.074213055555555,70
2017-08-20,10.369300833333334,70
2017-08-21,15.125134166666667,70
2017-08-24,7.836397777777778,70
2017-08-25,5.7456775,70
2017-08-26,9.661566944444445,70
2017-08-29,6.061378055555555,70
2017-08-30,6.880796944444445,70
2017-09-02,9.176295555555555,70
2017-09-03,13.146212777777778,70
2017-09-04,8.376549166666667,70
2017-09-05,8.615732222222222,70
2017-09-06,10.13308111111111,70
2017-09-07,8.328143055555556,70
2017-09-08,14.455584166666666,70
2017-09-09,14.573617777777777,70
2017-09-10,10.795766666666667,70
2017-09-11,13.902857777777777,70
2017-09-12,7.687358611111111,70
2017-09-13,11.419125833333334,70
2017-09-14,8.899749444444444,70
2017-09-15,16.66854111111111,70
2017-09-16,5.4441283333333335,70
2017-09-17,6.961861944444444,70
2017-09-18,10.040258333333334,70
2017-09-19,11.731669166666666,70
2017-09-27,10.361701944444444,70
2017-09-28,10.725986944444445,70
2017-09-29,17.658135,70
2017-09-30,10.50428,70
2017-10-01,5.158355277777778,70
2017-10-02,16.122791111111113,70
2017-10-03,11.868443611111111,70
2017-10-04,10.478469722222222,70
2017-10-05,10.569837777777778,70
2017-10-06,11.104012222222222,70
2017-10-07,14.944300277777778,70
2017-10-08,9.402139444444444,70
2017-10-09,7.938466388888889,70
2017-10-10,9.960439166666667,70
2017-10-11,12.639541944444444,70
2017-10-12,8.043566666666667,70
2017-10-13,11.295777777777777,70
2017-10-14,2.7443066666666667,70
2017-11-10,9.373340277777778,70
2017-11-11,7.998454722222222,70
2017-11-12,8.70230138888889,70
2017-11-15,7.353714444444445,70
2017-11-16,13.532126388888889,70
2017-11-17,8.227096666666666,70
2017-11-18,2.793163333333333,70
2017-12-02,6.256555277777777,70
2017-12-03,9.324177777777777,70
2017-12-04,8.5248475,70
2017-12-07,8.109679999999999,70
2017-12-16,4.745499166666667,70
2017-12-17,9.736807777777777,70
2017-12-18,10.103763055555556,70
2017-12-19,10.251699444444444,70
2017-12-20,9.915165277777778,70
2017-12-21,11.48357888888889,70
2017-12-22,12.778681944444445,70
2017-12-23,6.045216388888889,70
2017-12-24,12.625691944444444,70
2017-12-29,1.8035777777777777,70
2017-12-30,8.942951944444445,70
2017-12-31,2.2217977777777778,70
2018-01-01,2.5693675,70
2018-01-02,15.196403055555555,70
2018-01-03,7.378535277777778,70
2018-01-04,10.910809166666667,70
2018-01-05,11.333942222222221,70
2018-01-06,8.565616666666667,70
2018-01-07,7.062453333333333,70
2018-01-10,12.375636111111112,70
2018-01-11,9.498305555555556,70
2018-01-12,9.501590555555556,70
2018-01-13,9.33985111111111,70
2018-01-14,9.533245277777779,70
2018-01-15,10.043264444444445,70
2018-01-17,15.118421388888889,70
2018-01-19,13.841968333333334,70
2018-01-20,4.7691825,70
2018-01-21,6.705284166666667,70
2018-01-22,11.857452222222221,70
2018-01-23,5.001066388888889,70
2018-01-24,8.021403333333334,70
2018-01-27,1.8041691666666666,70
2018-01-28,10.795871388888889,70
2018-01-29,11.379698055555556,70
2018-01-30,7.931793611111111,70
2018-01-31,13.470254444444445,70
2018-02-01,8.501526666666667,70
2018-02-02,9.73695611111111,70
2018-02-03,1.9190483333333332,70
2018-02-04,4.409690555555556,70
2018-02-07,11.244454444444445,70
2018-02-08,8.635116388888889,70
2018-02-09,7.214817777777778,70
2018-02-10,8.625645555555556,70
2018-02-13,4.470312222222222,70
2018-02-14,4.621508611111111,70
2018-02-15,10.851515277777779,70
2018-02-16,4.250835277777778,70
2018-02-17,2.320120833333333,70
2018-02-18,8.445382777777779,70
2018-02-19,7.809838055555556,70
2018-02-20,6.619009166666666,70
2018-02-21,9.92188,70
2018-02-22,3.3355875,70
2018-02-23,8.422795277777778,70
2018-02-24,10.190470277777777,70
2018-02-25,6.236532222222222,70
2018-02-26,9.533256388888889,70
2018-02-27,6.2067355555555555,70
2018-03-04,6.497576944444444,70
2018-03-05,8.003486666666667,70
2018-03-06,6.8881825,70
2018-03-07,7.759461666666667,70
2018-03-08,7.324168888888889,70
2018-03-09,13.43035361111111,70
2018-03-10,7.955322222222223,70
2018-03-11,2.552493611111111,70
2018-03-12,9.48099888888889,70
2018-03-13,7.442658611111111,70
2018-03-14,9.164331666666667,70
2018-03-15,6.2658869444444445,70
2018-03-16,9.487959166666666,70
2018-03-17,7.398311944444444,70
2018-03-18,5.014081666666667,70
2018-03-19,11.605408055555555,70
2018-03-20,6.009423611111111,70
2018-03-21,13.499039722222221,70
2018-03-22,8.915033055555556,70
2018-03-23,0.820611388888889,70
2018-03-24,2.9883030555555554,70
2018-03-25,7.686833333333333,70
2018-03-26,11.743072222222223,70
2018-03-27,6.371209166666667,70
2018-03-28,7.898305,70
2018-03-29,4.933934444444445,70
2018-03-30,9.539440833333334,70
2018-03-31,5.823245833333333,70
2018-04-01,4.289089166666667,70
2018-04-02,7.460200555555556,70
2018-04-03,2.7926788888888887,70
2018-04-04,2.7136725,70
2018-04-05,2.996681111111111,70
2018-04-06,5.144760555555556,70
2018-04-07,5.327710277777777,70
2018-04-08,8.10102611111111,70
2018-04-09,6.307691388888889,70
2018-04-12,4.742615833333334,70
2018-04-13,1.9730530555555557,70
2018-04-14,4.322026111111111,70
2018-04-15,5.755391666666667,70
2018-04-16,9.445148055555556,70
2018-04-17,6.356809166666666,70
2018-04-18,8.319307222222223,70
2018-04-19,5.887495277777778,70
2018-04-20,6.4463236111111115,70
2018-04-21,6.553143888888889,70
2018-04-24,3.1190525,70
2018-04-25,10.117746944444445,70
2018-04-26,6.924146666666666,70
