datetime,Consumption (kWh),homeid
2018-03-13,13.43671638888889,280
2018-03-14,21.29010111111111,280
2018-03-15,7.875372222222222,280
2018-03-16,4.5097072222222225,280
2018-03-17,4.154165,280
2018-03-18,9.203292777777778,280
2018-03-19,7.744321111111111,280
2018-03-20,9.252288611111112,280
2018-03-21,8.319565,280
2018-03-22,5.059808055555555,280
2018-03-23,1.1985875,280
2018-03-24,5.061548611111111,280
2018-03-25,6.516637222222222,280
2018-03-26,5.992485833333333,280
2018-03-27,3.8699516666666667,280
2018-03-28,3.731424722222222,280
2018-03-29,2.104531388888889,280
2018-03-30,3.2023397222222223,280
2018-03-31,3.7290594444444443,280
2018-04-01,5.284464722222222,280
2018-04-02,4.682535833333334,280
2018-04-03,5.235583055555556,280
2018-04-04,3.4767116666666666,280
2018-04-05,4.092649722222222,280
2018-04-08,6.939136666666666,280
2018-04-09,7.104306388888888,280
2018-04-10,6.380248611111111,280
2018-04-11,8.186767222222223,280
2018-04-12,5.210180555555556,280
2018-04-13,1.9049588888888889,280
2018-04-14,7.720284722222222,280
2018-04-15,6.7319683333333336,280
2018-04-16,5.973510555555555,280
2018-04-17,5.260966666666667,280
2018-04-20,4.032620277777777,280
2018-04-21,5.5946425,280
2018-04-22,5.987087222222222,280
2018-04-23,3.7774002777777778,280
2018-04-24,1.5761227777777778,280
2018-04-25,2.8842536111111112,280
2018-04-26,2.2869508333333335,280
2018-04-27,2.877666111111111,280
2018-04-28,4.0036525,280
2018-04-29,3.3267366666666667,280
2018-04-30,3.8249169444444444,280
2018-05-01,3.1501333333333332,280
2018-05-02,2.848163611111111,280
2018-05-03,2.173780277777778,280
2018-05-04,6.814234166666667,280
2018-05-05,9.467958888888889,280
2018-05-06,5.596971388888889,280
2018-05-07,10.074641666666666,280
2018-05-08,4.335041111111111,280
2018-05-12,8.887088055555555,280
2018-05-13,6.824239444444444,280
2018-05-14,8.166773055555556,280
2018-05-15,3.9148280555555557,280
2018-05-16,6.064149444444444,280
2018-05-17,9.617870277777778,280
2018-05-18,6.692373611111111,280
2018-05-19,2.8135675,280
2018-05-20,5.669406388888889,280
2018-05-21,7.930006666666666,280
2018-05-22,4.570871111111111,280
2018-05-25,1.6110863888888889,280
2018-05-26,4.541974722222222,280
2018-05-27,8.270385833333334,280
2018-05-28,5.129896111111111,280
2018-05-29,10.120413611111111,280
2018-06-01,5.833784722222222,280
2018-06-02,6.271386666666666,280
2018-06-03,8.308349722222221,280
2018-06-04,5.681629444444445,280
2018-06-05,7.063330833333334,280
2018-06-06,6.257060833333333,280
2018-06-07,5.143539166666667,280
2018-06-08,5.734837222222223,280
2018-06-09,8.002903611111112,280
2018-06-10,7.309653055555556,280
2018-06-11,8.377051666666667,280
2018-06-12,7.716620833333334,280
2018-06-13,6.703114722222222,280
2018-06-14,7.701336388888889,280
2018-06-15,6.075182222222222,280
2018-06-16,1.5712144444444445,280
2018-06-17,6.214884166666667,280
2018-06-19,6.424730277777778,280
2018-06-20,4.217747777777777,280
2018-06-21,6.828178888888889,280
2018-06-22,6.760838888888888,280
2018-06-23,4.8060511111111115,280
2018-06-24,1.546438888888889,280
2018-06-27,1.5492477777777778,280
2018-06-28,4.873436388888889,280
2018-06-29,5.9720875,280
2018-06-30,2.171858888888889,280
