datetime,mean_h,min_h,max_h,homeid
2017-10-02,612.4282064384262,537.0,671.0,203
2017-10-03,588.4413562281723,573.0,612.0,203
2017-10-04,586.7833720255369,571.0,613.0,203
2017-10-05,567.7946103423161,500.0,597.0,203
2017-10-06,548.0603423266608,537.0,571.0,203
2017-10-07,596.517226404169,555.0,643.0,203
2017-10-08,589.4677465188975,557.0,613.0,203
2017-10-09,607.9387726244344,597.0,664.0,203
2017-10-10,593.6677147348864,577.0,621.0,203
2017-10-11,605.6112218741099,577.0,650.0,203
2017-10-12,580.443870967742,570.0,616.0,203
2017-10-13,632.3523441966838,575.0,695.0,203
2017-10-14,618.6883648686812,599.0,677.0,203
2017-10-15,625.4134806003965,599.0,753.0,203
2017-10-16,615.3171461122188,594.0,651.0,203
2017-10-17,599.7967198964178,591.0,628.0,203
2017-10-18,590.9640753828033,572.0,627.0,203
2017-10-19,600.8039443155452,576.0,648.0,203
2017-10-20,619.9896805202148,602.0,659.0,203
2017-10-21,599.6000290570972,580.0,623.0,203
2017-10-22,594.9199426111908,558.0,640.0,203
2017-10-23,590.8198301913944,559.0,700.0,203
2017-10-24,600.9299871666905,578.0,627.0,203
2017-10-25,575.7780875840577,561.0,600.0,203
2017-10-26,569.6132386926379,554.0,605.0,203
2017-10-27,530.4552281917967,507.0,557.0,203
2017-10-28,565.6908407974573,518.0,615.0,203
2017-10-29,532.4947961838682,469.0,589.0,203
2017-10-30,468.9448818897638,442.0,505.0,203
2017-10-31,548.1864818519578,490.0,608.0,203
2017-11-01,583.7729032258064,564.0,628.0,203
2017-11-02,519.4924340683095,440.0,564.0,203
2017-11-03,506.79808099336816,478.0,534.0,203
2017-11-04,497.5204210526316,445.0,534.0,203
2017-11-05,470.0933200964402,447.0,506.0,203
2017-11-06,457.07565456386516,418.0,532.0,203
2017-11-07,495.87411270462115,458.0,527.0,203
2017-11-08,464.1591404094671,429.0,515.0,203
2017-11-09,497.3577530041986,482.0,533.0,203
2017-11-10,468.30740528128587,402.0,502.0,203
2017-11-11,443.7701880922076,391.0,507.0,203
2017-11-12,422.71948273411965,365.0,472.0,203
2017-11-13,419.8954313280363,389.0,466.0,203
2017-11-14,470.4776632302405,441.0,490.0,203
2017-11-15,473.5039190537267,450.0,533.0,203
2017-11-16,469.666184134337,442.0,505.0,203
2017-11-17,446.79045435000717,429.0,475.0,203
2017-11-18,441.0785309914356,410.0,475.0,203
2017-11-19,410.3965866358114,375.0,445.0,203
2017-11-20,458.7681433984261,409.0,554.0,203
2017-11-21,518.0122270742359,487.0,605.0,203
2017-11-22,513.3407902382336,488.0,535.0,203
2017-11-23,475.01930053693223,433.0,509.0,203
2017-11-24,442.2982680295287,406.0,485.0,203
2017-11-25,421.7776685393258,398.0,452.0,203
2017-11-26,437.516059650129,401.0,516.0,203
2017-11-27,445.4957314426277,404.0,478.0,203
2017-11-28,411.6319728851857,398.0,428.0,203
2017-11-29,398.9446874559052,384.0,424.0,203
2017-11-30,371.2344756883421,358.0,394.0,203
2017-12-01,401.5697509903792,346.0,619.0,203
2017-12-02,432.829522431259,406.0,477.0,203
2017-12-03,454.3934449489217,430.0,529.0,203
2017-12-04,468.331455134526,439.0,540.0,203
2017-12-05,480.3204334365325,459.0,566.0,203
2017-12-06,503.05424395727937,479.0,557.0,203
2017-12-07,485.71164952810255,434.0,529.0,203
2017-12-08,394.6786672313991,358.0,434.0,203
2017-12-09,366.5000715614713,308.0,406.0,203
2017-12-10,350.9400533483083,299.0,381.0,203
2017-12-11,357.7334658474883,315.0,399.0,203
2017-12-12,368.7396641738394,344.0,410.0,203
2017-12-13,403.0055541529917,377.0,432.0,203
2017-12-14,390.40030013130746,374.0,420.0,203
2017-12-15,390.5939675174014,373.0,409.0,203
2017-12-16,379.83143058491896,355.0,419.0,203
2017-12-17,403.65603036266515,370.0,442.0,203
