datetime,mean_h,min_h,max_h,homeid
2018-02-05,561.2710340398202,536.0,755.0,289
2018-02-06,547.7101681345076,515.0,751.0,289
2018-02-07,523.2796879514591,500.0,615.0,289
2018-02-08,531.1258115712019,506.0,689.0,289
2018-02-09,539.9427045749748,510.0,715.0,289
2018-02-10,558.4497239174658,481.0,654.0,289
2018-02-11,565.8904538341158,505.0,605.0,289
2018-02-12,528.4509120721459,490.0,765.0,289
2018-02-13,542.6543234587671,513.0,759.0,289
2018-02-14,513.414511627907,467.0,568.0,289
2018-02-15,493.96045785639956,452.0,676.0,289
2018-02-16,507.4883854866577,480.0,540.0,289
2018-02-17,547.0854126679462,477.0,588.0,289
2018-02-18,561.512209218321,526.0,726.0,289
2018-02-19,581.2992353195787,545.0,661.0,289
2018-02-20,585.3810365135454,554.0,788.0,289
2018-02-21,568.1644435596257,512.0,664.0,289
2018-02-22,597.9532150776054,575.0,621.0,289
2018-02-23,573.5417242059577,553.0,643.0,289
2018-02-24,582.9780436099334,549.0,682.0,289
2018-02-25,559.6399557888919,527.0,654.0,289
2018-02-26,561.3545966228893,536.0,742.0,289
2018-02-27,542.1255448997384,514.0,580.0,289
2018-02-28,490.26821433785955,466.0,570.0,289
2018-03-01,490.644180608023,444.0,604.0,289
2018-03-02,480.0507013442431,442.0,665.0,289
2018-03-03,531.2370096225019,490.0,623.0,289
2018-03-04,542.0136054421769,523.0,657.0,289
2018-03-05,532.3289036544851,518.0,684.0,289
2018-03-06,535.5070218618793,508.0,595.0,289
2018-03-07,531.9515335648148,510.0,567.0,289
2018-03-08,550.5433434299727,509.0,625.0,289
2018-03-09,523.3290885937785,496.0,552.0,289
2018-03-10,562.9328,525.0,707.0,289
2018-03-11,567.0350817438692,553.0,603.0,289
2018-03-12,575.2205631399318,555.0,686.0,289
2018-03-13,587.6882614304142,563.0,760.0,289
2018-03-14,579.6382277028965,555.0,611.0,289
2018-03-15,565.3288683602772,540.0,771.0,289
2018-03-16,585.6463045670653,543.0,646.0,289
2018-03-17,544.9484253765404,503.0,666.0,289
2018-03-18,531.1171779141105,511.0,595.0,289
2018-03-19,552.4760012228676,527.0,674.0,289
2018-03-20,553.0265093472265,524.0,655.0,289
2018-03-21,595.5287517531557,561.0,622.0,289
2018-03-22,573.5826195296682,530.0,649.0,289
2018-03-23,593.0557408289661,522.0,674.0,289
2018-03-24,508.6166857798165,373.0,679.0,289
2018-03-25,474.46359017781543,388.0,661.0,289
2018-03-26,533.5991814062271,506.0,611.0,289
2018-03-27,547.0214160140642,523.0,646.0,289
2018-03-28,531.2208551215011,506.0,578.0,289
2018-03-29,533.3121485772704,506.0,653.0,289
2018-03-30,555.1671052631579,536.0,725.0,289
2018-03-31,545.7744467116622,520.0,621.0,289
2018-04-01,540.0374284456186,513.0,594.0,289
2018-04-02,541.3598967820279,519.0,691.0,289
2018-04-03,540.1917626217892,515.0,588.0,289
2018-04-04,534.8064089372335,515.0,582.0,289
2018-04-05,525.8570176719732,506.0,557.0,289
2018-04-06,550.2099633699634,520.0,603.0,289
2018-04-07,631.0005918035213,569.0,797.0,289
2018-04-08,608.6560309057089,574.0,688.0,289
2018-04-09,637.156513054644,613.0,716.0,289
2018-04-10,612.6089965397924,582.0,664.0,289
