datetime,mean_h,min_h,max_h,homeid
2017-04-04,426.3200153668844,398.0,514.0,107
2017-04-05,420.5532879818594,396.0,505.0,107
2017-04-06,420.3302896725441,383.0,478.0,107
2017-04-07,428.70484988452654,398.0,470.0,107
2017-04-08,419.8010695187166,369.0,533.0,107
2017-04-09,430.01419181356437,411.0,456.0,107
2017-04-10,420.49737609329446,383.0,455.0,107
2017-04-11,419.822293551211,398.0,456.0,107
2017-04-12,418.7197657393851,393.0,520.0,107
2017-04-13,405.95974422322337,396.0,437.0,107
2017-04-14,412.2657113001941,369.0,512.0,107
2017-04-15,394.0030469226082,299.0,449.0,107
2017-04-16,405.6220209723546,389.0,488.0,107
2017-04-17,384.49711793114193,299.0,471.0,107
2017-04-18,384.84280110416967,365.0,403.0,107
2017-04-19,392.2618871278329,354.0,444.0,107
2017-04-20,418.1041331970206,409.0,444.0,107
2017-04-21,418.6815249266862,403.0,478.0,107
2017-04-22,393.3933683903009,351.0,432.0,107
2017-04-23,386.13092417061614,351.0,423.0,107
2017-04-24,312.1927352434633,165.0,380.0,107
2017-04-25,328.0755983654407,304.0,349.0,107
2017-04-26,334.66389375364855,328.0,360.0,107
2017-04-27,348.75567931994726,325.0,368.0,107
2017-04-28,360.5344853049771,323.0,402.0,107
2017-04-29,375.62763256161315,360.0,395.0,107
2017-04-30,370.66149167733676,317.0,440.0,107
2017-05-01,399.8867665036675,376.0,484.0,107
2017-05-02,397.94290733421167,375.0,445.0,107
2017-05-03,405.452736318408,392.0,458.0,107
2017-05-04,404.54911764705884,389.0,468.0,107
2017-05-05,404.5150940644597,383.0,429.0,107
2017-05-06,404.7515727871251,389.0,446.0,107
2017-05-07,416.5472259408002,398.0,437.0,107
2017-05-08,419.86746268656714,370.0,474.0,107
2017-05-09,382.7670694424225,315.0,471.0,107
2017-05-10,400.0020923628755,367.0,518.0,107
2017-05-11,400.10372417806224,317.0,413.0,107
2017-05-12,409.21918215613385,381.0,470.0,107
2017-05-13,431.6465839437883,408.0,477.0,107
2017-05-14,427.4208796368759,387.0,509.0,107
2017-05-15,441.6973706822478,425.0,545.0,107
2017-05-16,439.5735486687036,432.0,469.0,107
2017-05-17,450.7888440257216,415.0,611.0,107
2017-05-18,436.99736765136004,386.0,455.0,107
2017-05-19,440.7694448513256,423.0,465.0,107
2017-05-20,446.8549440975751,407.0,519.0,107
2017-05-21,454.5070891203704,449.0,504.0,107
2017-05-22,473.3347891566265,455.0,573.0,107
2017-05-23,464.53896576839037,455.0,503.0,107
2017-05-24,478.9803328290469,464.0,557.0,107
2017-05-25,513.4284462616822,484.0,568.0,107
2017-05-26,469.3548532731377,393.0,585.0,107
2017-05-27,486.52393175298204,469.0,603.0,107
2017-05-28,497.0911141181777,458.0,554.0,107
2017-05-29,489.879023805959,469.0,596.0,107
2017-05-30,504.84464181712286,489.0,538.0,107
2017-05-31,482.2392416491123,467.0,543.0,107
2017-06-01,497.6293869229649,476.0,526.0,107
2017-06-02,492.5108458290872,461.0,549.0,107
2017-06-03,470.36671981446585,443.0,504.0,107
2017-06-04,477.20695218539163,455.0,496.0,107
2017-06-05,485.1417041750737,443.0,548.0,107
2017-06-06,483.9623217922607,477.0,497.0,107
2017-06-07,451.2718446601942,425.0,518.0,107
2017-06-08,492.94169352475825,469.0,535.0,107
2017-06-09,488.2004421518055,466.0,549.0,107
2017-06-10,503.25772577257726,454.0,544.0,107
2017-06-11,519.733561324421,499.0,575.0,107
2017-06-12,506.8073070123748,492.0,590.0,107
2017-06-13,522.5816669099402,503.0,620.0,107
2017-06-14,551.9505327245054,531.0,737.0,107
2017-06-15,536.8053097345132,514.0,576.0,107
2017-06-16,528.3453961768569,517.0,560.0,107
2017-06-17,547.1509489051095,532.0,598.0,107
2017-06-18,543.4017680231672,531.0,565.0,107
2017-06-19,532.1460877431026,482.0,554.0,107
2017-06-20,522.8878177037686,512.0,552.0,107
2017-06-21,544.3095597104946,524.0,611.0,107
2017-06-22,556.8783922546575,513.0,586.0,107
2017-06-23,527.7907650106674,508.0,542.0,107
2017-06-24,480.6615242209195,421.0,530.0,107
2017-06-25,464.94603225291394,432.0,570.0,107
2017-06-26,499.18779269434907,483.0,589.0,107
2017-06-27,526.3992663242847,516.0,560.0,107
2017-06-28,514.4134441087614,468.0,554.0,107
2017-06-29,493.8364257087724,463.0,521.0,107
2017-06-30,519.3020233348102,501.0,549.0,107
2017-07-01,505.30786383231754,445.0,542.0,107
2017-07-02,493.3016927701313,474.0,537.0,107
2017-07-03,497.61208920187795,450.0,565.0,107
2017-07-04,506.1664242071574,495.0,584.0,107
2017-07-05,505.1038343558282,496.0,512.0,107
2017-07-06,530.8189331329827,503.0,601.0,107
2017-07-07,551.5580411124547,513.0,606.0,107
2017-07-08,475.3757006514165,389.0,524.0,107
2017-07-09,526.871766905578,465.0,657.0,107
2017-07-10,548.2333230389129,539.0,618.0,107
2017-07-11,543.20999405116,512.0,653.0,107
2017-07-12,533.4580939755486,517.0,594.0,107
2017-07-13,525.0835042484617,516.0,581.0,107
2017-07-14,518.5700865991487,504.0,561.0,107
2017-07-15,556.8732766207099,525.0,643.0,107
2017-07-16,536.4789412108804,471.0,595.0,107
2017-07-17,524.6213443576787,477.0,660.0,107
2017-07-18,534.0443711587468,518.0,598.0,107
2017-07-19,550.3976256778543,533.0,604.0,107
2017-07-20,549.7398183416349,526.0,572.0,107
2017-07-21,545.1991876034301,538.0,574.0,107
2017-07-22,538.5752144607843,528.0,562.0,107
2017-07-23,558.7770362505688,540.0,641.0,107
2017-07-24,545.4437615242778,507.0,573.0,107
2017-07-25,553.2073062073063,539.0,604.0,107
2017-07-26,557.8973350808213,543.0,629.0,107
2017-07-27,556.2675451584246,532.0,623.0,107
2017-07-28,575.5194786174575,561.0,603.0,107
2017-07-29,555.1668915879442,541.0,581.0,107
2017-07-30,554.1169317118803,532.0,586.0,107
2017-07-31,551.8952366596322,532.0,586.0,107
2017-08-01,553.8179475519175,497.0,636.0,107
2017-08-02,551.9686153846154,493.0,608.0,107
2017-08-03,558.3053582001185,544.0,572.0,107
2017-08-04,558.8790297820079,528.0,598.0,107
2017-08-05,519.3698588556686,453.0,580.0,107
2017-08-06,527.9010649791635,482.0,578.0,107
2017-08-07,531.1668372569089,509.0,549.0,107
2017-08-08,525.3217391304348,504.0,534.0,107
2017-08-09,515.8791829639288,485.0,531.0,107
2017-08-10,512.7760528963634,492.0,520.0,107
2017-08-11,533.0033381712627,514.0,553.0,107
2017-08-12,541.4064108219379,535.0,546.0,107
2017-08-13,530.9187765256842,521.0,537.0,107
2017-08-14,536.3191132012092,526.0,552.0,107
2017-08-15,546.5622443015781,515.0,558.0,107
2017-08-16,545.603308183401,535.0,553.0,107
2017-08-17,553.1258867924528,527.0,574.0,107
2017-08-18,552.3053645116919,510.0,604.0,107
2017-08-19,550.1353175820803,523.0,599.0,107
2017-08-20,556.7291728874291,518.0,628.0,107
2017-08-21,545.3911214275352,532.0,570.0,107
2017-08-22,572.258962962963,553.0,627.0,107
2017-08-23,582.4296138643965,545.0,599.0,107
2017-08-24,553.3131371977862,514.0,734.0,107
2017-08-25,569.3259700624909,547.0,591.0,107
2017-08-26,564.1062682215744,552.0,617.0,107
2017-08-27,583.8538698781025,560.0,658.0,107
2017-08-28,595.2691149909693,582.0,757.0,107
2017-08-29,556.2151213805206,533.0,596.0,107
2017-08-30,545.0984991986012,528.0,564.0,107
2017-08-31,535.8126741968608,516.0,565.0,107
2017-09-01,518.3130153121319,497.0,560.0,107
2017-09-02,501.87143510751866,429.0,558.0,107
2017-09-03,518.2307573891626,468.0,561.0,107
2017-09-04,563.9163679808842,544.0,680.0,107
2017-09-05,545.3986614287793,494.0,566.0,107
2017-09-06,518.9435265845599,510.0,542.0,107
2017-09-07,531.7439975990396,518.0,564.0,107
2017-09-08,529.6365222448386,510.0,550.0,107
2017-09-09,518.5667885881493,475.0,547.0,107
2017-09-10,538.410290628707,523.0,609.0,107
2017-09-11,528.80868385346,508.0,647.0,107
2017-09-12,529.574225122349,514.0,663.0,107
2017-09-13,496.32797662527395,465.0,518.0,107
2017-09-14,473.53405754550795,458.0,505.0,107
2017-09-15,490.6923076923077,468.0,537.0,107
2017-09-16,483.0324833029751,449.0,516.0,107
2017-09-17,492.06851355376824,460.0,567.0,107
2017-09-18,514.9342840341076,488.0,564.0,107
2017-09-19,465.5609756097561,447.0,490.0,107
2017-09-20,484.55666567253206,452.0,556.0,107
2017-09-21,499.52941176470586,473.0,548.0,107
2017-09-22,486.20454892382844,464.0,541.0,107
2017-09-23,517.3309363525092,477.0,567.0,107
2017-09-24,523.5149728471683,490.0,552.0,107
2017-09-25,531.125091441112,491.0,609.0,107
2017-09-26,529.2982507717184,516.0,561.0,107
2017-09-27,533.2686118213265,524.0,549.0,107
2017-09-28,524.2888318356868,514.0,530.0,107
2017-09-29,512.7703163771712,486.0,562.0,107
2017-09-30,482.36265183667496,412.0,529.0,107
2017-10-01,479.01472798316803,440.0,532.0,107
2017-10-02,497.1107287146491,476.0,566.0,107
2017-10-03,474.82594318352625,453.0,518.0,107
2017-10-04,469.74161969741914,449.0,607.0,107
2017-10-05,453.47936875633417,444.0,486.0,107
2017-10-06,444.7497438899459,428.0,475.0,107
2017-10-07,459.82084548104956,435.0,483.0,107
2017-10-08,463.60482698458856,448.0,502.0,107
2017-10-09,488.89895366218235,470.0,552.0,107
2017-10-10,496.0812145866628,473.0,510.0,107
2017-10-11,496.92084710123163,481.0,677.0,107
2017-10-12,477.21420239136773,465.0,540.0,107
2017-10-13,515.2572676607923,483.0,578.0,107
2017-10-14,508.2360501567398,493.0,623.0,107
2017-10-15,523.6252791424744,497.0,561.0,107
2017-10-16,524.5797841306885,517.0,597.0,107
2017-10-17,511.16506129597195,500.0,525.0,107
2017-10-18,502.52542621987067,490.0,524.0,107
2017-10-19,500.95951476176555,474.0,512.0,107
2017-10-20,508.6228016979988,470.0,569.0,107
2017-10-21,509.84386453599177,488.0,542.0,107
2017-10-22,514.926200355661,465.0,577.0,107
2017-10-23,492.64233015677837,474.0,544.0,107
2017-10-24,488.6826390911739,473.0,514.0,107
2017-10-25,474.0132473418163,455.0,532.0,107
2017-10-26,471.14263404476833,457.0,502.0,107
2017-10-27,456.6926591532135,407.0,530.0,107
2017-10-28,471.6903205726735,447.0,557.0,107
2017-10-29,440.42467923332805,411.0,505.0,107
2017-10-30,400.8796366389099,363.0,477.0,107
2017-10-31,433.26674587850886,417.0,472.0,107
2017-11-01,461.492871992872,445.0,512.0,107
2017-11-02,431.0856804032019,399.0,459.0,107
2017-11-03,429.82495590828927,405.0,457.0,107
2017-11-04,435.201516477107,417.0,479.0,107
2017-11-05,400.2234136310223,378.0,440.0,107
2017-11-06,388.3492087415222,362.0,468.0,107
2017-11-07,415.3356633173147,396.0,426.0,107
2017-11-08,399.8681845416417,384.0,444.0,107
2017-11-09,405.957474791758,373.0,427.0,107
2017-11-10,374.13530058075656,353.0,399.0,107
2017-11-11,376.7815862280971,340.0,421.0,107
2017-11-12,330.87677053824365,259.0,385.0,107
2017-11-13,340.7202149895491,296.0,396.0,107
2017-11-14,381.299914187643,364.0,415.0,107
2017-11-15,379.1372099684904,373.0,411.0,107
2017-11-16,373.667482718894,364.0,404.0,107
2017-11-17,357.8709399252659,340.0,372.0,107
2017-11-18,349.86601687518186,332.0,388.0,107
2017-11-19,347.0558259375895,338.0,355.0,107
2017-11-20,364.0146619217082,352.0,377.0,107
2017-11-21,392.93518915060673,377.0,413.0,107
2017-11-22,407.11726896157694,397.0,415.0,107
2017-11-23,379.10008628127696,360.0,397.0,107
2017-11-24,342.94084673255645,289.0,360.0,107
2017-11-25,336.5801253357207,313.0,405.0,107
2017-11-26,339.46874065210886,322.0,430.0,107
2017-11-27,352.24768115942027,329.0,377.0,107
2017-11-28,323.74719101123594,309.0,373.0,107
2017-11-29,313.81659775546365,284.0,356.0,107
2017-11-30,283.28962320574163,266.0,355.0,107
2017-12-01,305.02952029520293,288.0,370.0,107
2017-12-02,329.86662732369433,305.0,394.0,107
2017-12-03,346.3606098319851,331.0,445.0,107
2017-12-04,348.20225056264064,334.0,435.0,107
2017-12-05,364.984268328881,346.0,381.0,107
2017-12-06,379.8331398723157,362.0,448.0,107
2017-12-07,357.95552988738086,327.0,395.0,107
2017-12-08,307.68006338231055,276.0,345.0,107
2017-12-09,288.1712835387962,269.0,306.0,107
2017-12-10,277.2567645365573,252.0,407.0,107
2017-12-11,271.02986476333587,251.0,323.0,107
2017-12-12,278.33083140877596,249.0,295.0,107
2017-12-13,300.63179796240496,283.0,372.0,107
2017-12-14,322.2790055248619,289.0,404.0,107
2017-12-15,287.41081317400176,257.0,324.0,107
2017-12-16,263.3345349675559,247.0,301.0,107
2017-12-17,282.675495730207,258.0,325.0,107
2017-12-18,314.5754910583407,285.0,397.0,107
2017-12-19,341.07582440663725,321.0,353.0,107
2017-12-20,364.5929567131328,351.0,413.0,107
2017-12-21,352.9305856832972,322.0,370.0,107
2017-12-22,351.25083128523926,337.0,389.0,107
2017-12-23,395.04980947196515,360.0,427.0,107
2017-12-24,407.4220788740654,377.0,451.0,107
2017-12-25,411.5041841004184,353.0,498.0,107
2017-12-26,347.7550065779857,274.0,390.0,107
2017-12-27,317.44015444015446,281.0,397.0,107
2017-12-28,308.67625099285146,264.0,351.0,107
2017-12-29,282.6211715730003,240.0,296.0,107
2017-12-30,307.8994454173964,279.0,358.0,107
2017-12-31,329.5414937759336,283.0,361.0,107
2018-01-01,336.24583333333334,301.0,427.0,107
2018-01-02,335.2876835480971,316.0,393.0,107
2018-01-03,354.07586206896553,323.0,437.0,107
