datetime,mean_h,min_h,max_h,homeid
2017-07-06,613.2517665532583,512,724,143
2017-07-07,573.460465853272,465,635,143
2017-07-08,491.6990440949738,406,553,143
2017-07-09,543.7098437960507,428,743,143
2017-07-10,575.5201960201961,469,808,143
2017-07-11,559.3141353603274,464,612,143
2017-07-12,504.0749816581071,416,579,143
2017-07-13,522.6033343346351,496,558,143
2017-07-14,513.1267366471133,450,552,143
2017-07-15,603.0336860933076,536,766,143
2017-07-16,554.4740329788873,459,622,143
2017-07-17,533.7551795034003,483,596,143
2017-07-18,551.2269242111472,517,695,143
2017-07-19,576.836230558097,516,693,143
2017-07-20,566.124553252323,497,714,143
2017-07-21,542.5204167366829,476,617,143
2017-07-22,622.7375640639132,557,779,143
2017-07-23,657.8751663955036,620,803,143
2017-07-24,578.3033828256544,516,646,143
2017-07-25,575.317338828378,513,635,143
2017-07-26,570.1102502017757,485,646,143
2017-07-27,534.3472140762464,469,576,143
2017-07-28,545.621778584392,485,605,143
2017-07-29,529.0541322912144,450,590,143
2017-07-30,549.3676835498468,489,672,143
2017-07-31,547.7255249926058,439,666,143
2017-08-01,553.6087345356983,455,663,143
2017-08-02,567.0283708686751,456,623,143
2017-08-03,573.3911096897986,463,612,143
2017-08-04,539.0742459396752,443,590,143
2017-08-05,513.2674418604652,452,567,143
2017-08-06,510.3953111176644,442,558,143
2017-08-07,512.156568598893,428,578,143
2017-08-08,503.52737332556785,400,548,143
2017-08-09,458.46428055996535,356,546,143
2017-08-10,467.17512540572443,371,510,143
2017-08-11,534.0001889287738,420,633,143
2017-08-12,520.27500359764,429,643,143
2017-08-13,481.09629307848246,403,630,143
2017-08-14,493.58282930107526,428,562,143
2017-08-15,490.1186293015827,413,559,143
2017-08-16,491.647206621342,420,540,143
2017-08-17,518.8216684077004,448,655,143
2017-08-18,512.3617363344051,412,569,143
2017-08-19,498.7081122062168,415,545,143
2017-08-20,518.3938862074009,426,576,143
2017-08-21,521.5891132572432,464,555,143
2017-08-22,576.6748585046172,500,675,143
2017-08-23,604.335232668566,478,695,143
2017-08-24,544.9615321923391,481,600,143
2017-08-25,577.5717292746114,465,664,143
2017-08-26,552.0880648899189,461,598,143
2017-08-27,561.6815676668708,461,704,143
2017-08-28,582.7056451612904,514,674,143
2017-08-29,536.7406278573606,471,638,143
2017-08-30,524.2875,457,557,143
