datetime,mean_h,min_h,max_h,homeid
2017-06-15,628.277569136224,548.0,695.0,129
2017-06-16,633.8703087885985,567.0,751.0,129
2017-06-17,657.3361603700848,638.0,692.0,129
2017-06-18,647.0152034580415,600.0,679.0,129
2017-06-19,607.5424988388295,497.0,684.0,129
2017-06-20,573.1597586152136,538.0,677.0,129
2017-06-21,636.0305676855895,582.0,847.0,129
2017-06-22,618.5915881779798,526.0,699.0,129
2017-06-23,611.7882991556091,499.0,683.0,129
2017-06-24,563.1717201597397,490.0,608.0,129
2017-06-25,558.3118295815078,484.0,636.0,129
2017-06-26,628.6875374475734,569.0,711.0,129
2017-06-27,634.2889620570712,598.0,701.0,129
2017-06-28,646.962190547637,615.0,737.0,129
2017-06-29,682.8907418952618,651.0,732.0,129
2017-06-30,684.2891956006039,651.0,832.0,129
2017-07-01,639.2499583957397,494.0,819.0,129
2017-07-02,636.4614447345518,572.0,728.0,129
2017-07-03,634.9628027681661,500.0,706.0,129
2017-07-04,650.7817209528439,604.0,798.0,129
2017-07-05,670.156630314525,600.0,817.0,129
2017-07-06,702.7218082463984,667.0,847.0,129
2017-07-07,683.7533182259631,650.0,740.0,129
2017-07-08,625.133180778032,595.0,650.0,129
2017-07-09,630.6999546759329,615.0,648.0,129
2017-07-10,652.84375,648.0,656.0,129
2017-07-11,650.2989146377237,632.0,670.0,129
2017-07-12,610.941642974712,435.0,756.0,129
2017-07-13,649.202220324509,563.0,772.0,129
2017-07-14,600.1609421000982,506.0,702.0,129
2017-07-15,685.8339071979013,611.0,803.0,129
2017-07-16,632.5977261327537,548.0,735.0,129
2017-07-17,586.0892393691356,512.0,626.0,129
2017-07-18,576.6009389671361,530.0,722.0,129
2017-07-19,622.9316410153907,571.0,704.0,129
2017-07-20,582.7030357142858,474.0,662.0,129
2017-07-21,622.2639804639805,577.0,671.0,129
2017-07-22,657.4473942969519,630.0,705.0,129
2017-07-23,676.4102146558105,659.0,731.0,129
2017-07-24,621.4916419309483,528.0,681.0,129
2017-07-25,678.3461267605634,615.0,798.0,129
2017-07-26,669.0362416107382,604.0,693.0,129
2017-07-27,651.8924302788845,530.0,846.0,129
2017-07-28,650.6381706528765,570.0,730.0,129
2017-07-29,647.0300288739172,530.0,779.0,129
2017-07-30,617.5471339779006,555.0,708.0,129
2017-07-31,643.6006867794947,608.0,709.0,129
2017-08-01,641.3760804020101,593.0,728.0,129
2017-08-02,638.7745286033877,609.0,704.0,129
2017-08-03,692.6671125549398,631.0,874.0,129
2017-08-04,668.9073680481757,628.0,704.0,129
2017-08-05,641.1584176977877,560.0,752.0,129
2017-08-06,616.9998382400518,513.0,838.0,129
2017-08-07,633.2219877206446,557.0,713.0,129
2017-08-08,559.6642794759825,447.0,688.0,129
2017-08-09,560.913033857048,456.0,704.0,129
2017-08-10,569.2167385677308,509.0,653.0,129
2017-08-11,647.0828797624938,593.0,700.0,129
2017-08-12,642.9440671194567,604.0,696.0,129
2017-08-13,591.8111227701994,526.0,685.0,129
2017-08-14,647.251999135509,590.0,711.0,129
2017-08-15,621.1966944609887,509.0,703.0,129
2017-08-16,622.16529318542,562.0,692.0,129
2017-08-17,592.7862667421241,498.0,657.0,129
2017-08-18,612.6076074427796,554.0,692.0,129
2017-08-19,588.2471376107151,509.0,620.0,129
2017-08-20,584.8093281282104,529.0,673.0,129
2017-08-21,606.2509872058126,579.0,656.0,129
2017-08-22,664.2075414781298,616.0,808.0,129
2017-08-23,700.7694362017804,661.0,781.0,129
2017-08-24,615.6226242967919,517.0,673.0,129
2017-08-25,636.3113564191743,612.0,698.0,129
2017-08-26,658.4145319049837,622.0,744.0,129
2017-08-27,692.4150087770626,617.0,737.0,129
2017-08-28,690.9137375287797,667.0,803.0,129
2017-08-29,669.5286139596427,605.0,732.0,129
2017-08-30,667.2479950647748,577.0,814.0,129
2017-08-31,595.1639665301763,457.0,716.0,129
2017-09-01,621.6079934747145,574.0,723.0,129
2017-09-02,577.1862729449322,459.0,643.0,129
2017-09-03,623.0314275568181,502.0,743.0,129
2017-09-04,716.1018534863196,689.0,818.0,129
2017-09-05,667.0238259668508,572.0,751.0,129
2017-09-06,648.2483313366421,573.0,703.0,129
2017-09-07,649.3452208544533,606.0,714.0,129
2017-09-08,617.6614465611882,527.0,805.0,129
2017-09-09,624.1688834441723,520.0,765.0,129
2017-09-10,657.5877192982456,607.0,788.0,129
2017-09-11,647.843057176196,589.0,747.0,129
2017-09-12,591.0526407834907,482.0,730.0,129
2017-09-13,642.0513070620367,547.0,813.0,129
2017-09-14,602.753764230628,495.0,704.0,129
2017-09-15,570.5507246376811,504.0,623.0,129
2017-09-16,616.6599799398194,575.0,661.0,129
2017-09-17,633.6198241113962,562.0,737.0,129
2017-09-18,615.5068625867915,537.0,685.0,129
2017-09-19,585.6266326855687,521.0,662.0,129
2017-09-20,651.8604427333975,591.0,805.0,129
2017-09-21,643.7733693064592,569.0,826.0,129
2017-09-22,625.9463865241804,586.0,673.0,129
2017-09-23,632.2762923351158,571.0,685.0,129
2017-09-24,644.8495852246048,611.0,722.0,129
2017-09-25,687.8369145153811,656.0,774.0,129
2017-09-26,658.4385991977784,558.0,708.0,129
2017-09-27,667.5494539301646,638.0,783.0,129
