datetime,mean_h,min_h,max_h,homeid
2017-12-18,432.44460641399417,337.0,530.0,274
2017-12-19,555.1199821587868,486.0,595.0,274
2017-12-20,544.4414197623703,463.0,582.0,274
2017-12-21,534.0486331369883,461.0,593.0,274
2017-12-22,506.3076454462382,444.0,554.0,274
2017-12-23,573.60546875,488.0,633.0,274
2017-12-24,521.1605621169084,434.0,558.0,274
2017-12-25,522.5449317038102,424.0,559.0,274
2017-12-26,486.7834848484849,426.0,674.0,274
2017-12-27,475.9075342465753,425.0,509.0,274
2017-12-28,515.6425992779783,437.0,578.0,274
2017-12-29,459.52444870565677,392.0,517.0,274
2017-12-30,440.06932084309136,377.0,475.0,274
2017-12-31,436.18937125748505,374.0,470.0,274
2018-01-01,439.8737527998371,377.0,472.0,274
2018-01-02,438.87173281703775,377.0,466.0,274
2018-01-03,447.2997198879552,396.0,478.0,274
2018-01-04,437.1395631067961,388.0,497.0,274
2018-01-05,441.09768715763846,386.0,577.0,274
2018-01-06,385.4714969874865,324.0,466.0,274
2018-01-07,428.06090249289997,364.0,510.0,274
2018-01-08,418.657932577089,351.0,474.0,274
2018-01-09,483.11116382036687,386.0,576.0,274
2018-01-10,404.8939907550077,293.0,495.0,274
2018-01-11,384.8653219550039,294.0,458.0,274
2018-01-12,430.9664608710162,385.0,472.0,274
2018-01-13,397.5856968587984,315.0,448.0,274
2018-01-14,360.4210785925682,268.0,469.0,274
2018-01-15,490.74795779441797,394.0,554.0,274
2018-01-16,413.8630870429861,358.0,445.0,274
2018-01-17,385.7746282527881,328.0,419.0,274
2018-01-18,399.6180138568129,344.0,437.0,274
2018-01-19,404.43017267494696,342.0,441.0,274
2018-01-20,316.9178061146105,233.0,383.0,274
2018-01-21,359.8004396294552,218.0,523.0,274
2018-01-22,446.78940240392757,401.0,499.0,274
2018-01-23,431.2129971299713,382.0,501.0,274
2018-01-24,473.53371051390855,432.0,552.0,274
2018-01-25,455.5845533630384,383.0,549.0,274
2018-01-26,450.9320726172466,382.0,488.0,274
2018-01-27,403.6404855408783,368.0,472.0,274
2018-01-28,433.73374613003097,363.0,563.0,274
2018-01-29,529.6611441075336,430.0,608.0,274
2018-01-30,439.71682214866087,376.0,467.0,274
2018-01-31,403.30298462466084,359.0,447.0,274
2018-02-01,378.1557920715718,328.0,448.0,274
2018-02-02,385.2392277992278,330.0,424.0,274
2018-02-03,438.8423572744015,364.0,502.0,274
2018-02-04,461.35,373.0,497.0,274
2018-02-05,415.5250912408759,359.0,445.0,274
2018-02-06,409.1101599459338,346.0,548.0,274
