datetime,mean_h,min_h,max_h,homeid
2017-11-29,391.24024024024027,364.0,562.0,257
2017-11-30,305.4480654761905,266.0,407.0,257
2017-12-01,318.14599372683205,303.0,332.0,257
2017-12-02,365.27057302886686,311.0,565.0,257
2017-12-03,399.7509271621421,383.0,431.0,257
2017-12-04,413.8433822461136,386.0,449.0,257
2017-12-05,442.85832727272725,432.0,474.0,257
2017-12-06,454.0820272447634,439.0,494.0,257
2017-12-07,385.9064378941194,320.0,531.0,257
2017-12-08,322.84043165467625,271.0,396.0,257
2017-12-09,267.14121280179677,260.0,273.0,257
2017-12-10,289.5724476148016,263.0,313.0,257
2017-12-11,285.13717656012176,254.0,316.0,257
2017-12-12,309.9356903826568,296.0,329.0,257
2017-12-13,324.7517906738781,303.0,337.0,257
2017-12-14,328.5520186335404,299.0,405.0,257
2017-12-15,352.0876360591683,297.0,416.0,257
2017-12-16,304.5587822671156,279.0,370.0,257
2017-12-17,353.8927364864865,328.0,626.0,257
2017-12-18,382.6020319303338,353.0,506.0,257
2017-12-19,439.50790899241605,381.0,467.0,257
2017-12-20,472.31877350303733,442.0,493.0,257
2017-12-21,448.9518501315993,397.0,477.0,257
2017-12-22,472.1173184357542,425.0,740.0,257
2017-12-23,468.64104477611943,445.0,509.0,257
2017-12-24,446.6041127408686,423.0,506.0,257
2017-12-25,462.46062717770036,416.0,508.0,257
2017-12-26,393.111557340473,359.0,468.0,257
2017-12-27,325.71868978805395,290.0,364.0,257
2017-12-28,278.07131685955585,264.0,366.0,257
2017-12-29,359.52633279483035,278.0,440.0,257
2017-12-30,346.2760530534907,317.0,408.0,257
2017-12-31,368.67781818181817,336.0,409.0,257
2018-01-01,379.07815407517677,345.0,486.0,257
2018-01-02,383.07524134014767,365.0,433.0,257
2018-01-03,354.180607573866,344.0,373.0,257
2018-01-04,375.6130214205186,353.0,395.0,257
2018-01-05,424.72549019607845,392.0,935.0,257
2018-01-06,391.8690580344124,365.0,584.0,257
2018-01-07,352.77984473414386,338.0,412.0,257
2018-01-08,377.22050749369345,342.0,722.0,257
2018-01-09,383.7948922585794,350.0,578.0,257
2018-01-10,399.9603946239634,360.0,426.0,257
2018-01-11,413.82376126126127,379.0,610.0,257
2018-01-12,466.2688760356417,429.0,555.0,257
2018-01-13,438.120898352049,408.0,585.0,257
2018-01-14,422.48175725986596,369.0,540.0,257
2018-01-15,466.258038585209,431.0,489.0,257
2018-01-16,389.3397757450575,320.0,431.0,257
2018-01-17,344.8920364214482,323.0,359.0,257
2018-01-18,359.4106630418366,320.0,380.0,257
2018-01-19,337.0146143828679,319.0,371.0,257
2018-01-20,367.1227786752827,314.0,391.0,257
2018-01-21,394.51638250555965,347.0,647.0,257
2018-01-22,381.9351083951695,361.0,424.0,257
2018-01-23,440.6332409972299,361.0,488.0,257
2018-01-24,402.8696850965027,361.0,754.0,257
2018-01-25,421.017127527858,384.0,459.0,257
2018-01-26,396.1468462083629,385.0,410.0,257
2018-01-27,380.44037308461026,344.0,495.0,257
2018-01-28,430.15063113604486,354.0,679.0,257
2018-01-29,451.8689824156817,366.0,580.0,257
2018-01-30,387.01919720767887,344.0,446.0,257
2018-01-31,349.27536231884056,321.0,461.0,257
2018-02-01,346.6746565741519,314.0,367.0,257
2018-02-02,371.13394150014483,346.0,811.0,257
2018-02-03,451.8458073458074,373.0,828.0,257
2018-02-04,440.59867773245185,418.0,500.0,257
2018-02-05,409.6792032316479,377.0,434.0,257
2018-02-06,334.2087613878659,302.0,384.0,257
2018-02-07,359.41859162816746,326.0,387.0,257
2018-02-08,400.2153371652881,362.0,416.0,257
2018-02-09,376.9840185965422,307.0,412.0,257
2018-02-10,332.60643869377697,306.0,385.0,257
2018-02-11,326.543666404406,301.0,360.0,257
2018-02-12,315.1882879219195,295.0,435.0,257
2018-02-13,330.97379560572466,308.0,352.0,257
2018-02-14,338.2591559769474,310.0,521.0,257
2018-02-15,369.2156368221942,315.0,509.0,257
2018-02-16,318.2537901161646,295.0,438.0,257
2018-02-17,334.7165722728392,323.0,406.0,257
2018-02-18,357.7000289687138,334.0,422.0,257
2018-02-19,422.95719954648524,386.0,536.0,257
2018-02-20,412.1741617357002,384.0,458.0,257
2018-02-21,386.78488486518404,373.0,400.0,257
2018-02-22,374.30462276493677,355.0,416.0,257
2018-02-23,379.67278048780486,362.0,401.0,257
2018-02-24,355.8275516055046,331.0,554.0,257
2018-02-25,355.8312932410857,340.0,397.0,257
2018-02-26,313.9100365476525,271.0,354.0,257
2018-02-27,275.67868294067557,226.0,332.0,257
2018-02-28,222.6875360646278,197.0,270.0,257
2018-03-01,273.23489188689706,213.0,544.0,257
2018-03-02,261.28439706094224,225.0,432.0,257
2018-03-03,281.5361828184511,273.0,290.0,257
2018-03-04,303.7460022844089,272.0,386.0,257
2018-03-05,387.87343050945304,349.0,590.0,257
2018-03-06,406.20510601471227,396.0,418.0,257
2018-03-07,404.9100857734398,371.0,715.0,257
2018-03-08,368.695068573096,317.0,391.0,257
2018-03-09,329.558245358573,306.0,348.0,257
2018-03-10,326.82841784105767,300.0,384.0,257
2018-03-11,359.131588012401,341.0,387.0,257
2018-03-12,377.65019988577956,372.0,405.0,257
2018-03-13,394.6046852122987,381.0,624.0,257
2018-03-14,379.38566503878195,341.0,753.0,257
2018-03-15,415.8857185990338,375.0,457.0,257
2018-03-16,350.0,318.0,401.0,257
2018-03-17,271.10443706610323,238.0,476.0,257
2018-03-18,242.50267379679144,222.0,447.0,257
2018-03-19,304.8184941738871,254.0,393.0,257
2018-03-20,346.29528985507244,319.0,357.0,257
2018-03-21,363.69234296194406,333.0,415.0,257
2018-03-22,396.0109232380667,346.0,423.0,257
2018-03-23,357.6949700046147,339.0,406.0,257
2018-03-24,367.4389006342495,343.0,615.0,257
2018-03-25,371.9614711033275,345.0,472.0,257
2018-03-26,388.4822555758171,365.0,424.0,257
2018-03-27,396.5966271649954,376.0,422.0,257
2018-03-28,379.5734562481709,352.0,801.0,257
2018-03-29,386.69135404926743,356.0,415.0,257
2018-03-30,377.6917441532826,365.0,394.0,257
2018-03-31,377.6649476941211,361.0,467.0,257
2018-04-01,424.72966507177034,279.0,945.0,257
2018-04-02,400.71267729200173,352.0,477.0,257
2018-04-03,434.0759689922481,424.0,446.0,257
2018-04-04,460.80597224169355,426.0,940.0,257
2018-04-05,422.06050420168066,376.0,811.0,257
2018-04-06,412.9101249824463,401.0,435.0,257
2018-04-07,440.5829109341057,406.0,702.0,257
2018-04-08,442.6249821759589,409.0,740.0,257
2018-04-09,478.8137186141114,427.0,497.0,257
2018-04-10,490.951248164464,438.0,781.0,257
2018-04-11,450.1473575739732,409.0,478.0,257
2018-04-12,445.5425531914894,434.0,455.0,257
2018-04-13,443.7832832832833,418.0,475.0,257
2018-04-14,462.43105869137884,427.0,644.0,257
2018-04-15,471.81829608938546,403.0,587.0,257
2018-04-16,452.0102701181767,431.0,482.0,257
2018-04-17,469.9896002160994,443.0,484.0,257
2018-04-18,508.6050572785694,482.0,528.0,257
2018-04-19,508.53460353040066,485.0,530.0,257
2018-04-20,479.2435074001676,454.0,510.0,257
2018-04-21,465.39848887645167,441.0,501.0,257
2018-04-22,430.32430526167303,404.0,459.0,257
2018-04-23,452.14987405541564,436.0,475.0,257
2018-04-24,457.3877030162413,413.0,474.0,257
2018-04-25,431.96940125702946,370.0,458.0,257
2018-04-26,384.41095299698145,372.0,399.0,257
2018-04-27,404.18716883860805,381.0,424.0,257
2018-04-28,400.5153427014626,381.0,447.0,257
2018-04-29,409.70840989399295,356.0,474.0,257
2018-04-30,384.4213933849402,361.0,419.0,257
2018-05-01,352.7160901392278,322.0,408.0,257
2018-05-02,421.7267173297571,371.0,494.0,257
2018-05-03,406.6936817730731,380.0,454.0,257
2018-05-04,470.8846982758621,424.0,533.0,257
2018-05-05,470.2054112890686,440.0,521.0,257
2018-05-06,475.9989985693848,427.0,490.0,257
2018-05-07,485.9061781609195,475.0,498.0,257
2018-05-08,470.44257964257963,401.0,550.0,257
2018-05-09,485.1118508655126,434.0,618.0,257
2018-05-10,,,,257
2018-05-11,421.98838920686836,408.0,432.0,257
2018-05-12,425.68237103313294,407.0,469.0,257
2018-05-13,435.32814253647587,350.0,468.0,257
2018-05-14,433.6587212563096,409.0,508.0,257
2018-05-15,473.2246215943491,458.0,494.0,257
2018-05-16,438.2901649358583,418.0,483.0,257
2018-05-17,454.97571505666485,420.0,498.0,257
2018-05-18,436.9178757571489,417.0,479.0,257
2018-05-19,431.9817929331893,364.0,517.0,257
2018-05-20,406.44980164784863,367.0,426.0,257
2018-05-21,431.0057016154577,406.0,463.0,257
2018-05-22,463.76422526991536,397.0,599.0,257
2018-05-23,485.0699575538437,427.0,529.0,257
2018-05-24,487.3919131304472,458.0,506.0,257
2018-05-25,499.2194066749073,479.0,516.0,257
2018-05-26,534.1928611738149,515.0,547.0,257
2018-05-27,577.8735469237312,546.0,599.0,257
2018-05-28,591.129527055816,580.0,602.0,257
2018-05-29,604.2468774094064,582.0,616.0,257
2018-05-30,618.8414304031913,607.0,632.0,257
2018-05-31,627.7863143424469,618.0,668.0,257
2018-06-01,623.9848484848485,593.0,637.0,257
2018-06-02,629.328947368421,611.0,648.0,257
2018-06-03,626.9907340379325,593.0,660.0,257
2018-06-04,615.4106349433854,602.0,680.0,257
2018-06-05,585.145404861211,557.0,633.0,257
2018-06-06,556.1527072758038,540.0,576.0,257
2018-06-07,574.6843839541548,567.0,601.0,257
2018-06-08,589.6194072385294,547.0,626.0,257
2018-06-09,540.5847101652198,501.0,580.0,257
2018-06-10,586.9357985150677,570.0,617.0,257
2018-06-11,591.4266273849607,554.0,707.0,257
2018-06-12,551.5405405405405,532.0,590.0,257
2018-06-13,468.7398202752036,403.0,545.0,257
2018-06-14,471.1539566278903,387.0,564.0,257
2018-06-15,443.3928222315319,429.0,487.0,257
2018-06-16,488.99958000839985,448.0,537.0,257
2018-06-17,500.1253865617093,457.0,706.0,257
